step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,0.939205,1.375935,2.642379,0.000000,0.000000,0.000000,0.620000,0.040000,0.040000,0.300000,-1.000000,0.000000
1,0.939205,1.375935,2.642379,0.021000,0.000000,0.000000,0.620000,0.040000,0.040000,0.300000,-1.000000,0.021000
2,0.939021,1.376036,2.642379,0.033635,-0.005371,-0.229722,0.620000,0.040000,0.040000,0.300000,-1.000000,0.033635
3,0.938752,1.376244,2.640082,0.046656,-0.012607,-0.342974,0.620000,1.000000,0.040000,0.300000,-1.000000,0.046656
4,0.938403,1.376579,2.636652,0.060007,-0.016446,-0.600016,0.620000,1.000000,0.040000,0.300000,-1.000000,0.060007
5,0.937957,1.377013,2.630652,0.073675,-0.022729,-0.712918,0.620000,1.000000,0.040000,0.300000,-1.000000,0.073675
6,0.937426,1.377572,2.623522,0.087502,-0.027284,-0.896326,0.620000,1.000000,0.040000,0.300000,-1.000000,0.087502
7,0.936801,1.378242,2.614559,0.101490,-0.032052,-1.052095,0.600000,1.000000,0.040000,0.300000,-1.000000,0.101490
8,0.936085,1.379030,2.604038,0.115601,-0.036519,-1.206921,0.600000,0.980000,0.040000,0.300000,-1.000000,0.115601
9,0.935279,1.379935,2.591969,0.129826,-0.040731,-1.357633,0.600000,0.960000,0.040000,0.300000,-1.000000,0.129826
10,0.934385,1.380961,2.578393,0.144155,-0.044672,-1.504082,0.580000,0.940000,0.040000,0.300000,-1.000000,0.144155
11,0.933404,1.382108,2.563352,0.158584,-0.048322,-1.646053,0.580000,0.920000,0.040000,0.300000,-1.000000,0.158584
12,0.932340,1.383379,2.546891,0.173108,-0.051661,-1.783287,0.560000,0.900000,0.040000,0.300000,-1.000000,0.173108
13,0.931196,1.384777,2.529058,0.187724,-0.054668,-1.915504,0.560000,0.860000,0.040000,0.300000,-1.000000,0.187724
14,0.929974,1.386304,2.509903,0.202425,-0.057322,-2.042418,0.560000,0.840000,1.000000,0.300000,-1.000000,0.202425
15,0.928679,1.387962,2.489479,0.217206,-0.059605,-2.163743,0.540000,0.760000,1.000000,0.300000,-1.000000,0.217206
16,0.927314,1.389754,2.467842,0.232059,-0.061499,-2.279205,0.540000,0.720000,1.000000,0.300000,-1.000000,0.232059
17,0.925885,1.391682,2.445050,0.246976,-0.062987,-2.388548,0.520000,0.700000,1.000000,0.300000,-1.000000,0.246976
18,0.924394,1.393750,2.421164,0.261945,-0.064056,-2.491534,0.520000,0.680000,1.000000,0.300000,-1.000000,0.261945
19,0.922848,1.395959,2.396249,0.276956,-0.064692,-2.587953,0.500000,0.660000,1.000000,0.300000,-1.000000,0.276956
20,0.921252,1.398313,2.370369,0.291995,-0.064885,-2.677623,0.500000,0.640000,1.000000,0.300000,-1.000000,0.291995
21,0.919610,1.400814,2.343593,0.307046,-0.064629,-2.760392,0.500000,0.620000,1.000000,0.300000,-1.000000,0.307046
22,0.917929,1.403463,2.315989,0.322095,-0.063918,-2.836145,0.480000,0.600000,1.000000,0.300000,-1.000000,0.322095
23,0.916215,1.406264,2.287628,0.337125,-0.062751,-2.904797,0.480000,0.580000,1.000000,0.300000,-1.000000,0.337125
24,0.914473,1.409218,2.258580,0.352119,-0.061128,-2.966304,0.460000,0.560000,0.940000,0.300000,-1.000000,0.352119
25,0.912710,1.412326,2.228917,0.367058,-0.059052,-3.020653,0.460000,0.560000,0.900000,0.300000,-1.000000,0.367058
26,0.910932,1.415591,2.198710,0.381925,-0.056531,-3.067870,0.460000,0.540000,0.840000,0.300000,-1.000000,0.381925
27,0.909146,1.419014,2.168032,0.396702,-0.053574,-3.108013,0.440000,0.520000,0.740000,0.300000,-1.000000,0.396702
28,0.907358,1.422596,2.136951,0.411371,-0.050193,-3.141174,0.440000,0.500000,0.700000,0.300000,-1.000000,0.411371
29,0.905575,1.426337,2.105540,0.425915,-0.046403,-3.167476,0.400000,0.500000,0.680000,0.300000,-1.000000,0.425915
30,0.903804,1.430238,2.073865,0.440318,-0.042222,-3.187069,0.400000,0.480000,0.640000,0.300000,-1.000000,0.440318
31,0.902051,1.434299,2.041994,0.454565,-0.037671,-3.200132,0.380000,0.480000,0.620000,0.300000,-1.000000,0.454565
32,0.900323,1.438521,2.009993,0.468641,-0.032771,-3.206864,0.380000,0.460000,0.600000,0.300000,-1.000000,0.468641
33,0.898627,1.442902,1.977924,0.482535,-0.027547,-3.207485,0.380000,0.460000,0.560000,0.200000,-1.000000,0.482535
34,0.896969,1.447442,1.945849,0.489236,-0.022025,-3.202232,0.380000,0.440000,0.540000,0.200000,-1.000000,0.489236
35,0.895382,1.452075,1.913827,0.495739,-0.016503,-3.188909,0.360000,0.440000,0.520000,0.200000,-1.000000,0.495739
36,0.893870,1.456799,1.881938,0.502045,-0.011004,-3.168539,0.360000,0.420000,0.500000,0.200000,-1.000000,0.502045
37,0.892438,1.461612,1.850253,0.508156,-0.005554,-3.141995,0.360000,0.420000,0.500000,0.200000,-1.000000,0.508156
38,0.891090,1.466511,1.818833,0.514076,-0.000175,-3.110038,0.360000,0.400000,0.480000,0.200000,-1.000000,0.514076
39,0.889829,1.471495,1.787732,0.519813,0.005111,-3.073331,0.360000,0.400000,0.460000,0.200000,-1.000000,0.519813
40,0.888660,1.476561,1.756999,0.525373,0.010283,-3.032466,0.360000,0.360000,0.460000,0.200000,-1.000000,0.525373
41,0.887587,1.481704,1.726674,0.530766,0.015322,-2.987971,0.360000,0.340000,0.440000,0.200000,-1.000000,0.530766
42,0.886611,1.486924,1.696795,0.536002,0.020211,-2.940324,0.340000,0.340000,0.420000,0.200000,-1.000000,0.536002
43,0.885737,1.492216,1.667391,0.541090,0.024931,-2.889961,0.340000,0.340000,0.420000,0.200000,-1.000000,0.541090
44,0.884967,1.497578,1.638492,0.546042,0.029471,-2.837280,0.340000,0.340000,0.400000,0.200000,-1.000000,0.546042
45,0.884304,1.503006,1.610119,0.550869,0.033815,-2.782652,0.320000,0.320000,0.400000,0.200000,-1.000000,0.550869
46,0.883749,1.508497,1.582292,0.555584,0.037953,-2.726423,0.300000,0.320000,0.380000,0.200000,-1.000000,0.555584
