trial,peak_fitness,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
2,105.0,0.4288421513756769,0.46663018513666943,0.0541161145739231,0.013387829509681624,0.6968019535892657,0.0541642643878396,0.5710094469068935,0.06730663113202576,0.29154496069499447,4
0,145.0,0.6188451584577022,0.35195910392684016,0.1577803530667481,0.025306282213217655,0.6601401944751157,0.2775900738223455,0.7130042485300385,0.22505934638827074,0.0995004811696523,6
1,160.0,0.5320532382574208,0.49384426769730533,0.09992052012554613,0.041417130903976855,0.34343448630975904,0.2700282532071597,0.7131909430984715,0.328687515985179,0.07140442661792804,6
5,152.0,0.45433012886254237,0.23172919648861945,0.22109081752765924,0.020232501954684658,0.6779238440973575,0.2208401364258149,0.43000838188295654,0.0649168843622934,0.2455481950590449,7
4,129.0,0.33822826159919595,0.24159819112936592,0.15345460888754156,0.11736152917653386,0.48490503180148115,0.1427127440092535,0.6174301533084523,0.3932642219187532,0.15310995614980083,8
3,100.0,0.05314700095498179,0.3481626077487986,0.13381075532107983,0.017672601270954654,0.15500512546199763,0.11934222391421422,0.519945073890319,0.22663512773621364,0.1292829523055709,9
6,104.0,0.67256513106437,0.47046742958113585,0.22498299849867354,0.01543280506180244,0.5377040988394449,0.24005019784291345,0.48281679273042793,0.42903419792924824,0.12056726421475163,4
8,94.4,0.5390686015922388,0.08617160353263326,0.1067917734223758,0.21445559479012544,0.32846003302913973,0.19687906327385551,0.331783653159011,0.31476355870822725,0.2047808423975708,10
7,169.0,0.23894280351762692,0.05913247248473699,0.06434331205324573,0.06989207084063334,0.2561665485111231,0.29265912587300874,0.7955372585366527,0.3188707495338581,0.05202645665817729,6
9,77.6,0.2543115947357522,0.38206454234572307,0.10045429403811158,0.04155825205077607,0.10490732201060493,0.02264534049028888,0.6767737413644894,0.4929870131091555,0.06341902830819687,6
10,111.0,0.5291097110935954,0.16790555152626385,0.2612253628255596,0.045571300625881314,0.39938557329742963,0.17777161305388134,0.7800612438759623,0.16578043149285884,0.17790649726138477,5
11,173.0,0.16469525665954968,0.06432965449508021,0.05800885873205523,0.09325616967378597,0.2452961416258198,0.2935179425954779,0.7959625635449809,0.37536225709196824,0.2986768892398318,8
13,239.0,0.32025890125824596,0.29750000713973623,0.09048548962242141,0.06442140645637891,0.3294493168788523,0.2561521718344197,0.7203439714107476,0.3202992150330679,0.05385387640860072,6
12,116.0,0.25736234195242746,0.1495766245749819,0.19318995571394468,0.10142997134599611,0.23083417905828127,0.09817184525088038,0.6259389512846323,0.17091049131299113,0.22773289259609827,7
14,149.0,0.10335052573232709,0.06368127472467991,0.05437040339438411,0.08718812746238402,0.23826296358317609,0.29983135243466735,0.7942498456890146,0.3940891186383859,0.32303862335230576,8
15,162.0,0.15280214862720354,0.2716365253694433,0.08435956303340562,0.1581596298242152,0.46870311122449604,0.24499220096058139,0.7199543184925516,0.4664805945226663,0.26793324108364974,8
17,171.0,0.36608135330953684,0.30746681833653183,0.08189966892825068,0.1497541185694426,0.19988504148037536,0.25362469017991407,0.7475510245084094,0.27005660671323606,0.1906215627499962,9
18,136.0,0.3212652362109993,0.4212538018220385,0.12707452392005902,0.02996128938323087,0.37990241610687486,0.22687757490888413,0.583162530661542,0.2780933832371063,0.15931576991450733,5
16,184.0,0.17238675189298805,0.1772480452853945,0.12571773613382559,0.06403381580334853,0.31800071642247674,0.2070830640722226,0.6531828549306664,0.36311639191561473,0.2999795676162903,10
19,196.0,0.19511148743050866,0.12529218616702847,0.07497300598846651,0.060025654788639984,0.4689992572371364,0.18325405844620124,0.6829610592650555,0.4381538038053312,0.22658885279570481,9
