round,trial,peak_fitness,elapsed_s,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
0,0,114.0,18.0,0.6403328226103268,0.3024603464770939,0.2217889247917918,0.005339477585221917,0.42811916837769215,0.17550973752404653,0.7701947256765036,0.4898507909183846,0.279845913871692,6
0,1,113.0,18.0,0.3927922251114929,0.2199290918335441,0.06014837743387597,0.058469252206797474,0.3778979516566845,0.11528393258418339,0.7337834731899298,0.3127173960348247,0.3339935050660227,11
0,4,113.0,18.0,0.6313610204237404,0.14108000159998027,0.06390188701584495,0.16679428949596972,0.5852901721687425,0.0844419802091725,0.6870094279560057,0.18839636406531046,0.2067371412279279,8
0,7,113.0,18.0,0.3383014790670342,0.41357303004673757,0.11983880953721027,0.14481585568767835,0.5756537507002016,0.16396714657238193,0.4088078701568844,0.1364020905883529,0.13182158323353416,14
0,5,113.0,18.0,0.08021251206546358,0.42796785900686246,0.27289488494441927,0.08098459728425472,0.6322377926819448,0.26155821527632794,0.26343889949746246,0.38697145082005624,0.10966707940175437,9
0,6,114.0,18.0,0.16610301356398255,0.484090461139705,0.12771281416392838,0.09784169023415587,0.6752232074647991,0.18009322183952559,0.5101054155629048,0.3057832801706712,0.10000780336373316,15
0,10,113.0,18.0,0.3498283258407878,0.07271778099250896,0.14653185174817135,0.10456581207104373,0.6556769008203414,0.13158544189306254,0.43871144368493575,0.4851494741557757,0.2522714486590893,6
0,14,113.0,18.0,0.34546459861191653,0.16897327189458905,0.28375953573775137,0.02833212241029947,0.5210439462151296,0.23020037806572377,0.26020758232822905,0.34337654687392694,0.3427204083395114,13
0,12,113.0,18.1,0.4504774780599593,0.4706664159637998,0.1946679794263575,0.029552273368731535,0.681762143043811,0.25829559882742653,0.5459135420557455,0.48976681825266205,0.22796795945568749,9
0,3,113.0,19.5,0.4007804524296134,0.45168382181579125,0.36012372315788826,0.007953118809754479,0.2862188307134253,0.22563655115946385,0.7226143602969715,0.2983742617809637,0.07316502177095344,12
0,11,113.0,19.5,0.5927373204998883,0.2675204005308648,0.2630433591994571,0.025855575481707867,0.53222519114842,0.14693747436885868,0.28993449195620036,0.448977702504983,0.05461704100055796,10
0,15,113.0,19.5,0.619826819364545,0.12250352629775424,0.3874073134441867,0.15260550203331555,0.6984461829046322,0.05044483496216845,0.6141078387203776,0.3398391087195135,0.3181273039763624,5
0,19,114.0,19.5,0.17698807553234808,0.34916560825206033,0.1952039058243521,0.19443298488454086,0.469669805495456,0.2698311193765473,0.4485451439344469,0.18853492405997485,0.21837699492264262,6
0,13,114.0,21.0,0.32623347984130524,0.2648681821858039,0.1971057537580857,0.030360271788953442,0.5989601096304403,0.17948677096818297,0.23038146345613653,0.459110065121366,0.35429734502354554,7
0,2,114.0,24.0,0.20982595269459148,0.1539744964635736,0.2261719342143937,0.19219686958798632,0.1351220063242061,0.1443829146794235,0.30030178356656845,0.388298758788367,0.11016958397972262,16
0,17,115.0,25.5,0.5825243666780948,0.49971057858858553,0.37675330883115116,0.022726065124870205,0.626147308300117,0.20890316855734017,0.6178535521532216,0.1660543594984765,0.13498804737203618,11
0,8,113.0,28.5,0.6258186220570962,0.39934944605697126,0.3023847050457107,0.03034836131276298,0.6482580944060333,0.14022253115665553,0.5056332714156218,0.18177593544365384,0.14536168402678937,16
0,9,114.0,30.0,0.47722339374262746,0.13801525142933108,0.1520720228858804,0.012431112882503655,0.12218126067375075,0.07711635685485688,0.5575820757516855,0.20436565867715234,0.16167723640615717,9
0,18,113.0,30.0,0.36699677295199107,0.4180046527527416,0.32641862121334453,0.1102204421082269,0.20616111610022103,0.033660935928190264,0.237254880362831,0.4903433833763391,0.13096137058768076,8
