step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,-0.158954,1.900383,2.301537,0.000000,0.000000,0.000000,0.100000,0.120000,0.180000,0.250000,0.750000,0.000000
1,-0.158954,1.900383,2.301537,0.017500,0.000000,0.000000,0.100000,0.120000,0.180000,0.250000,0.750000,0.017500
2,-0.159071,1.900513,2.301537,0.028393,0.007092,0.303312,0.100000,0.120000,0.180000,0.250000,0.750000,0.028393
3,-0.159313,1.900678,2.304570,0.041699,0.014806,0.337442,0.100000,0.120000,0.180000,0.250000,0.750000,0.041699
4,-0.159702,1.900888,2.307945,0.055320,0.016026,0.656889,0.100000,0.120000,0.180000,0.250000,0.750000,0.055320
5,-0.160193,1.901190,2.314513,0.069447,0.022655,0.657977,0.100000,0.120000,0.180000,0.250000,0.750000,0.069447
6,-0.160829,1.901548,2.321093,0.083277,0.025833,0.855844,0.100000,0.120000,0.180000,0.250000,0.750000,0.083277
7,-0.161586,1.901981,2.329652,0.097252,0.030126,0.979860,0.100000,0.120000,0.180000,0.250000,0.750000,0.097252
8,-0.162474,1.902479,2.339450,0.111238,0.034036,1.116989,0.100000,0.120000,0.180000,0.250000,0.750000,0.111238
9,-0.163492,1.903042,2.350620,0.125261,0.037798,1.251910,0.100000,0.120000,0.200000,0.250000,0.750000,0.125261
10,-0.164642,1.903667,2.363139,0.139321,0.041384,1.384982,0.100000,0.120000,0.200000,0.250000,0.750000,0.139321
11,-0.165924,1.904351,2.376989,0.153420,0.044773,1.516033,0.100000,0.120000,0.200000,0.250000,0.750000,0.153420
12,-0.167341,1.905090,2.392149,0.167558,0.047946,1.644852,0.100000,0.120000,0.200000,0.250000,0.750000,0.167558
13,-0.168894,1.905880,2.408598,0.181734,0.050884,1.771222,0.100000,0.120000,0.220000,0.250000,0.750000,0.181734
14,-0.170586,1.906718,2.426310,0.195945,0.053568,1.894921,0.100000,0.120000,0.220000,0.250000,0.750000,0.195945
15,-0.172416,1.907599,2.445259,0.210189,0.055979,2.015730,0.100000,0.120000,0.220000,0.250000,0.750000,0.210189
16,-0.174388,1.908517,2.465417,0.224462,0.058100,2.133427,0.100000,0.120000,0.240000,0.250000,0.750000,0.224462
17,-0.176502,1.909469,2.486751,0.238758,0.059913,2.247796,0.100000,0.120000,0.260000,0.250000,0.750000,0.238758
18,-0.178761,1.910448,2.509229,0.253072,0.061402,2.358623,0.100000,0.140000,0.260000,0.250000,0.750000,0.253072
19,-0.181165,1.911448,2.532815,0.267394,0.062551,2.465700,0.100000,0.140000,0.280000,0.250000,0.750000,0.267394
20,-0.183716,1.912464,2.557472,0.281717,0.063345,2.568828,0.100000,0.140000,0.320000,0.250000,0.750000,0.281717
21,-0.186416,1.913489,2.583160,0.296030,0.063770,2.667817,0.100000,0.140000,0.340000,0.250000,0.750000,0.296030
22,-0.189264,1.914517,2.609839,0.310321,0.063814,2.762489,0.100000,0.140000,0.380000,0.250000,0.750000,0.310321
23,-0.192262,1.915541,2.637463,0.324579,0.063465,2.852678,0.100000,0.140000,0.440000,0.250000,0.750000,0.324579
24,-0.195411,1.916553,2.665990,0.338790,0.062714,2.938235,0.100000,0.160000,0.540000,0.250000,0.750000,0.338790
25,-0.198710,1.917546,2.695373,0.352940,0.061552,3.019029,0.100000,0.160000,0.700000,0.250000,0.750000,0.352940
26,-0.202159,1.918514,2.725563,0.367014,0.059973,3.094945,0.100000,0.180000,0.860000,0.200000,0.750000,0.367014
27,-0.205759,1.919449,2.756512,0.377496,0.057972,3.165893,0.100000,0.180000,0.840000,0.250000,0.750000,0.377496
28,-0.209475,1.920330,2.788171,0.391390,0.055663,3.229444,0.100000,0.200000,0.920000,-1.000000,0.750000,0.391390
29,-0.213340,1.921162,2.820466,0.317660,0.052929,3.288612,0.120000,0.200000,0.960000,-1.000000,0.750000,0.317660
30,-0.216521,1.921662,2.853352,0.244417,0.052792,3.275149,0.120000,0.240000,1.000000,-0.050000,0.800000,0.244417
31,-0.219014,1.921851,2.886103,0.238004,0.055113,3.184362,0.120000,0.260000,1.000000,-0.050000,0.800000,0.238004
32,-0.221456,1.921919,2.917947,0.231750,0.057490,3.099905,0.120000,0.300000,1.000000,-0.050000,0.800000,0.231750
33,-0.223844,1.921873,2.948946,0.225672,0.059841,3.022609,0.140000,0.340000,1.000000,-0.050000,0.800000,0.225672
34,-0.226173,1.921718,2.979172,0.219787,0.062093,2.953091,0.140000,0.400000,1.000000,-0.050000,0.800000,0.219787
35,-0.228443,1.921460,3.008703,0.214107,0.064181,2.891604,0.140000,0.480000,1.000000,-0.050000,0.800000,0.214107
36,-0.230650,1.921108,3.037619,0.208643,0.066056,2.837940,0.160000,0.620000,1.000000,0.050000,0.800000,0.208643
37,-0.232794,1.920667,3.065998,0.210401,0.067683,2.791407,0.160000,0.820000,1.000000,0.250000,0.800000,0.210401
38,-0.234943,1.920151,3.093912,0.226126,0.069000,2.766629,0.180000,0.820000,1.000000,0.250000,0.800000,0.226126
39,-0.237234,1.919570,3.121579,0.241402,0.069913,2.784326,0.180000,0.900000,1.000000,0.500000,0.800000,0.241402
40,-0.239662,1.918919,3.149422,0.273879,0.070471,2.826488,0.200000,0.900000,1.000000,0.500000,0.800000,0.273879
41,-0.242395,1.918193,3.177687,0.305834,0.070333,2.903222,0.220000,0.940000,1.000000,0.700000,0.800000,0.305834
42,-0.245426,1.917380,3.206719,0.351465,0.069420,2.995362,0.240000,0.980000,1.000000,0.750000,0.750000,0.351465
43,-0.248888,1.916458,3.236673,0.400904,0.067129,3.097934,0.280000,0.980000,1.000000,0.750000,0.750000,0.400904
44,-0.252815,1.915409,3.267652,0.450012,0.063412,3.210147,0.320000,1.000000,0.640000,0.750000,-1.000000,0.450012
45,-0.257200,1.914215,3.299754,0.496097,0.046595,2.830425,0.380000,1.000000,0.600000,0.750000,-1.000000,0.496097
46,-0.262026,1.912973,3.328058,0.541467,0.030182,2.451063,0.440000,1.000000,0.580000,0.750000,-1.000000,0.541467
47,-0.267290,1.911673,3.352568,0.586264,0.014525,2.072946,0.520000,1.000000,0.560000,0.750000,-1.000000,0.586264
48,-0.272993,1.910303,3.373298,0.630630,-0.000056,1.697557,0.620000,1.000000,0.540000,0.750000,-1.000000,0.630630
49,-0.279131,1.908855,3.390273,0.674701,-0.013268,1.326725,0.740000,1.000000,0.520000,0.750000,-1.000000,0.674701
50,-0.285703,1.907323,3.403541,0.718606,-0.024845,0.962481,0.780000,1.000000,0.500000,0.750000,-1.000000,0.718606
51,-0.292708,1.905702,3.413166,0.762456,-0.034550,0.606983,0.780000,1.000000,0.500000,0.750000,-1.000000,0.762456
52,-0.300146,1.903990,3.419235,0.806342,-0.042178,0.262455,0.780000,1.000000,0.500000,0.750000,-1.000000,0.806342
53,-0.308016,1.902185,3.421860,0.850332,-0.047553,-0.068856,0.760000,1.000000,0.480000,0.750000,-1.000000,0.850332
54,-0.316319,1.900290,3.421171,0.894467,-0.050532,-0.384736,0.760000,1.000000,0.480000,0.750000,-1.000000,0.894467
55,-0.325056,1.898308,3.417324,0.938765,-0.051009,-0.683067,0.760000,1.000000,0.480000,0.750000,-1.000000,0.938765
56,-0.334228,1.896243,3.410493,0.983213,-0.048910,-0.961894,0.740000,1.000000,0.480000,0.750000,-1.000000,0.983213
