step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.995341,0.096420,0.995094,0.098931,0.023120,0.045120,-1.000000,-1.026969
1,0.994557,0.104198,0.997375,0.072414,0.052626,-0.305387,-1.000000,-1.095426
2,0.993274,0.115784,0.999833,-0.018277,0.058698,-0.584649,-1.000000,-1.032946
3,0.992159,0.124979,0.988417,-0.151761,0.027341,-0.730768,-1.000000,-0.851595
4,0.992276,0.124052,0.955439,-0.295189,-0.041546,-0.716649,-1.000000,-0.658415
5,0.994233,0.107245,0.909139,-0.416494,-0.127767,-0.564373,-1.000000,-0.567626
6,0.997242,0.074221,0.867832,-0.496858,-0.198533,-0.332011,-1.000000,-0.625910
7,0.999518,0.031033,0.846517,-0.532362,-0.225145,-0.084310,-1.000000,-0.807762
8,0.999929,-0.011890,0.849332,-0.527859,-0.194826,0.128949,-1.000000,-1.047731
9,0.999060,-0.043352,0.870772,-0.491686,-0.112798,0.280524,-1.000000,-1.268091
10,0.998501,-0.054733,0.901090,-0.433632,0.002115,0.363771,-1.000000,-1.398620
11,0.999117,-0.042016,0.931371,-0.364071,0.123954,0.386324,-1.000000,-1.398803
12,0.999979,-0.006517,0.956198,-0.292720,0.225730,0.363318,-1.000000,-1.278742
13,0.998971,0.045360,0.973849,-0.227194,0.284687,0.312173,-1.000000,-1.101103
14,0.994647,0.103329,0.985072,-0.172144,0.286883,0.248673,-1.000000,-0.952519
15,0.987833,0.155519,0.991588,-0.129434,0.230552,0.183459,-1.000000,-0.897159
16,0.981526,0.191330,0.995055,-0.099321,0.127000,0.119551,-1.000000,-0.942490
17,0.979015,0.203788,0.996628,-0.082055,-0.001746,0.052558,-1.000000,-1.038288
18,0.981630,0.190792,0.996865,-0.079122,-0.128018,-0.025652,-1.000000,-1.106309
19,0.987858,0.155360,0.995626,-0.093432,-0.225041,-0.120787,-1.000000,-1.082856
20,0.994466,0.105056,0.991754,-0.128158,-0.273444,-0.229944,-1.000000,-0.954122
21,0.998729,0.050395,0.982829,-0.184521,-0.265888,-0.338830,-1.000000,-0.767210
22,0.999997,0.002319,0.965732,-0.259540,-0.207946,-0.424784,-1.000000,-0.608406
