step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,1.686309,-1.559274,-2.034411,0.000000,0.000000,0.000000,0.340000,0.140000,0.120000,0.781818,0.781818,0.000000
1,1.686309,-1.559274,-2.034411,0.054727,0.000000,0.000000,0.340000,0.140000,0.120000,0.781818,0.781818,0.054727
2,1.686064,-1.559763,-2.034411,0.102590,0.006913,0.295673,0.340000,0.140000,0.120000,0.781818,0.781818,0.102590
3,1.685667,-1.560712,-2.031454,0.150693,0.014246,0.535946,0.340000,0.140000,0.120000,0.781818,0.781818,0.150693
4,1.685125,-1.562125,-2.026095,0.198953,0.020806,0.779850,0.340000,0.140000,0.120000,0.781818,0.781818,0.198953
5,1.684437,-1.564003,-2.018296,0.247349,0.026636,1.018322,0.340000,0.140000,0.120000,0.781818,0.781818,0.247349
6,1.683606,-1.566348,-2.008113,0.295875,0.031589,1.250199,0.340000,0.120000,0.120000,0.781818,0.781818,0.295875
7,1.682639,-1.569162,-1.995611,0.344530,0.035507,1.474464,0.260000,0.120000,0.120000,0.781818,0.781818,0.344530
8,1.681543,-1.572448,-1.980867,0.393304,0.038234,1.690068,0.260000,0.120000,0.120000,0.781818,0.781818,0.393304
9,1.680326,-1.576207,-1.963966,0.442184,0.039619,1.895971,0.260000,0.120000,0.100000,0.781818,0.781818,0.442184
10,1.678998,-1.580443,-1.945006,0.491144,0.039527,2.091185,0.240000,0.120000,0.100000,0.781818,0.781818,0.491144
11,1.677570,-1.585159,-1.924094,0.540151,0.037833,2.274812,0.240000,0.100000,0.100000,0.781818,0.781818,0.540151
12,1.676056,-1.590358,-1.901346,0.589159,0.034431,2.446075,0.220000,0.100000,0.100000,0.781818,0.781818,0.589159
13,1.674470,-1.596043,-1.876886,0.638113,0.029230,2.604339,0.160000,0.100000,0.100000,0.781818,0.781818,0.638113
14,1.672826,-1.602215,-1.850842,0.686949,0.022158,2.749132,0.160000,0.100000,0.080000,0.781818,0.781818,0.686949
15,1.671140,-1.608878,-1.823351,0.735596,0.013164,2.880157,0.100000,0.080000,0.080000,0.781818,0.781818,0.735596
16,1.669429,-1.616034,-1.794549,0.783974,0.002214,2.997290,0.080000,0.080000,0.080000,0.781818,0.781818,0.783974
17,1.667711,-1.623683,-1.764576,0.832003,-0.010704,3.100582,0.080000,0.080000,0.080000,0.781818,0.781818,0.832003
18,1.666004,-1.631827,-1.733571,0.879597,-0.025584,3.190245,0.080000,0.060000,0.060000,0.781818,0.781818,0.879597
19,1.664326,-1.640465,-1.701668,0.926670,-0.042402,3.266638,0.060000,0.060000,0.060000,0.781818,0.781818,0.926670
20,1.662696,-1.649597,-1.669002,0.973141,-0.061115,3.330244,0.060000,0.060000,0.060000,0.781818,0.781818,0.973141
21,1.661134,-1.659222,-1.635699,1.018929,-0.081668,3.381649,0.040000,0.040000,0.040000,0.781818,0.781818,1.018929
22,1.659658,-1.669337,-1.601883,1.063959,-0.103987,3.421513,0.040000,0.040000,0.040000,0.781818,0.781818,1.063959
23,1.658288,-1.679939,-1.567668,1.108163,-0.127990,3.450550,0.020000,0.020000,0.020000,0.781818,0.781818,1.108163
24,1.657043,-1.691024,-1.533162,1.151481,-0.153584,3.469506,0.020000,0.020000,0.020000,0.781818,0.781818,1.151481
