step,position,velocity,action,reward
0,-0.452659,0.000000,0,-1.009580
1,-0.454187,-0.001528,0,-1.018476
2,-0.457232,-0.003045,0,-1.026025
3,-0.461771,-0.004539,0,-1.031604
4,-0.467772,-0.006000,0,-1.034649
5,-0.475189,-0.007417,0,-1.034679
6,-0.483968,-0.008779,0,-1.031311
7,-0.494043,-0.010075,0,-1.024285
8,-0.505340,-0.011297,0,-1.013471
9,-0.517774,-0.012434,0,-0.998892
10,-0.531251,-0.013477,0,-0.980719
11,-0.545671,-0.014420,0,-0.959282
12,-0.560926,-0.015255,0,-0.935055
13,-0.576901,-0.015975,0,-0.908641
14,-0.593478,-0.016577,0,-0.880754
15,-0.610535,-0.017057,0,-0.852183
16,-0.627947,-0.017412,0,-0.823761
17,-0.645590,-0.017642,0,-0.796323
18,-0.663337,-0.017748,0,-0.770676
19,-0.681068,-0.017730,0,-0.747559
20,-0.698660,-0.017593,0,-0.727615
21,-0.715999,-0.017339,0,-0.711371
22,-0.732974,-0.016975,0,-0.699222
23,-0.749480,-0.016506,0,-0.691429
24,-0.765418,-0.015938,0,-0.688114
25,-0.780698,-0.015280,0,-0.689280
26,-0.795235,-0.014537,0,-0.694817
27,-0.808953,-0.013718,0,-0.704522
28,-0.821783,-0.012830,0,-0.718120
29,-0.833662,-0.011880,0,-0.735286
30,-0.844538,-0.010876,0,-0.755658
31,-0.854362,-0.009824,0,-0.778857
32,-0.863092,-0.008730,0,-0.804500
33,-0.870694,-0.007602,0,-0.832209
34,-0.877138,-0.006444,0,-0.861618
35,-0.882401,-0.005263,0,-0.892378
36,-0.886463,-0.004062,0,-0.924155
37,-0.889311,-0.002847,0,-0.956631
38,-0.890933,-0.001622,0,-0.989501
39,-0.891325,-0.000392,0,-1.022466
40,-0.890486,0.000839,0,-1.055227
41,-0.888418,0.002068,0,-1.087486
42,-0.885128,0.003290,0,-1.118930
43,-0.880627,0.004500,0,-1.149239
44,-0.874933,0.005694,0,-1.178072
45,-0.868065,0.006868,0,-1.205073
46,-0.860049,0.008016,2,-1.279668
47,-0.848917,0.011132,2,-1.347697
48,-0.834715,0.014202,2,-1.406827
49,-0.817504,0.017211,2,-1.454477
50,-0.797363,0.020141,2,-1.487894
51,-0.774391,0.022971,2,-1.504290
52,-0.748712,0.025680,2,-1.501052
53,-0.720469,0.028242,2,-1.476012
54,-0.689835,0.030635,2,-1.427752
55,-0.657004,0.032830,2,-1.355917
56,-0.622200,0.034804,2,-1.261459
57,-0.585667,0.036533,2,-1.146795
58,-0.547671,0.037996,2,-1.015800
59,-0.508494,0.039176,2,-0.873621
60,-0.468431,0.040063,2,-0.726324
61,-0.427780,0.040651,2,-0.580395
62,-0.386837,0.040942,2,-0.442181
63,-0.345892,0.040945,2,-0.317344
64,-0.305217,0.040675,2,-0.210417
65,-0.265066,0.040152,2,-0.124508
66,-0.225665,0.039401,2,-0.061190
67,-0.187212,0.038453,2,-0.020573
68,-0.149875,0.037337,2,-0.001503
69,-0.113790,0.036085,2,-0.001861
70,-0.079061,0.034729,2,-0.018887
71,-0.045762,0.033299,2,-0.049501
72,-0.013939,0.031823,2,-0.090569
73,0.016386,0.030325,2,-0.139116
74,0.045214,0.028828,2,-0.192468
75,0.072565,0.027351,2,-0.248331
76,0.098475,0.025910,2,-0.304822
77,0.122994,0.024518,2,-0.360464
78,0.146180,0.023187,2,-0.414151
79,0.168103,0.021923,2,-0.465102
80,0.188838,0.020734,2,-0.512813
81,0.208463,0.019625,2,-0.557000
82,0.227061,0.018598,2,-0.597553
83,0.244717,0.017656,2,-0.634495
84,0.261517,0.016800,2,-0.667948
85,0.277548,0.016031,2,-0.698100
86,0.292896,0.015348,2,-0.725187
87,0.307649,0.014753,2,-0.749475
88,0.321894,0.014244,2,-0.771251
89,0.335716,0.013822,2,-0.790811
90,0.349202,0.013487,2,-0.808461
91,0.362440,0.013237,2,-0.824512
92,0.375515,0.013075,2,-0.839284
93,0.388516,0.013001,2,-0.853107
94,0.401531,0.013015,2,-0.866330
95,0.414651,0.013120,2,-0.879323
96,0.427969,0.013317,2,-0.892489
97,0.441579,0.013610,2,-0.906271
98,0.455580,0.014001,2,-0.921168
99,0.470074,0.014494,2,-0.937742
100,0.485169,0.015095,2,-0.956637
