step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999202,0.039952,0.998350,-0.057415,-0.026563,-0.070807,-1.000000,-0.986161
1,0.999113,0.042105,0.995401,-0.095798,0.046298,-0.306872,-1.000000,-0.937185
2,0.998381,0.056880,0.984677,-0.174386,0.095945,-0.470178,-1.000000,-0.859627
3,0.996986,0.077586,0.962104,-0.272682,0.104185,-0.518287,-1.000000,-0.795213
4,0.995435,0.095440,0.930793,-0.365546,0.068741,-0.443518,-1.000000,-0.792543
5,0.994690,0.102915,0.901729,-0.432301,0.003326,-0.272724,-1.000000,-0.865617
6,0.995357,0.096254,0.886997,-0.461775,-0.069358,-0.053333,-1.000000,-0.984699
7,0.997080,0.076365,0.892187,-0.451666,-0.125855,0.162024,1.000000,-1.248130
8,0.999738,0.022880,0.938578,-0.345066,-0.397561,0.978263,1.000000,-1.371514
9,0.997201,-0.074764,0.995660,-0.093061,-0.552774,1.555616,1.000000,-0.983504
10,0.983016,-0.183517,0.971285,0.237917,-0.508711,1.698891,1.000000,-0.418982
11,0.965245,-0.261347,0.849982,0.526812,-0.264165,1.384876,1.000000,-0.181367
12,0.960072,-0.279752,0.714106,0.700037,0.078232,0.793683,1.000000,-0.377707
13,0.972612,-0.232434,0.647197,0.762323,0.399564,0.120323,1.000000,-0.792033
14,0.991443,-0.130544,0.676713,0.736247,0.614549,-0.494601,-1.000000,-1.418775
15,0.999704,0.024346,0.815000,0.579461,0.908783,-1.561265,-1.000000,-1.785716
16,0.976315,0.216353,0.974363,0.224980,0.983749,-2.264771,-1.000000,-1.321296
17,0.922730,0.385447,0.970683,-0.240363,0.736435,-2.313921,-1.000000,-0.569774
18,0.881236,0.472676,0.793045,-0.609163,0.197491,-1.731791,-1.000000,-0.260260
19,0.892233,0.451575,0.609513,-0.792776,-0.432061,-0.846869,-1.000000,-0.406570
20,0.947069,0.321031,0.548160,-0.836373,-0.953857,0.085150,1.000000,-0.938869
21,0.996642,0.081884,0.673711,-0.738995,-1.443899,1.464565,1.000000,-1.362945
22,0.974126,-0.226007,0.908652,-0.417553,-1.592936,2.447819,1.000000,-1.083668
23,0.864882,-0.501975,0.995540,0.094342,-1.310635,2.657962,1.000000,-0.653915
24,0.749428,-0.662086,0.838276,0.545247,-0.615675,2.065850,1.000000,-0.773015
25,0.725177,-0.688562,0.625204,0.780461,0.267161,1.085247,1.000000,-1.261120
26,0.814325,-0.580409,0.538867,0.842391,1.112075,-0.032026,-1.000000,-1.804094
27,0.952569,-0.304323,0.678553,0.734551,1.929887,-1.707098,-1.000000,-1.616712
28,0.992412,0.122959,0.940617,0.339470,2.304449,-2.947416,-1.000000,-0.159721
29,0.843125,0.537718,0.962859,-0.270006,2.028044,-3.037081,-1.000000,0.803536
30,0.624447,0.781067,0.696991,-0.717080,1.199037,-2.136004,-1.000000,0.114928
31,0.511484,0.859293,0.441058,-0.897479,0.160999,-0.997109,-1.000000,-1.381108
32,0.573906,0.818921,0.367316,-0.930096,-0.895863,0.204729,1.000000,-2.952424
33,0.787696,0.616064,0.566577,-0.824009,-2.025554,2.071656,1.000000,-3.232160
34,0.985357,0.170502,0.930788,-0.365560,-2.810637,3.753783,1.000000,-0.540319
35,0.919148,-0.393912,0.909721,0.415221,-2.791582,3.945433,1.000000,2.118029
36,0.628898,-0.777488,0.453626,0.891192,-1.987755,2.668288,1.000000,1.763496
37,0.378049,-0.925785,0.078727,0.996896,-0.914099,1.275992,1.000000,-0.161744
38,0.313969,-0.949433,-0.048941,0.998802,0.234705,0.010390,-1.000000,-2.629168
39,0.477172,-0.878810,0.127957,0.991780,1.534747,-1.817139,-1.000000,-4.635364
40,0.799224,-0.601033,0.642713,0.766107,2.720299,-3.910290,-1.000000,-3.214030
41,0.999892,-0.014698,0.996243,-0.086600,3.420093,-5.353870,-1.000000,1.850714
42,0.804472,0.593991,0.475794,-0.879557,2.932703,-4.218325,-1.000000,3.632004
43,0.428506,0.903539,-0.169254,-0.985573,1.948425,-2.472816,-1.000000,2.045441
44,0.165142,0.986270,-0.492823,-0.870130,0.804189,-1.024511,-1.000000,-0.374377
45,0.124237,0.992253,-0.556669,-0.830734,-0.392418,0.268083,1.000000,-3.183326
46,0.329113,0.944290,-0.351140,-0.936323,-1.705035,2.089328,1.000000,-5.841448
47,0.717361,0.696701,0.269960,-0.962872,-2.923493,4.319356,1.000000,-5.090135
48,0.996816,0.079736,0.982202,-0.187827,-3.857101,6.515254,1.000000,1.804517
49,0.787334,-0.616527,0.489655,0.871916,-3.361014,5.466225,1.000000,5.214791
50,0.335270,-0.942122,-0.366535,0.930404,-2.261097,3.473440,1.000000,3.762177
51,0.008130,-0.999967,-0.791596,0.611045,-1.066669,1.969745,1.000000,1.357424
52,-0.083708,-0.996490,-0.923012,0.384771,0.145536,0.663428,1.000000,-1.111227
53,0.065322,-0.997864,-0.923369,0.383914,1.342188,-0.668406,-1.000000,-4.050886
54,0.443887,-0.896083,-0.757129,0.653266,2.570297,-2.552885,-1.000000,-6.466634
55,0.877645,-0.479312,-0.128877,0.991661,3.481622,-4.831308,-1.000000,-5.663267
56,0.965039,0.262105,0.891193,0.453624,4.085562,-7.304871,-1.000000,0.906795
57,0.517552,0.855652,0.571298,-0.820743,3.259617,-6.411696,-1.000000,4.954135
58,0.043907,0.999036,-0.443053,-0.896496,1.746043,-4.374134,-1.000000,4.600851
59,-0.161834,0.986818,-0.926253,-0.376903,0.347065,-2.932039,-1.000000,3.270880
60,-0.107455,0.994210,-0.997737,0.067234,-0.870767,-1.608890,-1.000000,0.803971
61,0.180015,0.983664,-0.966204,0.257780,-2.010852,-0.352028,-1.000000,-1.897664
62,0.637766,0.770230,-0.974072,0.226237,-3.057872,0.599166,1.000000,-2.540744
63,0.982845,0.184432,-0.999781,0.020928,-3.759628,1.363774,1.000000,0.091191
64,0.846180,-0.532897,-0.962567,-0.271044,-3.560708,1.485577,1.000000,2.060710
65,0.373901,-0.927469,-0.861758,-0.507320,-2.616560,0.991896,1.000000,0.806856
66,-0.023998,-0.999712,-0.803739,-0.594982,-1.450592,-0.005091,-1.000000,-2.314686
67,-0.187511,-0.982262,-0.890213,-0.455545,-0.209324,-1.656363,-1.000000,-5.949857
68,-0.108551,-0.994091,-0.999632,0.027134,1.023667,-3.350168,-1.000000,-9.064271
69,0.231476,-0.972841,-0.637571,0.770391,2.436361,-5.267915,-1.000000,-10.111764
70,0.773565,-0.633717,0.599532,0.800351,4.118642,-8.306298,-1.000000,-1.129723
71,0.974363,0.224980,0.623168,-0.782088,4.551609,-8.894933,-1.000000,9.284342
72,0.522106,0.852881,-0.726353,-0.687322,3.400600,-6.136291,-1.000000,9.296883
73,-0.015855,0.999874,-0.953964,0.299920,2.247412,-4.632405,-1.000000,6.410036
