step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,1.813837,-1.045110,-0.464123,0.000000,0.000000,0.000000,0.160000,0.180000,0.160000,-0.200000,-0.600000,0.000000
1,1.813837,-1.045110,-0.464123,-0.014000,0.000000,0.000000,0.160000,0.180000,0.160000,-0.200000,-0.600000,-0.014000
2,1.813712,-1.045048,-0.464123,-0.028000,0.000000,0.000000,0.160000,0.180000,0.160000,-0.200000,-0.600000,-0.028000
3,1.813461,-1.044922,-0.464123,-0.042000,0.000000,0.000000,0.160000,0.180000,0.160000,-0.200000,-0.600000,-0.042000
4,1.813086,-1.044734,-0.464123,-0.056000,0.000000,0.000000,0.160000,0.180000,0.160000,-0.200000,-0.600000,-0.056000
5,1.812585,-1.044484,-0.464123,-0.070001,0.000000,0.000000,0.160000,0.180000,0.160000,-0.200000,-0.600000,-0.070001
6,1.811959,-1.044170,-0.464123,-0.084001,0.000000,0.000000,0.180000,0.180000,0.160000,-0.200000,-0.600000,-0.084001
7,1.811208,-1.043794,-0.464123,-0.098002,0.000000,0.000000,0.180000,0.180000,0.160000,-0.200000,-0.600000,-0.098002
8,1.810332,-1.043356,-0.464123,-0.112002,0.000000,0.000000,0.180000,0.180000,0.160000,-0.200000,-0.600000,-0.112002
9,1.809330,-1.042854,-0.464123,-0.126003,0.000000,0.000000,0.180000,0.180000,0.160000,-0.200000,-0.600000,-0.126003
10,1.808203,-1.042290,-0.464123,-0.140005,0.000000,0.000000,0.180000,0.180000,0.160000,-0.200000,-0.600000,-0.140005
11,1.806951,-1.041663,-0.464123,-0.154006,0.000000,0.000000,0.180000,0.180000,0.160000,-0.200000,-0.600000,-0.154006
12,1.805574,-1.040974,-0.464123,-0.168008,0.000000,0.000000,0.180000,0.180000,0.160000,-0.200000,-0.600000,-0.168008
13,1.804072,-1.040222,-0.464123,-0.182011,0.000000,0.000000,0.180000,0.180000,0.160000,-0.200000,-0.600000,-0.182011
14,1.802444,-1.039407,-0.464123,-0.196014,0.000000,0.000000,0.180000,0.180000,0.160000,-0.200000,-0.600000,-0.196014
15,1.800692,-1.038530,-0.464123,-0.210017,0.000000,0.000000,0.180000,0.180000,0.180000,-0.200000,-0.600000,-0.210017
16,1.798814,-1.037590,-0.464123,-0.224021,0.000000,0.000000,0.180000,0.180000,0.180000,-0.200000,-0.600000,-0.224021
17,1.796810,-1.036587,-0.464123,-0.238025,0.000000,0.000000,0.180000,0.200000,0.180000,0.000000,-0.600000,-0.238025
18,1.794682,-1.035521,-0.464123,-0.238030,0.000000,0.000000,0.200000,0.200000,0.180000,0.000000,-0.400000,-0.238030
19,1.792553,-1.034456,-0.464123,-0.238035,0.000000,0.000000,0.200000,0.200000,0.180000,0.000000,-0.400000,-0.238035
20,1.790425,-1.033390,-0.464123,-0.238040,0.000000,0.000000,0.200000,0.200000,0.180000,0.000000,-0.400000,-0.238040
21,1.788296,-1.032325,-0.464123,-0.238044,0.000000,0.000000,0.200000,0.200000,0.180000,0.000000,-0.400000,-0.238044
22,1.786168,-1.031259,-0.464123,-0.238049,0.000000,0.000000,0.200000,0.200000,0.180000,0.000000,-0.400000,-0.238049
23,1.784039,-1.030194,-0.464123,-0.238054,0.000000,0.000000,0.200000,0.200000,0.180000,0.000000,-0.400000,-0.238054
