step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,-0.631712,1.935903,-1.857187,0.000000,0.000000,0.000000,0.400000,0.340000,0.320000,-0.600000,-0.700000,0.000000
1,-0.631712,1.935903,-1.857187,-0.042000,0.000000,0.000000,0.400000,0.340000,0.320000,-0.600000,-0.700000,-0.042000
2,-0.631594,1.936306,-1.857187,-0.084000,0.000000,0.000000,0.400000,0.340000,0.320000,-0.600000,-0.700000,-0.084000
3,-0.631356,1.937112,-1.857187,-0.126001,0.000000,0.000000,0.400000,0.340000,0.320000,-0.600000,-0.700000,-0.126001
4,-0.631001,1.938321,-1.857187,-0.168002,0.000000,0.000000,0.400000,0.340000,0.320000,-0.600000,-0.700000,-0.168002
5,-0.630526,1.939932,-1.857187,-0.210005,0.000000,0.000000,0.400000,0.340000,0.320000,-0.600000,-0.700000,-0.210005
6,-0.629933,1.941947,-1.857187,-0.252008,0.000000,0.000000,0.400000,0.340000,0.320000,-0.600000,-0.700000,-0.252008
7,-0.629221,1.944364,-1.857187,-0.294014,0.000000,0.000000,0.400000,0.340000,0.320000,-0.600000,-0.700000,-0.294014
8,-0.628390,1.947184,-1.857187,-0.336021,0.000000,0.000000,0.400000,0.340000,0.320000,-0.600000,-0.700000,-0.336021
9,-0.627441,1.950408,-1.857187,-0.378031,0.000000,0.000000,0.400000,0.340000,0.340000,-0.600000,-0.700000,-0.378031
10,-0.626373,1.954034,-1.857187,-0.420043,0.000000,0.000000,0.420000,0.340000,0.340000,-0.600000,-0.700000,-0.420043
11,-0.625186,1.958063,-1.857187,-0.462058,0.000000,0.000000,0.420000,0.360000,0.340000,-0.600000,-0.700000,-0.462058
12,-0.623881,1.962496,-1.857187,-0.504076,0.000000,0.000000,0.420000,0.360000,0.340000,-0.600000,-0.700000,-0.504076
13,-0.622457,1.967331,-1.857187,-0.546098,0.000000,0.000000,0.420000,0.360000,0.340000,-0.600000,-0.700000,-0.546098
14,-0.620915,1.972570,-1.857187,-0.588123,0.000000,0.000000,0.440000,0.360000,0.340000,-0.600000,-0.700000,-0.588123
15,-0.619253,1.978212,-1.857187,-0.630153,0.000000,0.000000,0.440000,0.360000,0.360000,-0.600000,-0.700000,-0.630153
16,-0.617473,1.984256,-1.857187,-0.672187,0.000000,0.000000,0.440000,0.380000,0.360000,-0.600000,-0.700000,-0.672187
17,-0.615574,1.990705,-1.857187,-0.714225,0.000000,0.000000,0.440000,0.380000,0.360000,-0.600000,-0.700000,-0.714225
18,-0.613557,1.997556,-1.857187,-0.756269,0.000000,0.000000,0.460000,0.380000,0.360000,-0.600000,-0.700000,-0.756269
