step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,-1.434077,1.461598,0.673643,0.000000,0.000000,0.000000,1.000000,0.700000,0.520000,0.100000,-0.500000,0.000000
1,-1.434077,1.461598,0.673643,0.007000,0.000000,0.000000,1.000000,0.700000,0.520000,0.100000,-0.500000,0.007000
2,-1.434022,1.461642,0.673643,0.014000,0.000000,0.000000,1.000000,0.700000,0.520000,0.100000,-0.500000,0.014000
3,-1.433913,1.461729,0.673643,0.016731,-0.007814,-0.334217,1.000000,0.700000,0.520000,0.100000,-0.500000,0.016731
4,-1.433733,1.461773,0.670301,0.027224,-0.006697,0.194383,1.000000,0.700000,0.520000,0.100000,-0.500000,0.027224
5,-1.433478,1.461889,0.672245,0.030051,-0.006788,-0.499942,1.000000,0.700000,0.520000,0.100000,-0.500000,0.030051
6,-1.433201,1.462023,0.667245,0.038732,-0.010467,-0.037983,1.000000,0.700000,0.520000,0.100000,-0.500000,0.038732
7,-1.432832,1.462181,0.666865,0.043042,-0.009401,-0.540077,1.000000,0.700000,0.520000,0.100000,-0.500000,0.043042
8,-1.432435,1.462373,0.661465,0.050497,-0.013773,-0.248209,1.000000,0.720000,0.520000,0.100000,-0.500000,0.050497
9,-1.431952,1.462575,0.658983,0.056013,-0.012940,-0.536732,1.000000,0.720000,0.520000,0.100000,-0.500000,0.056013
10,-1.431430,1.462815,0.653615,0.062649,-0.016208,-0.435660,1.000000,0.720000,0.520000,0.100000,-0.500000,0.062649
11,-1.430834,1.463067,0.649259,0.068717,-0.016774,-0.562501,1.000000,0.720000,0.520000,0.100000,-0.500000,0.068717
12,-1.430186,1.463349,0.643634,0.075056,-0.018657,-0.578452,1.000000,0.720000,0.520000,0.100000,-0.500000,0.075056
13,-1.429473,1.463651,0.637849,0.081298,-0.020004,-0.636603,1.000000,0.740000,0.520000,0.100000,-0.500000,0.081298
14,-1.428701,1.463974,0.631483,0.087572,-0.021470,-0.682812,1.000000,0.740000,0.520000,0.100000,-0.500000,0.087572
