step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,1.449865,1.514957,0.522034,0.000000,0.000000,0.000000,0.100000,0.060000,0.080000,0.100000,-1.000000,0.000000
1,1.449865,1.514957,0.522034,0.007000,0.000000,0.000000,0.100000,0.060000,0.080000,0.100000,-1.000000,0.007000
2,1.449926,1.514992,0.522034,0.014000,0.000000,0.000000,0.100000,0.060000,0.080000,0.100000,-1.000000,0.014000
3,1.450047,1.515061,0.522034,0.012635,-0.005371,-0.229722,0.100000,0.060000,0.080000,0.100000,-1.000000,0.012635
4,1.450184,1.515078,0.519737,0.014456,-0.013642,-0.130547,0.100000,0.060000,0.080000,0.100000,-1.000000,0.014456
5,1.450377,1.515031,0.518431,0.018464,-0.007716,-0.594771,0.100000,0.060000,0.080000,0.100000,-1.000000,0.018464
6,1.450575,1.515056,0.512484,0.023814,-0.016534,-0.259800,0.100000,0.060000,0.080000,0.100000,-1.000000,0.023814
7,1.450864,1.515028,0.509886,0.026136,-0.012580,-0.726427,0.100000,0.060000,0.080000,0.100000,-1.000000,0.026136
8,1.451154,1.515046,0.502621,0.030956,-0.021285,-0.426882,0.100000,0.060000,0.060000,0.100000,-1.000000,0.030956
9,1.451527,1.515009,0.498353,0.033981,-0.017852,-0.826197,0.080000,0.060000,0.060000,0.100000,-1.000000,0.033981
10,1.451911,1.515014,0.490091,0.038344,-0.025797,-0.589363,0.080000,0.060000,0.060000,0.100000,-1.000000,0.038344
11,1.452371,1.514967,0.484197,0.041704,-0.023224,-0.926226,0.080000,0.080000,0.060000,0.100000,-1.000000,0.041704
12,1.452848,1.514956,0.474935,0.045867,-0.029787,-0.767228,0.080000,0.080000,0.060000,0.100000,-1.000000,0.045867
13,1.453392,1.514901,0.467263,0.049446,-0.028652,-1.019612,0.080000,0.080000,0.060000,0.100000,-1.000000,0.049446
14,1.453963,1.514868,0.457066,0.053473,-0.033471,-0.952181,0.080000,0.080000,0.060000,0.100000,-1.000000,0.053473
15,1.454590,1.514803,0.447545,0.057212,-0.033962,-1.113680,0.080000,0.080000,0.060000,0.100000,-1.000000,0.057212
16,1.455253,1.514745,0.436408,0.061152,-0.037174,-1.128214,0.080000,0.080000,0.060000,0.100000,-1.000000,0.061152
17,1.455964,1.514666,0.425126,0.064996,-0.038811,-1.224822,0.080000,0.080000,0.060000,0.100000,-1.000000,0.064996
18,1.456717,1.514581,0.412877,0.068903,-0.041150,-1.281770,0.080000,0.080000,0.060000,0.100000,-1.000000,0.068903
19,1.457513,1.514480,0.400060,0.072800,-0.043167,-1.353740,0.080000,0.080000,0.060000,0.100000,-1.000000,0.072800
20,1.458351,1.514366,0.386522,0.076713,-0.045245,-1.420158,0.080000,0.080000,0.060000,0.100000,-1.000000,0.076713
21,1.459233,1.514236,0.372321,0.080636,-0.047265,-1.487219,0.080000,0.080000,0.060000,0.100000,-1.000000,0.080636
22,1.460156,1.514089,0.357449,0.084568,-0.049253,-1.553404,0.080000,0.080000,0.060000,0.100000,-1.000000,0.084568
23,1.461120,1.513924,0.341915,0.088510,-0.051204,-1.618947,0.080000,0.080000,0.060000,0.100000,-1.000000,0.088510
24,1.462126,1.513738,0.325725,0.092462,-0.053116,-1.683782,0.080000,0.080000,0.060000,0.100000,-1.000000,0.092462
25,1.463172,1.513531,0.308887,0.096422,-0.054987,-1.747878,0.080000,0.080000,0.060000,0.100000,-1.000000,0.096422
26,1.464257,1.513300,0.291408,0.100391,-0.056815,-1.811200,0.080000,0.080000,0.060000,0.100000,-1.000000,0.100391
27,1.465382,1.513044,0.273296,0.104368,-0.058600,-1.873714,0.080000,0.080000,0.060000,0.100000,-1.000000,0.104368
28,1.466545,1.512762,0.254559,0.108353,-0.060338,-1.935386,0.080000,0.080000,0.060000,0.100000,-1.000000,0.108353
29,1.467746,1.512451,0.235205,0.112344,-0.062029,-1.996181,0.080000,0.080000,0.060000,0.100000,-1.000000,0.112344
30,1.468983,1.512109,0.215244,0.116341,-0.063671,-2.056065,0.080000,0.080000,0.060000,0.100000,-1.000000,0.116341
31,1.470256,1.511736,0.194683,0.120343,-0.065262,-2.115003,0.080000,0.080000,0.060000,0.100000,-1.000000,0.120343
32,1.471562,1.511328,0.173533,0.124349,-0.066802,-2.172961,0.080000,0.080000,0.080000,0.100000,-1.000000,0.124349
33,1.472903,1.510885,0.151803,0.128358,-0.068287,-2.229905,0.080000,0.080000,0.080000,0.100000,-1.000000,0.128358
34,1.474275,1.510404,0.129504,0.132369,-0.069718,-2.285802,0.080000,0.080000,0.080000,0.100000,-1.000000,0.132369
35,1.475677,1.509884,0.106646,0.136380,-0.071092,-2.340617,0.080000,0.060000,0.080000,0.100000,-1.000000,0.136380
36,1.477109,1.509322,0.083240,0.140391,-0.072408,-2.394318,0.080000,0.060000,0.080000,0.100000,-1.000000,0.140391
37,1.478568,1.508717,0.059297,0.144399,-0.073665,-2.446873,0.060000,0.060000,0.080000,0.100000,-1.000000,0.144399
38,1.480053,1.508067,0.034828,0.148404,-0.074862,-2.498250,0.060000,0.060000,0.080000,0.100000,-1.000000,0.148404
39,1.481563,1.507371,0.009846,0.152403,-0.075998,-2.548418,0.060000,0.060000,0.060000,0.100000,-1.000000,0.152403
40,1.483094,1.506626,-0.015638,0.156395,-0.077072,-2.597348,0.060000,0.060000,0.060000,0.100000,-1.000000,0.156395
41,1.484646,1.505831,-0.041612,0.160378,-0.078082,-2.645011,0.060000,0.060000,0.060000,0.100000,-1.000000,0.160378
42,1.486216,1.504984,-0.068062,0.164351,-0.079028,-2.691379,0.060000,0.060000,0.060000,0.100000,-1.000000,0.164351
43,1.487802,1.504084,-0.094976,0.168311,-0.079910,-2.736426,0.060000,0.060000,0.060000,0.100000,-1.000000,0.168311
44,1.489401,1.503129,-0.122340,0.172256,-0.080726,-2.780126,0.060000,0.060000,0.060000,0.100000,-1.000000,0.172256
45,1.491013,1.502117,-0.150141,0.176185,-0.081476,-2.822456,0.060000,0.060000,0.060000,0.100000,-1.000000,0.176185
46,1.492633,1.501048,-0.178366,0.180096,-0.082160,-2.863393,0.060000,0.060000,0.060000,0.100000,-1.000000,0.180096
47,1.494259,1.499920,-0.207000,0.183986,-0.082778,-2.902919,0.060000,0.060000,0.060000,0.100000,-1.000000,0.183986
48,1.495890,1.498732,-0.236029,0.187853,-0.083329,-2.941013,0.060000,0.060000,0.060000,0.100000,-1.000000,0.187853
49,1.497521,1.497482,-0.265439,0.191695,-0.083813,-2.977659,0.060000,0.060000,0.060000,0.100000,-1.000000,0.191695
50,1.499151,1.496171,-0.295216,0.195510,-0.084231,-3.012842,0.060000,0.060000,0.060000,0.100000,-1.000000,0.195510
51,1.500777,1.494796,-0.325344,0.199296,-0.084583,-3.046550,0.120000,0.060000,0.040000,0.100000,-1.000000,0.199296
52,1.502395,1.493357,-0.355810,0.203050,-0.084870,-3.078772,0.160000,0.060000,0.040000,0.100000,-1.000000,0.203050
53,1.504003,1.491855,-0.386597,0.206771,-0.085091,-3.109500,0.160000,0.040000,0.040000,0.100000,-1.000000,0.206771
54,1.505597,1.490287,-0.417692,0.210456,-0.085248,-3.138727,0.180000,0.040000,0.040000,0.100000,-1.000000,0.210456
55,1.507175,1.488654,-0.449080,0.214102,-0.085341,-3.166451,0.180000,0.040000,0.040000,0.100000,-1.000000,0.214102
56,1.508733,1.486956,-0.480744,0.217709,-0.085372,-3.192670,0.180000,0.040000,0.040000,0.100000,-1.000000,0.217709
57,1.510268,1.485192,-0.512671,0.221273,-0.085341,-3.217384,0.180000,0.040000,0.040000,0.100000,-1.000000,0.221273
58,1.511778,1.483363,-0.544845,0.224793,-0.085251,-3.240598,0.180000,0.040000,0.040000,0.100000,-1.000000,0.224793
59,1.513259,1.481469,-0.577251,0.228266,-0.085102,-3.262318,0.260000,0.040000,0.040000,0.100000,-1.000000,0.228266
60,1.514707,1.479510,-0.609874,0.231691,-0.084896,-3.282553,0.260000,0.040000,0.040000,0.100000,-1.000000,0.231691
61,1.516120,1.477487,-0.642699,0.235066,-0.084634,-3.301313,0.360000,0.100000,0.040000,0.100000,-1.000000,0.235066
62,1.517494,1.475401,-0.675713,0.238389,-0.084319,-3.318612,0.360000,0.140000,0.040000,0.100000,-1.000000,0.238389
63,1.518827,1.473252,-0.708899,0.241658,-0.083953,-3.334466,0.380000,0.140000,0.040000,0.100000,-1.000000,0.241658
64,1.520115,1.471041,-0.742243,0.244872,-0.083537,-3.348894,0.400000,0.160000,0.040000,0.100000,-1.000000,0.244872
65,1.521355,1.468770,-0.775732,0.248029,-0.083073,-3.361916,0.440000,0.160000,0.080000,0.100000,-1.000000,0.248029
66,1.522544,1.466441,-0.809351,0.251128,-0.082564,-3.373556,0.460000,0.160000,0.080000,0.100000,-1.000000,0.251128
67,1.523679,1.464053,-0.843087,0.254167,-0.082013,-3.383839,0.500000,0.160000,0.080000,0.100000,-1.000000,0.254167
68,1.524757,1.461610,-0.876925,0.257146,-0.081421,-3.392792,0.540000,0.160000,0.080000,0.100000,-1.000000,0.257146
69,1.525776,1.459112,-0.910853,0.260062,-0.080791,-3.400445,0.600000,0.240000,0.080000,0.100000,-1.000000,0.260062
70,1.526732,1.456562,-0.944858,0.262916,-0.080126,-3.406830,0.660000,0.240000,0.080000,0.100000,-1.000000,0.262916
71,1.527623,1.453962,-0.978926,0.265706,-0.079427,-3.411980,0.920000,0.320000,0.140000,0.100000,-1.000000,0.265706
72,1.528446,1.451314,-1.013046,0.268432,-0.078699,-3.415930,1.000000,0.340000,0.140000,0.100000,-1.000000,0.268432
73,1.529199,1.448620,-1.047205,0.271092,-0.077943,-3.418717,1.000000,0.360000,0.140000,0.100000,-1.000000,0.271092
74,1.529879,1.445882,-1.081392,0.273687,-0.077161,-3.420380,1.000000,0.380000,0.140000,0.100000,-1.000000,0.273687
75,1.530485,1.443104,-1.115596,0.276217,-0.076358,-3.420958,1.000000,0.400000,0.140000,0.100000,-1.000000,0.276217
76,1.531014,1.440288,-1.149806,0.278680,-0.075534,-3.420492,1.000000,0.440000,0.140000,0.100000,-1.000000,0.278680
77,1.531463,1.437435,-1.184011,0.281077,-0.074694,-3.419025,1.000000,0.480000,0.220000,0.100000,-1.000000,0.281077
78,1.531832,1.434551,-1.218201,0.283408,-0.073838,-3.416600,1.000000,0.520000,0.220000,0.100000,-1.000000,0.283408
79,1.532117,1.431636,-1.252367,0.285673,-0.072971,-3.413261,1.000000,0.560000,0.220000,0.100000,-1.000000,0.285673
80,1.532319,1.428694,-1.286499,0.287873,-0.072094,-3.409053,1.000000,0.640000,0.300000,0.100000,-1.000000,0.287873
81,1.532434,1.425729,-1.320590,0.290007,-0.071210,-3.404020,1.000000,0.880000,0.320000,0.100000,-1.000000,0.290007
82,1.532462,1.422743,-1.354630,0.292076,-0.070321,-3.398210,1.000000,1.000000,0.340000,0.200000,-1.000000,0.292076
83,1.532402,1.419739,-1.388612,0.301082,-0.069430,-3.391668,1.000000,1.000000,0.360000,0.200000,-1.000000,0.301082
84,1.532265,1.416652,-1.422529,0.309975,-0.068255,-3.389525,0.940000,1.000000,0.380000,0.100000,0.400000,0.309975
85,1.532047,1.413486,-1.456424,0.315437,-0.052898,-2.794496,0.800000,1.000000,0.400000,0.100000,0.500000,0.315437
86,1.531882,1.410292,-1.484369,0.319173,-0.039269,-2.236365,0.760000,1.000000,0.420000,0.100000,0.500000,0.319173
87,1.531766,1.407078,-1.506733,0.322350,-0.026966,-1.702415,0.760000,1.000000,0.440000,0.100000,0.500000,0.322350
88,1.531703,1.403844,-1.523757,0.325168,-0.015932,-1.197032,0.760000,1.000000,0.460000,0.100000,0.500000,0.325168
