step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,-0.857651,1.764780,1.546595,0.000000,0.000000,0.000000,0.220000,0.200000,0.200000,0.200000,-0.800000,0.000000
1,-0.857651,1.764780,1.546595,0.014000,0.000000,0.000000,0.220000,0.200000,0.200000,0.200000,-0.800000,0.014000
2,-0.857647,1.764920,1.546595,0.020994,-0.006805,-0.291038,0.220000,0.200000,0.200000,0.200000,-0.800000,0.020994
3,-0.857574,1.765128,1.543685,0.031560,-0.014163,-0.236585,0.220000,0.200000,0.200000,0.200000,-0.800000,0.031560
4,-0.857424,1.765440,1.541319,0.041526,-0.012598,-0.670422,0.220000,0.200000,0.200000,0.200000,-0.800000,0.041526
5,-0.857286,1.765851,1.534615,0.052654,-0.021058,-0.507613,0.220000,0.200000,0.200000,0.200000,-0.800000,0.052654
6,-0.857056,1.766370,1.529539,0.062825,-0.021940,-0.801232,0.220000,0.200000,0.200000,0.200000,-0.800000,0.062825
7,-0.856811,1.766988,1.521526,0.073472,-0.027230,-0.832627,0.220000,0.200000,0.200000,0.200000,-0.800000,0.073472
8,-0.856503,1.767709,1.513200,0.083962,-0.030361,-0.982195,0.220000,0.200000,0.200000,0.200000,-0.800000,0.083962
9,-0.856152,1.768530,1.503378,0.094541,-0.033981,-1.096142,0.220000,0.200000,0.200000,0.200000,-0.800000,0.094541
10,-0.855749,1.769450,1.492417,0.105140,-0.037400,-1.214365,0.220000,0.200000,0.200000,0.200000,-0.800000,0.105140
11,-0.855294,1.770469,1.480273,0.115770,-0.040703,-1.330996,0.220000,0.200000,0.200000,0.200000,-0.800000,0.115770
12,-0.854784,1.771585,1.466963,0.126430,-0.043879,-1.446115,0.220000,0.200000,0.200000,0.200000,-0.800000,0.126430
13,-0.854216,1.772797,1.452502,0.137119,-0.046914,-1.559598,0.220000,0.200000,0.200000,0.200000,-0.800000,0.137119
14,-0.853588,1.774103,1.436906,0.147839,-0.049799,-1.671307,0.220000,0.200000,0.200000,0.200000,-0.800000,0.147839
15,-0.852898,1.775502,1.420193,0.158587,-0.052522,-1.781095,0.220000,0.200000,0.200000,0.200000,-0.800000,0.158587
16,-0.852140,1.776991,1.402382,0.169362,-0.055071,-1.888815,0.220000,0.200000,0.200000,0.200000,-0.800000,0.169362
17,-0.851314,1.778568,1.383494,0.180162,-0.057436,-1.994318,0.220000,0.200000,0.180000,0.200000,-0.900000,0.180162
18,-0.850414,1.780232,1.363551,0.189418,-0.060082,-2.117836,0.220000,0.180000,0.180000,0.200000,-0.900000,0.189418
19,-0.849436,1.781962,1.342372,0.198810,-0.062474,-2.232643,0.220000,0.180000,0.180000,0.200000,-0.900000,0.198810
20,-0.848377,1.783757,1.320046,0.208315,-0.064593,-2.340616,0.220000,0.180000,0.180000,0.200000,-0.900000,0.208315
21,-0.847235,1.785614,1.296640,0.217910,-0.066435,-2.442727,0.220000,0.180000,0.180000,0.200000,-0.900000,0.217910
22,-0.846005,1.787532,1.272212,0.227577,-0.067997,-2.539505,0.220000,0.180000,0.180000,0.200000,-0.900000,0.227577
23,-0.844686,1.789507,1.246817,0.237300,-0.069278,-2.631252,0.220000,0.180000,0.180000,0.200000,-0.900000,0.237300
24,-0.843274,1.791536,1.220505,0.247062,-0.070278,-2.718140,0.220000,0.180000,0.180000,0.200000,-0.900000,0.247062
25,-0.841766,1.793616,1.193323,0.256850,-0.070995,-2.800266,0.240000,0.180000,0.180000,0.200000,-0.900000,0.256850
26,-0.840159,1.795742,1.165321,0.266650,-0.071428,-2.877684,0.240000,0.180000,0.180000,0.200000,-0.900000,0.266650
27,-0.838451,1.797910,1.136544,0.276449,-0.071579,-2.950420,0.240000,0.180000,0.180000,0.200000,-0.900000,0.276449
28,-0.836638,1.800117,1.107040,0.286235,-0.071446,-3.018482,0.240000,0.180000,0.180000,0.200000,-0.900000,0.286235
29,-0.834719,1.802357,1.076855,0.295994,-0.071031,-3.081876,0.240000,0.180000,0.160000,0.200000,-0.900000,0.295994
30,-0.832690,1.804627,1.046036,0.305715,-0.070335,-3.140602,0.260000,0.200000,0.160000,0.200000,-0.900000,0.305715
31,-0.830550,1.806920,1.014630,0.315385,-0.069360,-3.194665,0.260000,0.200000,0.160000,0.200000,-0.900000,0.315385
32,-0.828296,1.809232,0.982684,0.324992,-0.068109,-3.244076,0.260000,0.200000,0.160000,0.200000,-0.900000,0.324992
33,-0.825926,1.811558,0.950243,0.334525,-0.066587,-3.288851,0.280000,0.200000,0.160000,0.200000,-0.900000,0.334525
34,-0.823439,1.813893,0.917354,0.343972,-0.064799,-3.329018,0.280000,0.200000,0.160000,0.200000,-0.900000,0.343972
35,-0.820834,1.816230,0.884064,0.353322,-0.062751,-3.364615,0.300000,0.200000,0.160000,0.200000,-0.900000,0.353322
36,-0.818108,1.818565,0.850418,0.362563,-0.060451,-3.395690,0.320000,0.200000,0.160000,0.200000,-0.900000,0.362563
37,-0.815262,1.820891,0.816461,0.371686,-0.057907,-3.422304,0.320000,0.200000,0.160000,0.200000,-0.900000,0.371686
38,-0.812295,1.823203,0.782238,0.380681,-0.055130,-3.444527,0.340000,0.220000,0.160000,0.200000,-0.900000,0.380681
39,-0.809206,1.825495,0.747793,0.389539,-0.052129,-3.462441,0.360000,0.220000,0.160000,0.200000,-0.900000,0.389539
40,-0.805996,1.827762,0.713168,0.398250,-0.048916,-3.476141,0.400000,0.220000,0.160000,0.200000,-0.900000,0.398250
41,-0.802664,1.829997,0.678407,0.406808,-0.045504,-3.485729,0.440000,0.220000,0.160000,0.200000,-0.900000,0.406808
42,-0.799211,1.832196,0.643550,0.415205,-0.041907,-3.491317,0.480000,0.240000,0.180000,0.200000,-0.900000,0.415205
43,-0.795638,1.834352,0.608636,0.423434,-0.038138,-3.493026,0.520000,0.240000,0.180000,0.200000,-0.900000,0.423434
44,-0.791946,1.836460,0.573706,0.431492,-0.034213,-3.490985,0.600000,0.260000,0.180000,0.200000,-0.900000,0.431492
45,-0.788136,1.838515,0.538796,0.439372,-0.030147,-3.485327,0.700000,0.260000,0.180000,0.200000,-0.900000,0.439372
46,-0.784210,1.840510,0.503943,0.447072,-0.025956,-3.476193,0.760000,0.280000,0.180000,0.200000,-0.900000,0.447072
47,-0.780170,1.842442,0.469181,0.454589,-0.021656,-3.463729,0.760000,0.280000,0.180000,0.200000,-0.900000,0.454589
48,-0.776017,1.844304,0.434544,0.461922,-0.017264,-3.448082,1.000000,0.300000,0.180000,0.200000,-0.900000,0.461922
49,-0.771755,1.846092,0.400063,0.469070,-0.012796,-3.429405,1.000000,0.320000,0.200000,0.200000,-0.800000,0.469070
50,-0.767384,1.847801,0.365769,0.476887,-0.008765,-3.429055,1.000000,0.360000,0.200000,0.200000,-0.800000,0.476887
51,-0.762900,1.849425,0.331478,0.484533,-0.004573,-3.426433,1.000000,0.380000,0.200000,0.200000,-0.800000,0.484533
52,-0.758303,1.850959,0.297214,0.492004,-0.000235,-3.421513,1.000000,0.420000,0.200000,0.200000,-0.800000,0.492004
53,-0.753598,1.852397,0.262999,0.499297,0.004234,-3.414295,1.000000,0.460000,0.220000,0.200000,-0.800000,0.499297
54,-0.748788,1.853736,0.228856,0.506408,0.008820,-3.404800,1.000000,0.520000,0.220000,0.200000,-0.800000,0.506408
55,-0.743876,1.854971,0.194808,0.513337,0.013506,-3.393062,1.000000,0.600000,0.240000,0.200000,-0.700000,0.513337
56,-0.738866,1.856097,0.160877,0.521006,0.017911,-3.394871,1.000000,0.720000,0.240000,0.200000,-0.700000,0.521006
57,-0.733752,1.857109,0.126929,0.528494,0.022487,-3.395187,1.000000,0.720000,0.260000,0.200000,-0.700000,0.528494
58,-0.728538,1.858001,0.092977,0.535797,0.027224,-3.393941,1.000000,0.800000,0.280000,0.200000,-0.700000,0.535797
59,-0.723228,1.858769,0.059037,0.542912,0.032108,-3.391089,1.000000,1.000000,0.300000,0.200000,-0.600000,0.542912
60,-0.717827,1.859410,0.025126,0.550839,0.036956,-3.393891,1.000000,1.000000,0.320000,0.200000,-0.600000,0.550839
61,-0.712330,1.859918,-0.008812,0.558565,0.041983,-3.396070,0.940000,1.000000,0.340000,0.200000,-0.600000,0.558565
62,-0.706741,1.860288,-0.042773,0.566088,0.047181,-3.397508,0.860000,1.000000,0.380000,0.200000,-0.600000,0.566088
63,-0.701065,1.860518,-0.076748,0.573401,0.052542,-3.398110,0.700000,1.000000,0.420000,0.200000,-0.500000,0.573401
64,-0.695308,1.860602,-0.110729,0.581569,0.058131,-3.394530,0.660000,1.000000,0.480000,0.200000,-0.400000,0.581569
65,-0.689463,1.860537,-0.144675,0.590640,0.064362,-3.369923,0.620000,1.000000,0.560000,0.200000,-0.200000,0.590640
66,-0.683526,1.860322,-0.178374,0.601619,0.073579,-3.220658,0.580000,1.000000,0.660000,0.200000,0.000000,0.601619
67,-0.677475,1.859979,-0.210580,0.613218,0.087326,-2.853661,0.560000,1.000000,0.680000,0.200000,0.000000,0.613218
68,-0.671295,1.859551,-0.239117,0.624694,0.097974,-2.541366,0.520000,1.000000,0.680000,0.200000,0.000000,0.624694
69,-0.664994,1.859024,-0.264531,0.636171,0.106077,-2.272605,0.500000,1.000000,0.880000,0.200000,0.500000,0.636171
70,-0.658576,1.858384,-0.287257,0.643646,0.121489,-1.636142,0.500000,1.000000,1.000000,0.200000,0.700000,0.643646
71,-0.652059,1.857726,-0.303618,0.649644,0.132726,-1.021423,0.480000,1.000000,1.000000,0.200000,0.700000,0.649644
72,-0.645463,1.857050,-0.313832,0.656383,0.140120,-0.421141,0.400000,1.000000,1.000000,0.200000,0.700000,0.656383
73,-0.638787,1.856356,-0.318044,0.663994,0.143785,0.160511,0.480000,1.000000,1.000000,0.200000,0.700000,0.663994
74,-0.632031,1.855646,-0.316439,0.672523,0.143886,0.718643,0.480000,1.000000,1.000000,0.200000,0.700000,0.672523
75,-0.625192,1.854920,-0.309252,0.681934,0.140642,1.247438,0.480000,1.000000,1.000000,0.200000,0.700000,0.681934
76,-0.618268,1.854185,-0.296778,0.692124,0.134337,1.740130,0.480000,1.000000,1.000000,0.200000,0.700000,0.692124
77,-0.611256,1.853445,-0.279377,0.702928,0.125312,2.189482,0.500000,1.000000,1.000000,0.200000,0.700000,0.702928
78,-0.604154,1.852711,-0.257482,0.714144,0.113951,2.588929,0.500000,1.000000,0.860000,0.200000,0.400000,0.714144
79,-0.596958,1.851995,-0.231592,0.729461,0.097869,2.815460,0.520000,1.000000,0.680000,0.200000,0.000000,0.729461
80,-0.589633,1.851273,-0.203438,0.746171,0.070889,2.561195,0.540000,1.000000,0.600000,0.200000,-0.200000,0.746171
81,-0.582182,1.850460,-0.177826,0.760320,0.044414,2.189190,0.560000,1.000000,0.600000,0.200000,-0.200000,0.760320
82,-0.574620,1.849552,-0.155934,0.773726,0.021529,1.808789,0.580000,1.000000,0.600000,0.200000,-0.200000,0.773726
83,-0.566944,1.848563,-0.137846,0.786662,0.002276,1.432139,0.600000,1.000000,0.580000,0.200000,-0.200000,0.786662
84,-0.559149,1.847505,-0.123525,0.799360,-0.013402,1.068486,0.620000,1.000000,0.560000,0.200000,-0.200000,0.799360
85,-0.551232,1.846387,-0.112840,0.811999,-0.025653,0.724135,0.720000,1.000000,0.540000,0.200000,-0.300000,0.811999
86,-0.543193,1.845218,-0.105599,0.823675,-0.036227,0.337286,0.720000,1.000000,0.520000,0.200000,-0.300000,0.823675
87,-0.535040,1.843989,-0.102226,0.835529,-0.043437,-0.028112,0.740000,1.000000,0.520000,0.200000,-0.300000,0.835529
88,-0.526773,1.842704,-0.102507,0.847617,-0.047520,-0.369182,0.720000,1.000000,0.520000,0.200000,-0.300000,0.847617
89,-0.518390,1.841364,-0.106199,0.859948,-0.048744,-0.684291,0.720000,1.000000,0.540000,0.200000,-0.300000,0.859948
90,-0.509890,1.839968,-0.113042,0.872497,-0.047392,-0.972750,0.700000,1.000000,0.560000,0.200000,-0.200000,0.872497
91,-0.501275,1.838513,-0.122769,0.886225,-0.041600,-1.142786,0.700000,1.000000,0.540000,0.200000,-0.300000,0.886225
92,-0.492530,1.837015,-0.134197,0.898937,-0.036805,-1.384615,0.680000,1.000000,0.540000,0.200000,-0.300000,0.898937
93,-0.483671,1.835447,-0.148043,0.911689,-0.030156,-1.601663,0.660000,1.000000,0.520000,0.200000,-0.300000,0.911689
94,-0.474698,1.833804,-0.164060,0.924403,-0.021892,-1.795119,0.560000,1.000000,0.520000,0.200000,-0.300000,0.924403
95,-0.465614,1.832079,-0.182011,0.937002,-0.012228,-1.966481,0.540000,1.000000,0.580000,0.200000,-0.200000,0.937002
96,-0.456421,1.830262,-0.201676,0.950433,0.000693,-2.029840,0.520000,1.000000,0.660000,0.100000,0.000000,0.950433
97,-0.447108,1.828365,-0.221974,0.957342,0.019503,-1.835331,0.500000,1.000000,0.780000,0.100000,0.200000,0.957342
98,-0.437726,1.826448,-0.240327,0.962694,0.040324,-1.446788,0.480000,1.000000,0.920000,0.100000,0.500000,0.962694
99,-0.428280,1.824548,-0.254795,0.964758,0.059118,-0.968300,0.460000,1.000000,1.000000,0.100000,0.700000,0.964758
100,-0.418795,1.822689,-0.264478,0.964970,0.072704,-0.508706,0.460000,1.000000,0.980000,0.100000,0.700000,0.964970
101,-0.409291,1.820868,-0.269565,0.965430,0.081849,-0.053787,0.460000,1.000000,0.980000,0.100000,0.700000,0.965430
102,-0.399767,1.819086,-0.270103,0.966260,0.086731,0.390299,0.440000,1.000000,0.980000,0.100000,0.700000,0.966260
103,-0.390223,1.817343,-0.266200,0.967510,0.087581,0.817698,0.440000,1.000000,0.960000,0.100000,0.600000,0.967510
104,-0.380659,1.815643,-0.258023,0.970164,0.084866,1.230701,0.460000,1.000000,0.960000,0.100000,0.600000,0.970164
105,-0.371062,1.813988,-0.245716,0.973176,0.078626,1.615191,0.460000,1.000000,0.960000,0.100000,0.600000,0.973176
106,-0.361431,1.812384,-0.229564,0.976429,0.069236,1.966961,0.460000,1.000000,0.940000,0.100000,0.600000,0.976429
107,-0.351765,1.810836,-0.209895,0.979774,0.057092,2.282872,0.560000,1.000000,0.820000,0.100000,0.400000,0.979774
108,-0.342063,1.809353,-0.187066,0.985364,0.041587,2.518184,0.580000,1.000000,0.700000,0.100000,0.000000,0.985364
109,-0.332304,1.807929,-0.161884,0.993328,0.014777,2.302539,0.600000,1.000000,0.620000,0.100000,-0.100000,0.993328
110,-0.322477,1.806474,-0.138859,1.000081,-0.011053,1.988217,0.620000,1.000000,0.560000,0.100000,-0.200000,1.000081
111,-0.312588,1.804980,-0.118977,1.005524,-0.034593,1.601465,0.640000,1.000000,0.520000,0.100000,-0.300000,1.005524
112,-0.302645,1.803443,-0.102962,1.009732,-0.054824,1.166478,0.660000,1.000000,0.500000,0.100000,-0.400000,1.009732
113,-0.292657,1.801860,-0.091297,1.012878,-0.071015,0.704862,0.680000,1.000000,0.480000,0.100000,-0.400000,1.012878
114,-0.282635,1.800229,-0.084249,1.016278,-0.082276,0.253983,0.680000,1.000000,0.460000,0.100000,-0.400000,1.016278
115,-0.272578,1.798554,-0.081709,1.020075,-0.088840,-0.180745,0.680000,1.000000,0.460000,0.100000,-0.400000,1.020075
116,-0.262484,1.796836,-0.083516,1.024331,-0.090998,-0.594909,0.680000,1.000000,0.480000,0.100000,-0.400000,1.024331
117,-0.252352,1.795075,-0.089465,1.029037,-0.089092,-0.984843,0.660000,1.000000,0.500000,0.100000,-0.400000,1.029037
118,-0.242182,1.793268,-0.099314,1.034126,-0.083495,-1.347462,0.640000,1.000000,0.520000,0.100000,-0.300000,1.034126
119,-0.231975,1.791412,-0.112788,1.040671,-0.073096,-1.615624,0.620000,1.000000,0.560000,0.100000,-0.200000,1.040671
120,-0.221717,1.789514,-0.128944,1.048248,-0.058156,-1.755122,0.600000,1.000000,0.600000,0.100000,-0.200000,1.048248
121,-0.211396,1.787590,-0.146496,1.055601,-0.042581,-1.876562,0.580000,1.000000,0.660000,0.100000,0.000000,1.055601
122,-0.201015,1.785628,-0.165261,1.063305,-0.020642,-1.728226,0.560000,1.000000,0.720000,0.100000,0.100000,1.063305
123,-0.190561,1.783675,-0.182544,1.070097,0.001236,-1.472174,0.540000,1.000000,0.820000,0.100000,0.400000,1.070097
124,-0.180036,1.781744,-0.197265,1.073662,0.023271,-1.060005,0.520000,1.000000,0.800000,0.100000,0.200000,1.073662
125,-0.169462,1.779868,-0.207865,1.079212,0.038285,-0.738244,0.500000,1.000000,0.800000,0.100000,0.200000,1.079212
