step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,1.999021,-0.946310,-1.563269,0.000000,0.000000,0.000000,0.520000,0.120000,0.020000,0.088608,-1.000000,0.000000
1,1.999021,-0.946310,-1.563269,0.006203,0.000000,0.000000,0.520000,0.120000,0.020000,0.088608,-1.000000,0.006203
2,1.999022,-0.946372,-1.563269,0.012405,0.000000,0.000000,0.520000,0.120000,0.020000,0.088608,-1.000000,0.012405
3,1.999023,-0.946496,-1.563269,0.010243,-0.005371,-0.229722,0.520000,0.120000,0.020000,0.088608,-1.000000,0.010243
4,1.998970,-0.946599,-1.565566,0.013169,-0.013128,-0.044097,0.520000,0.160000,0.020000,0.088608,-1.000000,0.013169
5,1.998839,-0.946731,-1.566007,0.015369,-0.007745,-0.541192,0.520000,0.180000,0.020000,0.088608,-1.000000,0.015369
6,1.998762,-0.946885,-1.571419,0.021364,-0.015673,-0.165957,0.520000,0.180000,0.020000,0.088608,-1.000000,0.021364
7,1.998605,-0.947099,-1.573079,0.022452,-0.011373,-0.675245,0.520000,0.180000,0.020000,0.088608,-1.000000,0.022452
8,1.998491,-0.947323,-1.579831,0.027269,-0.019748,-0.346180,0.520000,0.180000,0.020000,0.088608,-1.000000,0.027269
9,1.998291,-0.947594,-1.583293,0.029517,-0.015536,-0.782779,0.520000,0.180000,0.020000,0.088608,-1.000000,0.029517
10,1.998132,-0.947887,-1.591121,0.033642,-0.023737,-0.501499,0.520000,0.180000,0.020000,0.088608,-1.000000,0.033642
11,1.997888,-0.948219,-1.596136,0.036344,-0.020255,-0.875267,0.520000,0.180000,0.020000,0.088608,-1.000000,0.036344
12,1.997676,-0.948577,-1.604888,0.040167,-0.027555,-0.654587,0.520000,0.180000,0.020000,0.088608,-1.000000,0.040167
13,1.997387,-0.948969,-1.611434,0.043116,-0.025086,-0.963575,0.520000,0.180000,0.020000,0.088608,-1.000000,0.043116
14,1.997119,-0.949390,-1.621070,0.046770,-0.031036,-0.817527,0.580000,0.180000,0.020000,0.088608,-1.000000,0.046770
15,1.996786,-0.949841,-1.629245,0.049900,-0.029970,-1.046151,0.580000,0.180000,0.020000,0.088608,-1.000000,0.049900
16,1.996457,-0.950322,-1.639707,0.053433,-0.034314,-0.984457,0.580000,0.180000,0.020000,0.088608,-1.000000,0.053433
17,1.996078,-0.950831,-1.649551,0.056700,-0.034728,-1.130827,0.660000,0.160000,0.020000,0.088608,-1.000000,0.056700
18,1.995687,-0.951369,-1.660860,0.060152,-0.037646,-1.142170,0.680000,0.160000,0.020000,0.088608,-1.000000,0.060152
19,1.995258,-0.951934,-1.672281,0.063511,-0.039086,-1.230775,0.680000,0.160000,0.020000,0.088608,-1.000000,0.063511
20,1.994805,-0.952527,-1.684589,0.066930,-0.041222,-1.280465,0.680000,0.160000,0.020000,0.088608,-1.000000,0.066930
21,1.994320,-0.953145,-1.697394,0.070335,-0.043028,-1.346087,0.680000,0.160000,0.040000,0.088608,-1.000000,0.070335
22,1.993804,-0.953788,-1.710855,0.073756,-0.044915,-1.405456,0.740000,0.160000,0.040000,0.088608,-1.000000,0.073756
23,1.993256,-0.954456,-1.724909,0.077182,-0.046744,-1.466015,0.780000,0.160000,0.040000,0.088608,-1.000000,0.077182
24,1.992676,-0.955147,-1.739569,0.080616,-0.048553,-1.525673,0.780000,0.160000,0.040000,0.088608,-1.000000,0.080616
25,1.992062,-0.955860,-1.754826,0.084057,-0.050330,-1.584862,0.800000,0.160000,0.040000,0.088608,-1.000000,0.084057
26,1.991413,-0.956594,-1.770675,0.087506,-0.052078,-1.643480,0.800000,0.160000,0.060000,0.088608,-1.000000,0.087506
27,1.990729,-0.957348,-1.787109,0.090961,-0.053793,-1.701512,0.800000,0.300000,0.060000,0.088608,-1.000000,0.090961
28,1.990009,-0.958121,-1.804125,0.094423,-0.055476,-1.758933,0.860000,0.300000,0.080000,0.088608,-1.000000,0.094423
