step,position,velocity,action,reward
0,-0.521753,0.000000,0,-1.000122
1,-0.522767,-0.001014,0,-0.999968
2,-0.524787,-0.002020,0,-0.999270
3,-0.527799,-0.003011,0,-0.997783
4,-0.531778,-0.003980,0,-0.995292
5,-0.536697,-0.004918,0,-0.991618
6,-0.542517,-0.005820,0,-0.986633
7,-0.549195,-0.006678,0,-0.980257
8,-0.556681,-0.007487,0,-0.972473
9,-0.564920,-0.008239,0,-0.963319
10,-0.573850,-0.008930,0,-0.952898
11,-0.583404,-0.009554,0,-0.941369
12,-0.593512,-0.010108,0,-0.928946
13,-0.604100,-0.010588,0,-0.915888
14,-0.615090,-0.010990,0,-0.902495
15,-0.626402,-0.011312,0,-0.889092
16,-0.637955,-0.011553,0,-0.876019
17,-0.649667,-0.011712,0,-0.863620
18,-0.661456,-0.011789,0,-0.852229
19,-0.673241,-0.011784,0,-0.842157
20,-0.684940,-0.011699,2,-0.863269
21,-0.694476,-0.009536,2,-0.890354
22,-0.701786,-0.007310,2,-0.922047
23,-0.706822,-0.005036,2,-0.956926
24,-0.709553,-0.002730,2,-0.993533
25,-0.709959,-0.000407,2,-1.030399
26,-0.708040,0.001919,2,-1.066048
27,-0.703807,0.004233,2,-1.099019
28,-0.697287,0.006520,2,-1.127873
29,-0.688523,0.008764,2,-1.151224
30,-0.677572,0.010951,2,-1.167765
31,-0.664506,0.013065,2,-1.176323
32,-0.649415,0.015091,2,-1.175912
33,-0.632403,0.017012,2,-1.165801
34,-0.613589,0.018814,2,-1.145579
35,-0.593108,0.020481,2,-1.115226
36,-0.571110,0.021998,2,-1.075156
37,-0.547756,0.023354,2,-1.026243
38,-0.523222,0.024535,2,-0.969814
39,-0.497690,0.025532,2,-0.907607
40,-0.471352,0.026338,2,-0.841685
41,-0.444405,0.026947,2,-0.774328
42,-0.417046,0.027359,2,-0.707894
43,-0.389473,0.027573,2,-0.644675
44,-0.361878,0.027594,2,-0.586764
45,-0.334450,0.027428,2,-0.535932
46,-0.307365,0.027085,2,-0.493551
47,-0.280791,0.026574,2,-0.460542
48,-0.254881,0.025910,2,-0.437368
49,-0.229775,0.025106,2,-0.424067
50,-0.205598,0.024177,2,-0.420301
51,-0.182460,0.023138,0,-0.478534
52,-0.162457,0.020003,0,-0.549091
53,-0.145664,0.016794,0,-0.628891
54,-0.132135,0.013529,0,-0.715330
55,-0.121912,0.010223,0,-0.806277
56,-0.115024,0.006888,0,-0.900002
57,-0.111489,0.003535,0,-0.995071
58,-0.111315,0.000174,0,-1.090204
59,-0.114503,-0.003188,0,-1.184132
60,-0.121045,-0.006542,0,-1.275440
61,-0.130923,-0.009879,0,-1.362436
62,-0.144112,-0.013189,0,-1.443036
63,-0.160571,-0.016458,0,-1.514684
64,-0.180245,-0.019674,0,-1.574347
65,-0.203062,-0.022817,0,-1.618573
66,-0.228929,-0.025868,0,-1.643655
67,-0.257730,-0.028801,0,-1.645901
68,-0.289320,-0.031590,0,-1.622003
69,-0.323526,-0.034206,0,-1.569490
70,-0.360144,-0.036618,0,-1.487200
71,-0.398940,-0.038795,0,-1.375710
72,-0.439649,-0.040709,0,-1.237628
73,-0.481980,-0.042332,0,-1.077659
74,-0.525623,-0.043643,0,-0.902404
75,-0.570251,-0.044628,0,-0.719872
76,-0.615530,-0.045279,0,-0.538764
77,-0.661129,-0.045598,0,-0.367644
78,-0.706724,-0.045596,0,-0.214118
79,-0.752015,-0.045290,0,-0.084174
80,-0.796723,-0.044708,0,0.018245
81,-0.840605,-0.043882,0,0.091362
82,-0.883451,-0.042847,0,0.135436
83,-0.925093,-0.041642,0,0.152418
84,-0.965401,-0.040308,1,0.115741
85,-1.003284,-0.037883,1,0.058357
86,-1.038689,-0.035405,2,-0.043443
87,-1.070594,-0.031905,2,-0.153328
88,-1.099006,-0.028412,2,-0.265791
89,-1.123947,-0.024942,2,-0.376984
90,-1.145455,-0.021508,2,-0.484522
91,-1.163571,-0.018115,2,-0.587227
92,-1.178337,-0.014766,2,-0.684867
93,-1.189794,-0.011457,2,-0.777917
94,-1.197977,-0.008183,2,-0.945484
95,-1.200000,0.000000,2,-1.087424
96,-1.196758,0.003242,2,-1.176361
97,-1.190264,0.006494,2,-1.268201
98,-1.180496,0.009768,2,-1.364076
99,-1.167426,0.013070,2,-1.464701
100,-1.151016,0.016410,2,-1.570183
101,-1.131227,0.019789,2,-1.679801
102,-1.108016,0.023210,2,-1.791749
103,-1.081348,0.026669,2,-1.902882
104,-1.051192,0.030156,2,-2.008489
105,-1.017536,0.033656,2,-2.102152
106,-0.980391,0.037146,2,-2.175795
107,-0.939795,0.040596,2,-2.219999
108,-0.895828,0.043967,2,-2.224677
109,-0.848615,0.047214,2,-2.180165
110,-0.798332,0.050283,2,-2.078671
111,-0.745214,0.053118,2,-1.915921
112,-0.689554,0.055660,2,-1.692690
113,-0.631700,0.057854,2,-1.415820
114,-0.572049,0.059651,2,-1.098346
115,-0.511036,0.061013,2,-0.758502
116,-0.449117,0.061919,2,-0.417662
117,-0.386753,0.062365,2,-0.097604
118,-0.324386,0.062367,2,0.182324
119,-0.262426,0.061960,2,0.407501
120,-0.201230,0.061196,2,0.569335
121,-0.141092,0.060138,2,0.665430
122,-0.082234,0.058858,2,0.698755
123,-0.024800,0.057434,2,0.676181
124,0.031141,0.055941,2,0.606786
125,0.085592,0.054452,2,0.500288
126,0.138626,0.053034,2,0.365800
127,0.190373,0.051747,2,0.211006
128,0.241016,0.050644,0,0.003004
129,0.288786,0.047769,0,-0.195287
130,0.333936,0.045150,0,-0.379414
131,0.376739,0.042803,0,-0.547573
132,0.417476,0.040737,0,-0.699809
133,0.456430,0.038954,0,-0.837370
134,0.493884,0.037454,0,-0.962204
