step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.999869,-0.016208,0.997804,-0.066242,0.034264,-0.096332,-1.000000,-0.975515
1,0.999991,0.004231,0.993557,-0.113330,0.164282,-0.364745,-1.000000,-0.922983
2,0.998949,0.045832,0.979069,-0.203529,0.240409,-0.526570,-1.000000,-0.853429
3,0.995484,0.094932,0.951170,-0.308668,0.238623,-0.535829,-1.000000,-0.820456
4,0.990750,0.135702,0.917455,-0.397839,0.161214,-0.396774,-1.000000,-0.866307
5,0.987836,0.155499,0.893559,-0.448946,0.033836,-0.156477,-1.000000,-0.976447
6,0.988946,0.148276,0.891812,-0.452405,-0.105322,0.116916,1.000000,-1.231164
7,0.995917,0.090276,0.937625,-0.347648,-0.465766,1.003941,1.000000,-1.320799
8,0.999592,-0.028580,0.996412,-0.084636,-0.692459,1.636593,1.000000,-0.877220
9,0.985525,-0.169527,0.964679,0.263428,-0.682334,1.787910,1.000000,-0.308829
10,0.959722,-0.280951,0.827768,0.561071,-0.430226,1.435428,1.000000,-0.167213
11,0.944890,-0.327387,0.681629,0.731698,-0.047148,0.786651,1.000000,-0.506224
12,0.954370,-0.298628,0.618252,0.785980,0.342113,0.045860,1.000000,-1.027079
13,0.979539,-0.201257,0.665744,0.746180,0.643117,-0.647001,-1.000000,-1.639303
14,0.999460,-0.032866,0.828340,0.560226,1.023344,-1.787964,-1.000000,-1.773671
15,0.982013,0.188811,0.988023,0.154304,1.150562,-2.506285,-1.000000,-0.966957
16,0.920907,0.389782,0.938024,-0.346569,0.888606,-2.448914,-1.000000,-0.137482
17,0.866233,0.499641,0.711299,-0.702890,0.306164,-1.734754,-1.000000,-0.065156
18,0.869323,0.494244,0.513962,-0.857813,-0.365044,-0.761907,-1.000000,-0.530437
19,0.927156,0.374675,0.469316,-0.883030,-0.934900,0.240425,1.000000,-1.306465
20,0.990560,0.137077,0.633088,-0.774079,-1.483298,1.694626,1.000000,-1.747449
21,0.982479,-0.186374,0.909471,-0.415768,-1.702404,2.769929,1.000000,-1.135385
22,0.872174,-0.489196,0.986797,0.161964,-1.447713,2.973334,1.000000,-0.299532
23,0.742706,-0.669617,0.767037,0.641603,-0.721716,2.261161,1.000000,-0.314054
24,0.706071,-0.708141,0.503551,0.863966,0.199890,1.173384,1.000000,-0.952788
25,0.792070,-0.610430,0.400639,0.916236,1.078829,-0.027309,-1.000000,-1.812424
26,0.939048,-0.343787,0.560290,0.828296,1.922196,-1.779348,-1.000000,-1.974862
27,0.996388,0.084917,0.892558,0.450932,2.353634,-3.188058,-1.000000,-0.538908
28,0.854333,0.519727,0.976014,-0.217707,2.141321,-3.447474,-1.000000,0.806377
29,0.623131,0.782117,0.676292,-0.736633,1.305633,-2.527836,-1.000000,0.391967
30,0.494304,0.869289,0.349236,-0.937035,0.235156,-1.320834,-1.000000,-1.016352
31,0.548047,0.836448,0.215987,-0.976396,-0.856132,-0.055111,-1.000000,-2.422775
32,0.751646,0.659566,0.335961,-0.941876,-1.811543,1.317970,1.000000,-3.153488
33,0.964607,0.263690,0.718019,-0.696023,-2.654763,3.226271,1.000000,-1.704588
34,0.954678,-0.297639,0.999980,0.006281,-2.895530,4.260518,1.000000,1.337059
35,0.677887,-0.735166,0.698027,0.716072,-2.221811,3.432574,1.000000,1.985912
36,0.395311,-0.918547,0.223152,0.974784,-1.133388,2.044705,1.000000,0.470955
37,0.292789,-0.956177,-0.053842,0.998549,0.045896,0.755754,1.000000,-1.577484
38,0.411187,-0.911551,-0.074517,0.997220,1.208062,-0.571791,-1.000000,-3.725438
39,0.708813,-0.705397,0.237011,0.971507,2.396887,-2.614156,-1.000000,-4.446661
40,0.978624,-0.205659,0.831761,0.555134,3.287105,-4.743251,-1.000000,-0.837232
41,0.890830,0.454337,0.902270,-0.431171,3.294113,-5.141512,-1.000000,3.241676
42,0.505492,0.862831,0.246591,-0.969120,2.320345,-3.514506,-1.000000,2.962775
43,0.181610,0.983371,-0.290008,-0.957024,1.139148,-1.976565,-1.000000,0.879033
44,0.077241,0.997012,-0.529456,-0.848337,-0.088549,-0.676831,-1.000000,-1.445000
45,0.215280,0.976552,-0.533197,-0.845991,-1.298339,0.657883,1.000000,-4.102104
46,0.566666,0.823948,-0.231748,-0.972776,-2.522279,2.690703,1.000000,-5.850834
47,0.935312,0.353823,0.517285,-0.855813,-3.501686,5.127495,1.000000,-2.798615
48,0.923095,-0.384572,0.982376,0.186913,-3.842297,6.514831,1.000000,3.573494
49,0.479543,-0.877518,0.232298,0.972645,-2.792583,4.735278,1.000000,4.498700
50,0.068614,-0.997643,-0.505713,0.862702,-1.519257,3.006338,1.000000,2.702565
51,-0.107597,-0.994195,-0.838524,0.544865,-0.249816,1.666877,1.000000,0.628905
52,-0.033778,-0.999429,-0.931414,0.363961,0.984207,0.358655,-1.000000,-2.132301
53,0.290394,-0.956907,-0.887008,0.461753,2.279642,-1.459883,-1.000000,-4.951307
54,0.757621,-0.652695,-0.563588,0.826056,3.294961,-3.517581,-1.000000,-5.581581
55,0.999968,0.007959,0.335496,0.942042,3.842162,-5.932585,-1.000000,-2.691578
56,0.699805,0.714334,0.989112,-0.147163,3.817786,-7.289188,-1.000000,2.514351
57,0.145706,0.989328,0.138324,-0.990387,2.356713,-5.360360,-1.000000,3.825427
58,-0.166243,0.986085,-0.688791,-0.724960,0.796762,-3.725278,-1.000000,3.702925
59,-0.184031,0.982920,-0.979801,-0.199976,-0.576515,-2.381461,-1.000000,2.337140
60,0.050488,0.998725,-0.989930,0.141560,-1.759944,-1.064430,-1.000000,-0.489637
61,0.491302,0.870990,-0.971678,0.236308,-2.846804,0.032258,1.000000,-2.507522
62,0.924574,0.381002,-0.991778,0.127969,-3.722587,0.949162,1.000000,-1.116930
63,0.930077,-0.367364,-0.995886,-0.090613,-3.792599,1.115459,1.000000,0.875576
64,0.481834,-0.876263,-0.963491,-0.267740,-3.024484,0.581750,1.000000,-0.323335
65,0.006803,-0.999977,-0.958535,-0.284975,-1.917424,-0.464191,1.000000,-3.151107
66,-0.261815,-0.965118,-0.997448,-0.071398,-0.802026,-1.723181,-1.000000,-5.479742
67,-0.293098,-0.956082,-0.905278,0.424819,0.511816,-3.380025,-1.000000,-6.543644
68,-0.038833,-0.999246,-0.274197,0.961674,2.129141,-5.264796,-1.000000,-6.022562
69,0.545307,-0.838237,0.867839,0.496846,4.024502,-8.113296,-1.000000,0.411510
70,0.994034,-0.109070,0.402098,-0.915597,4.480163,-7.817795,-1.000000,6.188384
71,0.735584,0.677433,-0.786746,-0.617277,4.018159,-5.492381,-1.000000,7.447830
72,0.112501,0.993652,-0.961195,0.275870,3.024019,-4.081861,-1.000000,5.719160
73,-0.363553,0.931574,-0.549946,0.835200,1.848632,-3.011392,-1.000000,2.991592
