round,trial,peak_fitness,elapsed_s,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
0,0,-119.0,4.5,0.6603728351428526,0.19297519756882864,0.33725525540942003,0.10719745902919871,0.5358615514191105,0.23562568855320393,0.559451931646344,0.1658921312215037,0.09514592503783695,16
0,1,-163.0,4.5,0.47607113931545947,0.2282669248022678,0.053526993068979775,0.05471536954645664,0.14071255471486296,0.22639580070273435,0.37603135280592603,0.2386753272034104,0.1291128423385346,6
0,5,-132.0,4.5,0.5547740436277364,0.42357841995254963,0.3635040430180638,0.005330639943398352,0.13313015373837098,0.22119147519405982,0.39260881754535115,0.26810705556671516,0.12858324008117156,8
0,3,-119.0,4.5,0.3147746064369423,0.3314048652755097,0.3061165464922105,0.2199242057514548,0.38724138689496035,0.1313937232918583,0.3435810996695521,0.19872337863711553,0.3335974281828273,9
0,4,-163.0,4.5,0.2040279345056712,0.09580402694035571,0.3072915510888532,0.15121412267566717,0.3470063014982243,0.14964613923487843,0.7600623745961759,0.08809996884662072,0.2656284139502373,9
0,6,-112.0,4.5,0.4960870738032293,0.47209026526726855,0.11006707061049825,0.008229295984589621,0.5376808197207283,0.13691785259004557,0.7239040375569958,0.17164590058751894,0.3672391066108205,4
0,7,-135.0,4.5,0.26443458188210167,0.1297752456731253,0.1314215150769255,0.0770110810856985,0.4198266642781694,0.22775549778604245,0.6217284732669447,0.23558441973967675,0.17879798561890475,14
0,2,-145.0,6.0,0.06356250284598744,0.3903626515944459,0.37389758267120665,0.023192947132669776,0.34088933846587216,0.049056166815142174,0.5042305312211792,0.4319033080420994,0.3884216272891606,8
0,14,-146.0,4.5,0.5561161598353245,0.4588462828980018,0.1791644929776105,0.03428744273882001,0.6572267938432539,0.28526345493343036,0.7982633901243554,0.06863153502792993,0.05011823242843763,2
0,9,-179.0,6.0,0.10698687473583912,0.2322582434669347,0.2795087227586386,0.0073273772219485485,0.260240269432713,0.07069614447972258,0.38444188897270803,0.37575288399270407,0.3703777998789634,16
0,13,-150.0,6.0,0.6839548635791791,0.40370293729014245,0.3690174314443683,0.014219796851958054,0.15690196940893206,0.25501736503118316,0.7221308762491148,0.4255100734659632,0.361204068891086,11
0,16,-170.0,4.5,0.31896240011630084,0.34277357389290297,0.11820994096625614,0.04985559993109758,0.5897011646375123,0.18344477037936302,0.67736932636315,0.11019303288141868,0.2824923112219103,5
0,18,-122.0,4.5,0.5999120604588046,0.07382242636765907,0.16213160784049122,0.10768247561883552,0.4595020058796562,0.024350678771826298,0.4820834060199364,0.16462069818756606,0.16524702090676008,12
0,23,-165.0,4.5,0.5021416727521946,0.4962914740988636,0.24210515213381598,0.2392579597437377,0.2714150425735407,0.16149851598867979,0.7380191702594788,0.29864054325410133,0.08234010263158467,13
0,25,-119.0,4.5,0.36769603333996925,0.16878967697499228,0.3386033848825624,0.034336085747964776,0.46162407147401463,0.0984260371221813,0.5696274497149397,0.10658293152850765,0.15960703466216225,10
