rank,mean,std,min,max,n_ok,orig_mean,orig_std,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
0,-144.29090909090908,55.45422354601053,-220.0,-43.2,11,-170.25454545454545,52.0099291219737,0.6921414625919978,0.35275778381195794,0.06422178339998169,0.2444149680768962,0.4948231477935321,0.024031915382142135,0.2010236845671245,0.49672544588438516,0.1675222700792828,16
1,-164.72727272727272,38.39033969396704,-209.0,-126.0,11,-188.8181818181818,35.4593236873412,0.5353360546254231,0.16084437526102757,0.1945654254128301,0.16142714289610335,0.10614143052729796,0.08793690176565297,0.35049834714329564,0.22236892436457348,0.17766333872469825,13
2,-143.72727272727272,31.305242082088775,-206.0,-104.0,11,-169.54545454545453,28.615952321611232,0.5896302674261665,0.2991135736690505,0.12156197291137852,0.1471812635972141,0.3968984748971697,0.132539597333695,0.2053908356399635,0.21452073939682537,0.19552196302882918,13
