trial,peak_fitness,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
6,-70.2,0.5777991405736698,0.49451867546674705,0.06571030432704056,0.08350624324542259,0.6223936092533492,0.12453938896180548,0.44601630936037795,0.3610322856033155,0.08066328777910599,11
19,-61.0,0.28656681046697785,0.34213609916272925,0.05212997555164123,0.0072481750195263935,0.4588753050372465,0.08217146366769668,0.5530962136186567,0.27046377580271397,0.17166626354252545,14
9,-71.2,0.48930346073230047,0.38665629585547184,0.23496205750383703,0.12888338268386998,0.6806907836992057,0.2166766272602382,0.5990571317001638,0.09018221733725924,0.32665481288886145,16
3,-69.5,0.3376141343598754,0.42423113027956666,0.12715283147979073,0.1616775002407954,0.6654910909816395,0.2693864068465667,0.2588766993731461,0.11890720582294988,0.3433077479006657,7
10,-73.8,0.5246560341460242,0.2870367328300946,0.3588938516936649,0.025692940098446564,0.4339140125285855,0.0727188649167189,0.23952110346525302,0.34151783029488236,0.3503659081091803,3
0,-74.4,0.6914699635551411,0.176748445159086,0.2340674164592505,0.011358737639894551,0.14325459611188798,0.23842372178319884,0.5695361202480069,0.12796082685460933,0.1839511042868009,12
17,-76.2,0.6875167714571847,0.45817486409256075,0.274394351231585,0.0069599962045491836,0.4505527586182052,0.022656285655627387,0.5743940255149751,0.2911855299711752,0.2665588004021131,2
2,-62.9,0.5270366090183465,0.08838503256118951,0.2580825356448329,0.09390352149832772,0.22579968174213041,0.1751685495806822,0.6957442982656235,0.32656246836590147,0.2568518620935692,13
11,-66.5,0.4954966089972155,0.16180590715567433,0.34598018808729075,0.009091309302356817,0.40463257109931794,0.0839990181867097,0.604880836883388,0.24808816125564775,0.21987558287842573,8
18,-67.2,0.4495464747298296,0.17694905250684584,0.28925171341317185,0.057838678117392746,0.620995565954069,0.2084565870894028,0.4402437762132265,0.08907267254385504,0.1710510863032028,5
15,-74.8,0.5451254838377109,0.37733001773531166,0.276360693388654,0.015360104120469878,0.6156635182435737,0.02370326772610354,0.48186163565678947,0.2804975576667477,0.10692831956603155,12
4,-62.9,0.6391977250880716,0.12239944370949968,0.39939983680226715,0.05523785346689903,0.265514450780847,0.10528998063439428,0.6347298780442638,0.3996960432140446,0.18344088947463588,8
16,-75.2,0.38399066183010994,0.4239304662534093,0.062395644520922444,0.2107030696574819,0.36752411234441795,0.2647457473413244,0.6109845263629301,0.09002208164356987,0.2737998524167794,12
12,-77.0,0.30385551671308736,0.3935924794843446,0.10778296187415655,0.22926663486824997,0.3563023688862219,0.20112524871353898,0.5203557861634212,0.07167407985205398,0.10148349542850177,14
7,-74.4,0.1695599335204484,0.31951876363379217,0.06301250852776542,0.04099464635467517,0.44652485808649034,0.11661220700937398,0.5016113106672347,0.1083699466185484,0.2946860165850396,12
8,-64.1,0.09070301895690921,0.3981860713918048,0.20367822587500917,0.18476065310972073,0.4399203755847294,0.19162288594763058,0.6378274566438307,0.4893069571803454,0.19348328491597455,9
13,-74.9,0.2695069186585013,0.11762496395215602,0.15246198790265786,0.009230915155421852,0.1288423362004963,0.106716771956102,0.6673230155349408,0.444754445262418,0.11293511846282463,4
1,-75.0,0.15364853700370323,0.3590331954432815,0.19781422823825495,0.023522659973758332,0.6317885367035684,0.07363351549421356,0.7615443264045976,0.09089304229065209,0.1469243793004473,5
5,-76.7,0.2172211437350089,0.37739531220548533,0.23297002070835648,0.24978903780219305,0.5455749170876832,0.1175046782478836,0.7977222719662846,0.11903312532382158,0.18718247791391623,6
14,-75.6,0.11155691009646558,0.338400306621375,0.32177948415202257,0.01592716830047209,0.34904060926815433,0.05673509301912495,0.36615298284037323,0.36337743965314395,0.21806980393410036,14
