step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.997071,0.076481,0.996133,0.087853,0.059169,-0.009407,-1.000000,-1.017535
1,0.995637,0.093315,0.998735,0.050285,0.105160,-0.357983,-1.000000,-1.057104
2,0.993277,0.115762,0.998800,-0.048979,0.112766,-0.614253,-1.000000,-0.986078
3,0.990900,0.134601,0.982895,-0.184166,0.068574,-0.720972,-1.000000,-0.833028
4,0.990180,0.139797,0.947267,-0.320446,-0.021755,-0.663855,-1.000000,-0.694251
5,0.992200,0.124659,0.903895,-0.427754,-0.130787,-0.478324,-1.000000,-0.650911
6,0.996022,0.089105,0.871149,-0.491019,-0.220567,-0.229800,-1.000000,-0.721639
7,0.999191,0.040216,0.860650,-0.509197,-0.259215,0.014322,-1.000000,-0.875171
8,0.999950,-0.009952,0.872102,-0.489324,-0.231575,0.203170,-1.000000,-1.060466
9,0.998841,-0.048139,0.896694,-0.442651,-0.141669,0.310504,-1.000000,-1.223999
10,0.997969,-0.063702,0.923872,-0.382701,-0.009824,0.335773,-1.000000,-1.318459
11,0.998683,-0.051296,0.946542,-0.322581,0.132864,0.299347,-1.000000,-1.315379
12,0.999926,-0.012185,0.962424,-0.271550,0.251765,0.233154,-1.000000,-1.221280
13,0.998953,0.045752,0.972509,-0.232863,0.317120,0.169158,-1.000000,-1.082853
14,0.993969,0.109659,0.978921,-0.204240,0.312038,0.128778,-1.000000,-0.967732
15,0.986280,0.165084,0.983568,-0.180539,0.237342,0.116569,-1.000000,-0.927094
16,0.979807,0.199944,0.987559,-0.157248,0.111161,0.120500,-1.000000,-0.965864
17,0.978272,0.207325,0.991072,-0.133324,-0.036321,0.118011,-1.000000,-1.041908
18,0.982446,0.186547,0.993650,-0.112518,-0.170647,0.084860,-1.000000,-1.092522
19,0.989717,0.143039,0.994702,-0.102803,-0.261392,0.004675,-1.000000,-1.069349
20,0.996189,0.087220,0.993495,-0.113876,-0.289758,-0.122402,-1.000000,-0.962534
21,0.999487,0.032021,0.988198,-0.153181,-0.253587,-0.275448,-1.000000,-0.805423
