rank,mean,std,min,max,n_ok,orig_mean,orig_std,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
0,-51.13636363636363,14.522828424743764,-74.2,-38.0,11,-82.61818181818181,14.83730556279126,0.524797060739819,0.05446253439216536,0.24354272956256906,0.07176950572197806,0.573776561182386,0.2984514023055136,0.3869663010881823,0.3815729019660871,0.24105831120896232,13
1,-48.027272727272724,13.505190921204402,-71.2,-38.0,11,-79.48181818181818,13.55144406930997,0.6960586830888524,0.30536785743229383,0.21992314681448616,0.18625972873450405,0.5237715780422907,0.1973768910532472,0.3779869714694904,0.07734175757645378,0.252897762642571,10
2,-58.74545454545455,10.689561603392688,-70.8,-38.4,11,-90.27272727272727,10.771916348458234,0.45356780451764794,0.34921585602566474,0.24547125417458318,0.10110132222469351,0.576498752248338,0.2569209378730275,0.3219865649389344,0.21769703462366055,0.2732036377584487,7
