trial,peak_fitness,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
2,1120.0,0.5734466582506026,0.49969672167040313,0.1427929827946789,0.0551134861461091,0.2239989021682365,0.21951237023987807,0.3642263355722666,0.30589561545164085,0.21828897008294224,10
4,1060.0,0.43678958392984835,0.49739542962717936,0.3747155555851799,0.10248120041953843,0.5965566593503968,0.2676402489381488,0.43943757737561334,0.11033934810207144,0.23392002569059256,11
3,1520.0,0.3680163117270428,0.19705817372125417,0.09745111312528798,0.04295150046760736,0.36610988997095884,0.2606581493827585,0.40434712645904736,0.14959960188296417,0.33958492542555546,11
0,1130.0,0.15659524575258887,0.4787030431517404,0.26120907951795475,0.006849157236434375,0.5298952909627743,0.1575233170749761,0.7416589644968492,0.11187158341987696,0.34724494467548217,13
1,1520.0,0.40853816557633343,0.14482844664349798,0.13160464217680687,0.006191785863006165,0.21963279780154504,0.0593142445700269,0.6702386224671819,0.3588220778853143,0.279615002747398,13
5,1130.0,0.6941410189515729,0.1795275861574097,0.3389926892529709,0.007320975549507565,0.5212558184899665,0.18672561366513513,0.4773326591293225,0.38484631716710455,0.27265012492952523,5
7,1120.0,0.28709288302002717,0.11782375252970259,0.15648688023388896,0.07828683902790731,0.5239386244471922,0.2679807461031235,0.5570175372509469,0.10537573748562554,0.13011603964712948,4
9,1060.0,0.4966544982885591,0.29669170823478386,0.2199113367942796,0.01818425527111766,0.3022643129945501,0.09626622609134261,0.6485884977709901,0.4914389755942553,0.17663036130886112,8
6,1200.0,0.2613222321432829,0.20965305205613904,0.10740230584513254,0.014026649314682888,0.518589681280371,0.08267665988023772,0.7862751855627925,0.3770903415864951,0.2874309035175857,14
10,772.0,0.5989752561691206,0.3569420777715391,0.2294170409825765,0.019511896294823316,0.10644750965553484,0.030059660935056628,0.6230989760343606,0.4902045667898828,0.38363497625246124,8
8,1100.0,0.08458478288477922,0.05183798068641983,0.050017525245382555,0.22684120439014702,0.10438084439346292,0.020585768658783088,0.22431860134770865,0.25087113287918084,0.05752200765953175,16
13,1060.0,0.4615432808677461,0.1326322165872587,0.19547485128034753,0.029807382329140552,0.22961181089481236,0.05345923673992735,0.2680655151003086,0.31200475592231325,0.06677690227050681,13
12,863.0,0.1914111650758022,0.37204923065146867,0.17404095073799464,0.011354502897421287,0.227435488776874,0.07556201310386498,0.5606471250235489,0.3805424732035025,0.2884109588065616,16
11,1440.0,0.3238272780898682,0.05596862814325246,0.28720794314963377,0.005435965182552528,0.6992880515987852,0.12702626797150268,0.6789871260277043,0.21907902028638868,0.14882461191483556,2
16,1040.0,0.5417011667279882,0.28409146599393126,0.11458081445653484,0.038820956521416414,0.29963458384897496,0.13608528407498133,0.5533578216115793,0.4278259632117008,0.3191156728833154,7
15,1140.0,0.37810567822588503,0.14550362740794745,0.1067802133619232,0.15536560481894682,0.3840168983673153,0.29838520908722294,0.372280460232565,0.18381176711412373,0.3911696547943093,14
14,1450.0,0.3803643893149281,0.24509996921891583,0.06148449251914076,0.03652931394138175,0.3696222736494477,0.2148396236049678,0.37228860468570835,0.19504430247728655,0.33359829214489634,11
17,1030.0,0.22249495338136988,0.2168924122878922,0.10317110595354737,0.02442020849196667,0.42393148569463357,0.21295088115214778,0.4578618511919387,0.1477635890181494,0.23341232571389045,12
19,928.0,0.4116415757812837,0.3322519408716167,0.1418824699090391,0.010596126066013008,0.31975117963328586,0.1715874741214082,0.711503606509739,0.27106714930326065,0.26360468906775064,14
18,1080.0,0.33584428268527505,0.11043057232398407,0.07134191857439491,0.055161594702093156,0.17415920758075665,0.11365837972572002,0.3026476016960911,0.06172342114550497,0.35508464443558563,9
