9.60e+01,-5.00e+02,-4.23e+02,-4.23e+02,-2.59e+02,1.00e+01,6.00e+00,-4.33e+02
1.92e+02,-4.89e+02,-4.02e+02,-4.02e+02,-2.68e+02,1.00e+01,6.00e+00,-4.18e+02
2.88e+02,-4.45e+02,-3.79e+02,-3.79e+02,-2.39e+02,1.10e+01,7.00e+00,-3.96e+02
3.84e+02,-4.48e+02,-3.85e+02,-3.79e+02,-2.39e+02,1.10e+01,6.50e+00,-3.96e+02
4.80e+02,-4.37e+02,-3.84e+02,-3.79e+02,-2.39e+02,1.10e+01,8.00e+00,-3.96e+02
5.76e+02,-4.30e+02,-3.85e+02,-3.79e+02,-2.39e+02,1.10e+01,9.00e+00,-3.96e+02
6.72e+02,-4.34e+02,-3.86e+02,-3.79e+02,-2.39e+02,1.20e+01,9.00e+00,-3.96e+02
7.68e+02,-4.33e+02,-3.37e+02,-3.37e+02,-1.42e+02,1.30e+01,9.00e+00,-3.59e+02
8.64e+02,-4.30e+02,-3.36e+02,-3.36e+02,-1.41e+02,1.40e+01,1.10e+01,-3.58e+02
9.60e+02,-4.06e+02,-3.27e+02,-3.27e+02,-1.52e+02,1.30e+01,1.10e+01,-3.48e+02
1.06e+03,-3.65e+02,-3.19e+02,-3.19e+02,-1.38e+02,1.30e+01,1.30e+01,-3.40e+02
1.15e+03,-3.84e+02,-3.13e+02,-3.13e+02,-1.38e+02,1.30e+01,1.30e+01,-3.34e+02
1.25e+03,-3.67e+02,-3.18e+02,-3.13e+02,-1.38e+02,1.30e+01,1.30e+01,-3.34e+02
1.34e+03,-3.50e+02,-3.15e+02,-3.13e+02,-1.38e+02,1.40e+01,1.40e+01,-3.34e+02
1.44e+03,-3.51e+02,-3.08e+02,-3.08e+02,-1.62e+02,1.40e+01,1.40e+01,-3.30e+02
1.54e+03,-3.42e+02,-3.11e+02,-3.08e+02,-1.62e+02,1.40e+01,1.40e+01,-3.30e+02
1.63e+03,-3.35e+02,-3.11e+02,-3.08e+02,-1.62e+02,1.40e+01,1.60e+01,-3.30e+02
1.73e+03,-3.51e+02,-3.12e+02,-3.08e+02,-1.62e+02,1.40e+01,1.60e+01,-3.30e+02
1.82e+03,-3.44e+02,-3.15e+02,-3.08e+02,-1.62e+02,1.50e+01,1.65e+01,-3.30e+02
1.92e+03,-3.56e+02,-3.14e+02,-3.08e+02,-1.62e+02,1.50e+01,1.60e+01,-3.30e+02
2.02e+03,-3.42e+02,-3.06e+02,-3.06e+02,-1.11e+02,1.50e+01,1.60e+01,-3.28e+02
2.11e+03,-3.40e+02,-3.09e+02,-3.06e+02,-1.11e+02,1.60e+01,1.80e+01,-3.28e+02
2.21e+03,-3.41e+02,-3.06e+02,-3.06e+02,-1.09e+02,1.70e+01,1.90e+01,-3.28e+02
2.30e+03,-3.37e+02,-3.12e+02,-3.06e+02,-1.09e+02,1.70e+01,2.00e+01,-3.28e+02
2.40e+03,-3.45e+02,-3.10e+02,-3.06e+02,-1.09e+02,1.70e+01,2.10e+01,-3.28e+02
2.50e+03,-3.39e+02,-3.12e+02,-3.06e+02,-1.09e+02,1.80e+01,2.10e+01,-3.28e+02
2.59e+03,-3.35e+02,-3.11e+02,-3.06e+02,-1.09e+02,1.90e+01,2.20e+01,-3.28e+02
