trial,peak_fitness,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
1,216.0,0.3636593099432223,0.24605534913116278,0.07491164533466269,0.014927105720013979,0.6883195404614909,0.15145447752981822,0.3663874379511714,0.32042194691375603,0.3667305535314509,10
0,297.0,0.46832372281925483,0.33784915080045874,0.17180329430290564,0.01729262300601097,0.31733149938639715,0.24638638326240955,0.6607936334999202,0.367603976483669,0.3421948195729105,5
3,145.0,0.07417177105514494,0.36351601345497686,0.2578446320990588,0.015425503799747185,0.30475068806650313,0.14875133335945462,0.7531892510753253,0.46239695923767643,0.3027389479391722,2
4,212.0,0.6830695651417229,0.36425575045880076,0.18743882808253082,0.05561846288766612,0.4308429043514973,0.2481928440187415,0.3259054156287883,0.11272090595837005,0.06432531876518534,8
6,136.0,0.44181144654154225,0.40923305905178436,0.25530318691730536,0.006146736666749569,0.5019564838261111,0.19900216155384598,0.5375076404068688,0.25149458804964253,0.3964588162743001,3
2,527.0,0.3135667422842389,0.30306601711688075,0.247538801342569,0.044366953208684466,0.5946227285531155,0.2389578536479649,0.22259102682431864,0.3441136632182723,0.13234453045637834,10
5,142.0,0.636979676346343,0.31687030742254646,0.1620500401300565,0.006548874780562403,0.4352079563516472,0.04057454856868674,0.35266342888699576,0.26366406275681376,0.3605635340228182,4
7,129.0,0.5173065456746354,0.06990783734187944,0.08676820893070072,0.24504286056082933,0.11046283273327526,0.2835456737959622,0.7123409132413775,0.4934269424070328,0.23673495825556434,6
9,150.0,0.2715584451220389,0.496617602944707,0.11202358413715281,0.13106094023267573,0.5728425135198604,0.19280600498502337,0.20565974952969765,0.3925850271368325,0.15091642667152289,13
8,250.0,0.21823581373109618,0.20079211340530656,0.21743245085892066,0.08774565881564375,0.6988149151370504,0.07473169232176093,0.20475459833169912,0.124976983067485,0.08338208812372977,12
10,118.0,0.0664686632296203,0.15615834744365897,0.22088418609661858,0.02996224280005406,0.5911864173582038,0.10093977398671869,0.49611810052628263,0.19091420039764675,0.1649239360313719,10
11,183.0,0.25543150545011445,0.4636342193439289,0.12539274524456945,0.03878521790652055,0.2805071675529873,0.28016982790107114,0.4928742756570313,0.4221417995760542,0.15133881730318058,8
13,138.0,0.5347978878566569,0.2821806161974827,0.2738674850812427,0.017368072530527977,0.19432924673576457,0.2462986928470552,0.6404251778713129,0.35231850689022837,0.2906494325594985,6
12,227.0,0.18793643599191104,0.1355322474027595,0.21410878932127486,0.12219521133709638,0.5858847811945186,0.20741070199316422,0.5845442698783901,0.05424838732181034,0.23051456618341165,10
14,257.0,0.3562926176903894,0.3374034993848499,0.14496824581508638,0.025870027448473658,0.30821463269340355,0.24001156763813714,0.797816425270286,0.32875675135289817,0.11060104300317711,5
16,116.0,0.5764272850650974,0.39967506829181765,0.19491400255074867,0.011414508025402727,0.5016830577334304,0.22643786192868587,0.4330878867962932,0.29208439763213057,0.17420394929898841,9
17,128.0,0.4256065442551358,0.2927853480816042,0.2369327313350993,0.009169592188042742,0.2405594814103507,0.17703097878534665,0.286281945246053,0.2097205296565179,0.19465616750231743,12
19,490.0,0.1733950227181016,0.42874861736314795,0.15029377547892595,0.061540741113041975,0.3990748835900585,0.26468966973986896,0.6275050381969042,0.36234641286837543,0.2677353367310853,6
18,535.0,0.32449035823303424,0.22031195464220799,0.05173851675451255,0.023490385431350777,0.15892380913574733,0.1145680592672156,0.42713983019803103,0.4191714414476916,0.11849379827541137,4
15,664.0,0.468780132852673,0.24536373951064416,0.17605390306605537,0.05060323951467488,0.36954701049828975,0.2998413348413633,0.6637176846886033,0.3798501352278292,0.2939935069226782,7
