rank,mean,std,min,max,n_ok,orig_mean,orig_std,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
0,250.0909090909091,173.6326320398643,129.0,733.0,11,250.0909090909091,173.6326320398643,0.468780132852673,0.24536373951064416,0.17605390306605537,0.05060323951467488,0.36954701049828975,0.2998413348413633,0.6637176846886033,0.3798501352278292,0.2939935069226782,7
1,214.54545454545453,74.42360329406745,135.0,340.0,11,214.54545454545453,74.42360329406745,0.32449035823303424,0.22031195464220799,0.05173851675451255,0.023490385431350777,0.15892380913574733,0.1145680592672156,0.42713983019803103,0.4191714414476916,0.11849379827541137,4
2,149.72727272727272,39.27617829955177,118.0,246.0,11,149.72727272727272,39.27617829955177,0.3135667422842389,0.30306601711688075,0.247538801342569,0.044366953208684466,0.5946227285531155,0.2389578536479649,0.22259102682431864,0.3441136632182723,0.13234453045637834,10
