step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,0.694661,1.699438,-0.196651,0.000000,0.000000,0.000000,1.000000,0.700000,0.420000,0.100000,-0.700000,0.000000
1,0.694661,1.699438,-0.196651,0.007000,0.000000,0.000000,1.000000,0.700000,0.420000,0.100000,-0.700000,0.007000
2,0.694730,1.699424,-0.196651,0.014000,0.000000,0.000000,1.000000,0.700000,0.420000,0.100000,-0.700000,0.014000
3,0.694867,1.699397,-0.196651,0.014817,-0.007341,-0.313982,1.000000,0.700000,0.420000,0.100000,-0.700000,0.014817
4,0.694998,1.699296,-0.199790,0.024408,-0.009728,0.083227,1.000000,0.700000,0.420000,0.100000,-0.600000,0.024408
5,0.695218,1.699152,-0.198958,0.027311,-0.008079,-0.544486,1.000000,0.700000,0.420000,0.100000,-0.700000,0.027311
6,0.695470,1.699019,-0.204403,0.034719,-0.014598,-0.180418,1.000000,0.700000,0.420000,0.100000,-0.700000,0.034719
7,0.695780,1.698806,-0.206207,0.038513,-0.012250,-0.642605,1.000000,0.700000,0.420000,0.100000,-0.700000,0.038513
8,0.696132,1.698607,-0.212633,0.045111,-0.018483,-0.379287,1.000000,0.700000,0.420000,0.100000,-0.700000,0.045111
9,0.696534,1.698331,-0.216426,0.049886,-0.016997,-0.692457,1.000000,0.700000,0.420000,0.100000,-0.700000,0.049886
10,0.696985,1.698058,-0.223351,0.055804,-0.021741,-0.574934,1.000000,0.700000,0.420000,0.100000,-0.700000,0.055804
11,0.697481,1.697722,-0.229100,0.061054,-0.021977,-0.751356,1.000000,0.720000,0.420000,0.100000,-0.600000,0.061054
12,0.698025,1.697370,-0.236613,0.068603,-0.022514,-0.651617,1.000000,0.720000,0.420000,0.100000,-0.600000,0.068603
13,0.698640,1.696990,-0.243130,0.074764,-0.023003,-0.737703,1.000000,0.720000,0.420000,0.100000,-0.600000,0.074764
14,0.699310,1.696587,-0.250507,0.080827,-0.024681,-0.777042,1.000000,0.720000,0.440000,0.100000,-0.600000,0.080827
15,0.700032,1.696147,-0.258277,0.086793,-0.026252,-0.833875,1.000000,0.720000,0.480000,0.100000,-0.600000,0.086793
16,0.700804,1.695672,-0.266616,0.092747,-0.027874,-0.888591,1.000000,0.720000,0.500000,0.100000,-0.600000,0.092747
17,0.701625,1.695158,-0.275502,0.098697,-0.029480,-0.943664,1.000000,0.720000,0.480000,0.100000,-0.600000,0.098697
18,0.702495,1.694606,-0.284938,0.104648,-0.031063,-0.998605,1.000000,0.760000,0.480000,0.100000,-0.600000,0.104648
19,0.703412,1.694014,-0.294924,0.110601,-0.032617,-1.053335,1.000000,0.760000,0.480000,0.100000,-0.600000,0.110601
20,0.704375,1.693380,-0.305458,0.116557,-0.034140,-1.107806,1.000000,0.760000,0.480000,0.100000,-0.600000,0.116557
21,0.705384,1.692704,-0.316536,0.122517,-0.035629,-1.161989,1.000000,0.800000,0.480000,0.100000,-0.600000,0.122517
22,0.706437,1.691984,-0.328156,0.128479,-0.037083,-1.215857,1.000000,0.800000,0.480000,0.100000,-0.600000,0.128479
23,0.707534,1.691219,-0.340314,0.134443,-0.038498,-1.269392,1.000000,0.800000,0.560000,0.100000,-0.500000,0.134443
24,0.708673,1.690408,-0.353008,0.142088,-0.037362,-1.215184,1.000000,0.820000,0.560000,0.100000,-0.500000,0.142088
25,0.709877,1.689566,-0.365160,0.149131,-0.037044,-1.215215,1.000000,0.820000,0.560000,0.100000,-0.500000,0.149131
26,0.711138,1.688687,-0.377312,0.155862,-0.037245,-1.237303,1.000000,0.820000,0.560000,0.100000,-0.500000,0.155862
27,0.712449,1.687767,-0.389685,0.162422,-0.037747,-1.269503,1.000000,0.860000,0.560000,0.100000,-0.500000,0.162422
28,0.713808,1.686800,-0.402380,0.168881,-0.038417,-1.306782,1.000000,0.860000,0.640000,0.100000,-0.500000,0.168881
29,0.715212,1.685786,-0.415448,0.175280,-0.039174,-1.346755,1.000000,0.880000,0.640000,0.100000,-0.400000,0.175280
30,0.716658,1.684720,-0.428916,0.183044,-0.037271,-1.272839,1.000000,0.880000,0.640000,0.100000,-0.400000,0.183044
31,0.718167,1.683620,-0.441644,0.190335,-0.036249,-1.248220,1.000000,0.880000,0.640000,0.100000,-0.400000,0.190335
32,0.719733,1.682478,-0.454126,0.197348,-0.035790,-1.249305,0.380000,0.920000,0.640000,0.100000,0.000000,0.197348
33,0.721349,1.681291,-0.466619,0.204792,-0.026530,-0.872899,0.380000,0.940000,0.640000,0.100000,0.100000,0.204792
34,0.723059,1.680133,-0.475348,0.211250,-0.017449,-0.526222,0.360000,0.940000,0.640000,0.100000,0.100000,0.211250
35,0.724857,1.679011,-0.480611,0.217697,-0.009936,-0.253647,0.360000,0.940000,0.640000,0.100000,0.100000,0.217697
36,0.726742,1.677916,-0.483147,0.224221,-0.004184,-0.053765,0.360000,0.940000,0.640000,0.100000,0.100000,0.224221
37,0.728708,1.676838,-0.483685,0.230852,-0.000033,0.084974,0.360000,0.940000,0.640000,0.100000,0.100000,0.230852
38,0.730752,1.675764,-0.482835,0.237578,0.002872,0.179184,0.360000,0.940000,0.640000,0.100000,0.100000,0.237578
39,0.732869,1.674686,-0.481043,0.244377,0.004890,0.243671,0.360000,0.920000,0.620000,0.100000,0.000000,0.244377
40,0.735058,1.673599,-0.478606,0.251384,0.003232,0.157920,0.360000,0.920000,0.620000,0.100000,0.000000,0.251384
41,0.737304,1.672470,-0.477027,0.258384,0.002145,0.103733,0.360000,0.920000,0.620000,0.100000,0.000000,0.258384
42,0.739610,1.671302,-0.475990,0.265380,0.001428,0.069068,0.360000,0.920000,0.620000,0.100000,0.000000,0.265380
43,0.741975,1.670099,-0.475299,0.272375,0.000954,0.046579,0.360000,0.920000,0.620000,0.100000,0.000000,0.272375
44,0.744401,1.668861,-0.474833,0.279369,0.000638,0.031786,0.460000,0.920000,0.620000,0.100000,0.000000,0.279369
45,0.746889,1.667590,-0.474515,0.286363,0.000426,0.021927,0.460000,0.920000,0.620000,0.100000,0.000000,0.286363
46,0.749438,1.666285,-0.474296,0.293356,0.000284,0.015275,0.400000,0.900000,0.620000,0.100000,0.000000,0.293356
47,0.752049,1.664948,-0.474143,0.300349,0.000188,0.010736,0.400000,0.900000,0.620000,0.100000,0.000000,0.300349
48,0.754722,1.663578,-0.474036,0.307341,0.000123,0.007607,0.400000,0.900000,0.620000,0.100000,0.000000,0.307341
