step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,-1.678778,1.373692,1.277862,0.000000,0.000000,0.000000,0.640000,0.200000,0.120000,0.300000,-1.000000,0.000000
1,-1.678778,1.373692,1.277862,0.021000,0.000000,0.000000,0.640000,0.200000,0.120000,0.300000,-1.000000,0.021000
2,-1.678718,1.373893,1.277862,0.033635,-0.005371,-0.229722,0.640000,0.200000,0.120000,0.300000,-1.000000,0.033635
3,-1.678569,1.374200,1.275565,0.046656,-0.012607,-0.342974,0.640000,0.200000,0.120000,0.300000,-1.000000,0.046656
4,-1.678313,1.374610,1.272135,0.060007,-0.016446,-0.600016,0.640000,0.200000,0.120000,0.300000,-1.000000,0.060007
5,-1.677979,1.375135,1.266135,0.073675,-0.022729,-0.712918,0.640000,0.200000,0.100000,0.300000,-1.000000,0.073675
6,-1.677541,1.375769,1.259006,0.087502,-0.027284,-0.896326,0.640000,0.200000,0.100000,0.300000,-1.000000,0.087502
7,-1.677013,1.376518,1.250043,0.101490,-0.032052,-1.052095,0.640000,0.280000,0.100000,0.300000,-1.000000,0.101490
8,-1.676389,1.377381,1.239522,0.115601,-0.036519,-1.206921,0.660000,0.280000,0.100000,0.300000,-1.000000,0.115601
9,-1.675668,1.378355,1.227453,0.129826,-0.040731,-1.357633,0.660000,0.280000,0.100000,0.300000,-1.000000,0.129826
10,-1.674847,1.379440,1.213876,0.144155,-0.044672,-1.504082,0.660000,0.280000,0.100000,0.300000,-1.000000,0.144155
11,-1.673925,1.380635,1.198835,0.158584,-0.048322,-1.646053,0.660000,0.320000,0.100000,0.300000,-1.000000,0.158584
12,-1.672898,1.381937,1.182375,0.173108,-0.051661,-1.783287,0.680000,0.320000,0.100000,0.300000,-1.000000,0.173108
13,-1.671765,1.383343,1.164542,0.187724,-0.054668,-1.915504,0.680000,0.320000,0.100000,0.300000,-1.000000,0.187724
14,-1.670521,1.384852,1.145387,0.202425,-0.057322,-2.042418,0.700000,0.380000,0.100000,0.300000,-1.000000,0.202425
15,-1.669163,1.386459,1.124963,0.217206,-0.059605,-2.163743,0.720000,0.380000,0.100000,0.300000,-1.000000,0.217206
16,-1.667689,1.388162,1.103325,0.232059,-0.061499,-2.279205,0.720000,0.380000,0.100000,0.300000,-1.000000,0.232059
17,-1.666094,1.389956,1.080533,0.246976,-0.062987,-2.388548,0.740000,0.420000,0.180000,0.300000,-1.000000,0.246976
18,-1.664375,1.391838,1.056648,0.261945,-0.064056,-2.491534,0.760000,0.480000,0.180000,0.300000,-1.000000,0.261945
19,-1.662529,1.393804,1.031732,0.276956,-0.064692,-2.587953,0.780000,0.480000,0.180000,0.300000,-1.000000,0.276956
20,-1.660552,1.395849,1.005853,0.291995,-0.064885,-2.677623,0.800000,0.540000,0.180000,0.300000,-1.000000,0.291995
21,-1.658441,1.397968,0.979077,0.307046,-0.064629,-2.760392,0.820000,0.540000,0.180000,0.300000,-1.000000,0.307046
22,-1.656192,1.400156,0.951473,0.322095,-0.063918,-2.836145,0.860000,0.600000,0.260000,0.300000,-1.000000,0.322095
23,-1.653802,1.402407,0.923111,0.337125,-0.062751,-2.904797,0.900000,0.600000,0.260000,0.300000,-1.000000,0.337125
24,-1.651267,1.404717,0.894063,0.352119,-0.061128,-2.966304,0.920000,0.620000,0.300000,0.300000,-1.000000,0.352119
25,-1.648586,1.407080,0.864400,0.367058,-0.059052,-3.020653,0.980000,0.640000,0.300000,0.300000,-1.000000,0.367058
26,-1.645754,1.409489,0.834194,0.381925,-0.056531,-3.067870,1.000000,0.640000,0.300000,0.300000,-1.000000,0.381925
27,-1.642770,1.411938,0.803515,0.396702,-0.053574,-3.108013,1.000000,0.660000,0.340000,0.300000,-1.000000,0.396702
28,-1.639630,1.414421,0.772435,0.411371,-0.050193,-3.141174,1.000000,0.680000,0.400000,0.300000,-1.000000,0.411371
29,-1.636334,1.416933,0.741023,0.425915,-0.046403,-3.167476,1.000000,0.700000,0.400000,0.300000,-1.000000,0.425915
30,-1.632878,1.419466,0.709348,0.440318,-0.042222,-3.187069,1.000000,0.720000,0.460000,0.300000,-1.000000,0.440318
31,-1.629262,1.422013,0.677478,0.454565,-0.037671,-3.200132,1.000000,0.740000,0.500000,0.300000,-1.000000,0.454565
32,-1.625484,1.424569,0.645476,0.468641,-0.032771,-3.206864,1.000000,0.780000,0.520000,0.300000,-1.000000,0.468641
33,-1.621543,1.427126,0.613408,0.482535,-0.027547,-3.207485,1.000000,0.800000,0.520000,0.300000,-1.000000,0.482535
34,-1.617439,1.429679,0.581333,0.496236,-0.022025,-3.202232,1.000000,0.840000,0.580000,0.300000,-1.000000,0.496236
35,-1.613171,1.432220,0.549311,0.509734,-0.016233,-3.191356,1.000000,0.880000,0.600000,0.300000,-1.000000,0.509734
36,-1.608739,1.434743,0.517397,0.523023,-0.010200,-3.175121,0.500000,0.920000,0.600000,0.300000,-1.000000,0.523023
37,-1.604143,1.437241,0.485646,0.536098,-0.003955,-3.153796,0.500000,0.980000,0.620000,0.300000,-1.000000,0.536098
38,-1.599383,1.439709,0.454108,0.548954,0.002470,-3.127658,0.420000,1.000000,0.640000,0.200000,0.200000,0.548954
39,-1.594461,1.442139,0.422831,0.561294,0.022026,-2.541777,0.400000,1.000000,0.640000,0.200000,0.200000,0.561294
40,-1.589432,1.444643,0.397414,0.573315,0.037939,-1.993759,0.400000,1.000000,0.660000,0.100000,0.200000,0.573315
41,-1.584293,1.447212,0.377476,0.578321,0.050258,-1.491085,0.400000,1.000000,0.680000,0.100000,0.200000,0.578321
42,-1.579102,1.449810,0.362565,0.583516,0.059034,-1.035538,0.400000,1.000000,0.680000,0.100000,0.200000,0.583516
43,-1.573856,1.452432,0.352210,0.589020,0.064635,-0.628237,0.380000,1.000000,0.680000,0.100000,0.200000,0.589020
44,-1.568550,1.455071,0.345927,0.594876,0.067496,-0.267550,0.380000,1.000000,0.700000,0.100000,0.200000,0.594876
45,-1.563183,1.457723,0.343252,0.601071,0.068073,0.049593,0.380000,1.000000,0.680000,0.100000,0.200000,0.601071
46,-1.557752,1.460387,0.343748,0.607565,0.066801,0.326713,0.380000,1.000000,0.680000,0.100000,0.200000,0.607565
47,-1.552257,1.463063,0.347015,0.614298,0.064074,0.567297,0.380000,1.000000,0.680000,0.100000,0.200000,0.614298
48,-1.546698,1.465755,0.352688,0.621208,0.060236,0.774690,0.360000,1.000000,0.680000,0.100000,0.200000,0.621208
49,-1.541076,1.468466,0.360435,0.628232,0.055576,0.952147,0.360000,1.000000,0.660000,0.100000,0.200000,0.628232
