step,position,velocity,action,reward
0,-0.492710,0.000000,0,-1.003350
1,-0.493941,-0.001231,0,-1.006270
2,-0.496395,-0.002453,0,-1.008344
3,-0.500052,-0.003657,0,-1.009186
4,-0.504886,-0.004834,0,-1.008452
5,-0.510860,-0.005974,0,-1.005855
6,-0.517929,-0.007070,0,-1.001178
7,-0.526041,-0.008112,0,-0.994280
8,-0.535135,-0.009094,0,-0.985110
9,-0.545142,-0.010007,0,-0.973707
10,-0.555988,-0.010846,0,-0.960207
11,-0.567591,-0.011603,0,-0.944834
12,-0.579866,-0.012274,0,-0.927902
13,-0.592720,-0.012854,0,-0.909797
14,-0.606059,-0.013340,0,-0.890967
15,-0.619787,-0.013727,0,-0.871904
16,-0.633803,-0.014016,0,-0.853124
17,-0.648007,-0.014204,0,-0.835146
18,-0.662300,-0.014293,0,-0.818471
19,-0.676582,-0.014282,0,-0.803566
20,-0.690757,-0.014175,0,-0.790843
21,-0.704730,-0.013973,0,-0.780651
22,-0.718410,-0.013680,0,-0.773262
23,-0.731711,-0.013301,0,-0.768871
24,-0.744551,-0.012840,0,-0.767590
25,-0.756852,-0.012301,0,-0.769456
26,-0.768543,-0.011691,0,-0.774435
27,-0.779558,-0.011015,0,-0.782428
28,-0.789837,-0.010278,0,-0.793284
29,-0.799324,-0.009487,0,-0.806806
30,-0.807971,-0.008647,0,-0.822767
31,-0.815735,-0.007764,0,-0.840913
32,-0.822578,-0.006843,0,-0.860974
33,-0.828467,-0.005889,0,-0.882670
34,-0.833376,-0.004908,0,-0.905719
35,-0.837281,-0.003905,0,-0.929833
36,-0.840166,-0.002885,0,-0.954730
37,-0.842018,-0.001852,0,-0.980126
38,-0.842829,-0.000811,0,-1.005739
39,-0.842595,0.000234,0,-1.031289
40,-0.841317,0.001278,0,-1.056496
41,-0.839002,0.002316,0,-1.081078
42,-0.835658,0.003344,0,-1.104750
43,-0.831301,0.004357,0,-1.127229
44,-0.825950,0.005351,0,-1.148228
45,-0.819630,0.006320,0,-1.167466
46,-0.812371,0.007260,0,-1.184665
47,-0.804206,0.008164,2,-1.243093
48,-0.793177,0.011029,2,-1.294276
49,-0.779339,0.013838,2,-1.336081
50,-0.762766,0.016573,2,-1.366326
51,-0.743550,0.019217,2,-1.382873
52,-0.721800,0.021749,2,-1.383761
53,-0.697651,0.024150,2,-1.367383
54,-0.671254,0.026397,2,-1.332687
55,-0.642786,0.028468,2,-1.279370
56,-0.612443,0.030343,2,-1.208054
57,-0.580441,0.032002,2,-1.120381
58,-0.547016,0.033426,2,-1.019037
59,-0.512414,0.034601,2,-0.907641
60,-0.476897,0.035517,2,-0.790539
61,-0.440728,0.036168,2,-0.672495
62,-0.404175,0.036553,2,-0.558322
63,-0.367499,0.036677,2,-0.452505
64,-0.330951,0.036548,2,-0.358872
65,-0.294768,0.036182,2,-0.280335
66,-0.259170,0.035598,2,-0.218758
67,-0.224354,0.034816,2,-0.174927
68,-0.190493,0.033861,2,-0.148632
69,-0.157734,0.032759,2,-0.138832
70,-0.126201,0.031533,2,-0.143855
71,-0.095991,0.030210,2,-0.161623
72,-0.067177,0.028813,2,-0.189860
73,-0.039814,0.027364,2,-0.226265
74,-0.013932,0.025882,2,-0.268656
75,0.010452,0.024384,2,-0.315061
76,0.033337,0.022885,2,-0.363774
77,0.054735,0.021398,2,-0.413379
78,0.074666,0.019931,2,-0.462745
79,0.093160,0.018494,2,-0.511014
80,0.110250,0.017091,2,-0.557564
81,0.125977,0.015726,2,-0.601982
82,0.140379,0.014403,2,-0.644021
83,0.153500,0.013121,2,-0.683576
84,0.165382,0.011881,2,-0.720648
85,0.176065,0.010683,2,-0.755318
86,0.185588,0.009524,2,-0.787730
87,0.193990,0.008401,2,-0.818069
88,0.201302,0.007313,0,-0.895395
89,0.205557,0.004255,0,-0.970292
90,0.206773,0.001215,0,-1.044485
91,0.204954,-0.001819,0,-1.119729
92,0.200093,-0.004861,0,-1.197736
93,0.192169,-0.007924,0,-1.280089
94,0.181149,-0.011020,0,-1.368145
95,0.166990,-0.014160,0,-1.462903
96,0.149637,-0.017352,0,-1.564830
97,0.129033,-0.020605,0,-1.673642
98,0.105113,-0.023920,0,-1.788039
99,0.077816,-0.027296,0,-1.905407
100,0.047088,-0.030729,0,-2.021515
101,0.012884,-0.034204,0,-2.130273
102,-0.024818,-0.037702,0,-2.223617
103,-0.066013,-0.041195,0,-2.291660
104,-0.110659,-0.044646,0,-2.323200
105,-0.158669,-0.048010,0,-2.306703
106,-0.209900,-0.051232,0,-2.231778
107,-0.264152,-0.054252,0,-2.091015
108,-0.321160,-0.057007,0,-1.881939
109,-0.380594,-0.059434,0,-1.608600
110,-0.442068,-0.061474,0,-1.282322
111,-0.505147,-0.063079,0,-0.921209
112,-0.569365,-0.064218,0,-0.548272
113,-0.634241,-0.064876,0,-0.188486
114,-0.699302,-0.065061,0,0.134616
115,-0.764105,-0.064803,0,0.402006
116,-0.828257,-0.064152,0,0.601209
117,-0.891429,-0.063172,0,0.727000
118,-0.953369,-0.061940,0,0.780793
119,-1.013908,-0.060539,0,0.769103
120,-1.072959,-0.059051,0,0.701577
121,-1.130518,-0.057559,0,0.589051
122,-1.186654,-0.056136,0,-0.637499
123,-1.200000,0.000000,0,-1.033441
124,-1.198758,0.001242,0,-1.067176
125,-1.196270,0.002488,0,-1.101491
126,-1.192528,0.003742,0,-1.136661
127,-1.187520,0.005008,0,-1.172940
128,-1.181230,0.006290,0,-1.210549
129,-1.173640,0.007591,2,-1.306041
130,-1.162727,0.010913,2,-1.405465
131,-1.148463,0.014264,2,-1.509199
132,-1.130813,0.017650,2,-1.616908
133,-1.109742,0.021071,2,-1.727307
134,-1.085214,0.024528,2,-1.837913
135,-1.057203,0.028011,2,-1.944812
136,-1.025693,0.031510,2,-2.042487
137,-0.990688,0.035005,2,-2.123782
138,-0.952219,0.038469,2,-2.180093
139,-0.910350,0.041868,2,-2.201869
140,-0.865190,0.045161,2,-2.179493
141,-0.816893,0.048297,2,-2.104538
142,-0.765669,0.051224,2,-1.971285
143,-0.711785,0.053884,2,-1.778272
144,-0.655564,0.056221,2,-1.529526
145,-0.597378,0.058186,2,-1.235079
146,-0.537644,0.059734,2,-0.910499
147,-0.476804,0.060840,2,-0.575351
148,-0.415314,0.061490,2,-0.250815
149,-0.353622,0.061692,2,0.043056
150,-0.292151,0.061472,2,0.289823
151,-0.231279,0.060872,2,0.478387
152,-0.171329,0.059950,2,0.603653
153,-0.112556,0.058773,2,0.666156
154,-0.055142,0.057414,2,0.670913
155,0.000807,0.055948,2,0.625867
156,0.055255,0.054448,2,0.540296
157,0.108237,0.052983,2,0.423455
158,0.159851,0.051613,2,0.283588
159,0.210246,0.050395,2,0.127323
160,0.259622,0.049376,2,-0.040587
161,0.308219,0.048597,2,-0.217271
162,0.356311,0.048092,2,-0.401569
163,0.404200,0.047889,2,-0.593750
164,0.452212,0.048013,2,-0.795153
