step,position,velocity,action,reward
0,-0.501817,0.000000,0,-1.002218
1,-0.502980,-0.001163,0,-1.004057
2,-0.505298,-0.002318,0,-1.005151
3,-0.508753,-0.003455,0,-1.005161
4,-0.513319,-0.004566,0,-1.003787
5,-0.518963,-0.005643,0,-1.000779
6,-0.525641,-0.006678,0,-0.995950
7,-0.533304,-0.007663,0,-0.989180
8,-0.541894,-0.008590,0,-0.980430
9,-0.551347,-0.009453,0,-0.969742
10,-0.561592,-0.010245,0,-0.957239
11,-0.572552,-0.010961,0,-0.943125
12,-0.584147,-0.011595,0,-0.927679
13,-0.596290,-0.012143,0,-0.911247
14,-0.608893,-0.012602,0,-0.894225
15,-0.621862,-0.012970,0,-0.877049
16,-0.635106,-0.013243,0,-0.860174
17,-0.648528,-0.013422,0,-0.844061
18,-0.662035,-0.013507,0,-0.829153
19,-0.675534,-0.013499,0,-0.815865
20,-0.688932,-0.013398,0,-0.804565
21,-0.702141,-0.013208,0,-0.795566
22,-0.715073,-0.012932,0,-0.789113
23,-0.727647,-0.012574,0,-0.785387
24,-0.739784,-0.012137,0,-0.784494
25,-0.751412,-0.011627,0,-0.786473
26,-0.762461,-0.011049,0,-0.791301
27,-0.772867,-0.010407,0,-0.798896
28,-0.782574,-0.009707,0,-0.809126
29,-0.791528,-0.008954,0,-0.821820
30,-0.799682,-0.008154,0,-0.836772
31,-0.806994,-0.007312,0,-0.853755
32,-0.813427,-0.006434,0,-0.872521
33,-0.818951,-0.005524,0,-0.892812
34,-0.823538,-0.004587,0,-0.914364
35,-0.827167,-0.003629,0,-0.936907
36,-0.829821,-0.002654,0,-0.960171
37,-0.831488,-0.001667,0,-0.983887
38,-0.832161,-0.000673,0,-1.007785
39,-0.831836,0.000325,2,-1.079250
40,-0.828515,0.003321,2,-1.148715
41,-0.822213,0.006302,2,-1.214310
42,-0.812959,0.009254,2,-1.274049
43,-0.800797,0.012162,2,-1.325815
44,-0.785788,0.015009,2,-1.367367
45,-0.768009,0.017779,2,-1.396404
46,-0.747557,0.020452,2,-1.410670
47,-0.724549,0.023008,2,-1.408116
48,-0.699123,0.025426,2,-1.387096
49,-0.671441,0.027682,2,-1.346590
50,-0.641686,0.029755,2,-1.286425
51,-0.610064,0.031622,2,-1.207449
52,-0.576800,0.033264,2,-1.111632
53,-0.542139,0.034661,2,-1.002063
54,-0.506340,0.035800,2,-0.882809
55,-0.469669,0.036670,2,-0.758659
56,-0.432401,0.037268,2,-0.634769
57,-0.394809,0.037592,2,-0.516252
58,-0.357159,0.037650,2,-0.407765
59,-0.319706,0.037453,2,-0.313169
60,-0.282688,0.037017,2,-0.235275
61,-0.246325,0.036364,2,-0.175734
62,-0.210809,0.035516,2,-0.135043
63,-0.176309,0.034500,2,-0.112667
64,-0.142968,0.033341,2,-0.107230
65,-0.110900,0.032068,2,-0.116756
66,-0.080196,0.030705,2,-0.138908
67,-0.050919,0.029277,2,-0.171205
68,-0.023113,0.027806,2,-0.211203
69,0.003199,0.026312,2,-0.256630
70,0.028011,0.024812,2,-0.305469
71,0.051331,0.023321,2,-0.356006
72,0.073182,0.021850,2,-0.406842
73,0.093592,0.020410,2,-0.456885
74,0.112600,0.019008,2,-0.505316
75,0.130250,0.017650,2,-0.551562
76,0.146588,0.016338,2,-0.595251
77,0.161663,0.015076,2,-0.636179
78,0.175528,0.013864,2,-0.674270
79,0.188230,0.012703,2,-0.709550
80,0.199821,0.011591,2,-0.742116
81,0.210348,0.010527,2,-0.772118
82,0.219856,0.009508,2,-0.799740
83,0.228389,0.008533,2,-0.825188
84,0.235986,0.007597,2,-0.848679
85,0.242683,0.006698,2,-0.870434
86,0.248515,0.005831,2,-0.890676
87,0.253510,0.004995,2,-0.909621
88,0.257693,0.004183,2,-0.927483
89,0.261087,0.003394,2,-0.944468
90,0.263710,0.002623,2,-0.960778
91,0.265575,0.001865,2,-0.976609
92,0.266692,0.001117,2,-0.992154
93,0.267067,0.000376,2,-1.007602
94,0.266703,-0.000364,0,-1.065212
95,0.263598,-0.003106,0,-1.124809
96,0.257734,-0.005864,0,-1.188113
97,0.249081,-0.008653,0,-1.256775
98,0.237594,-0.011487,0,-1.332314
99,0.223216,-0.014378,0,-1.416028
100,0.205878,-0.017338,0,-1.508863
101,0.185502,-0.020376,0,-1.611225
102,0.162002,-0.023499,0,-1.722735
103,0.135293,-0.026710,0,-1.841932
104,0.105286,-0.030007,0,-1.965919
105,0.071903,-0.033383,0,-2.090001
106,0.035078,-0.036825,0,-2.207387
107,-0.005233,-0.040311,0,-2.309029
108,-0.049044,-0.043811,0,-2.383763
109,-0.096328,-0.047284,0,-2.418877
110,-0.147008,-0.050680,0,-2.401241
111,-0.200949,-0.053941,0,-2.319026
112,-0.257949,-0.057000,0,-2.163878
113,-0.317737,-0.059788,0,-1.933204
114,-0.379973,-0.062236,0,-1.632029
115,-0.444254,-0.064280,0,-1.273799
116,-0.510123,-0.065870,0,-0.879669
117,-0.577094,-0.066971,0,-0.476153
118,-0.644665,-0.067571,0,-0.091546
119,-0.712348,-0.067683,0,0.248084
120,-0.779690,-0.067342,0,0.522353
121,-0.846295,-0.066605,0,0.718709
122,-0.911840,-0.065545,0,0.832913
123,-0.976088,-0.064248,0,0.868035
124,-1.038893,-0.062805,0,0.832459
125,-1.100199,-0.061306,0,0.737530
126,-1.160037,-0.059837,0,0.104318
127,-1.200000,0.000000,0,-1.033441
128,-1.198758,0.001242,2,-1.121352
129,-1.194270,0.004488,2,-1.211328
130,-1.186522,0.007748,2,-1.304672
131,-1.175488,0.011033,2,-1.402373
132,-1.161138,0.014350,2,-1.504934
133,-1.143432,0.017706,2,-1.612166
134,-1.122330,0.021102,2,-1.722955
135,-1.097791,0.024539,2,-1.835006
136,-1.069781,0.028010,2,-1.944587
137,-1.038276,0.031505,2,-2.046332
138,-1.003272,0.035004,2,-2.133164
139,-0.964791,0.038482,2,-2.196435
140,-0.922885,0.041906,2,-2.226371
141,-0.877650,0.045234,2,-2.212909
142,-0.829233,0.048418,2,-2.146939
143,-0.777831,0.051402,2,-2.021853
144,-0.723702,0.054129,2,-1.835189
145,-0.667160,0.056541,2,-1.590010
146,-0.608575,0.058585,2,-1.295612
147,-0.548360,0.060216,2,-0.967225
148,-0.486959,0.061401,2,-0.624582
149,-0.424832,0.062127,2,-0.289540
150,-0.362435,0.062397,2,0.016771
151,-0.300200,0.062235,2,0.276637
152,-0.238518,0.061682,2,0.477706
153,-0.177723,0.060795,2,0.613846
154,-0.118081,0.059642,2,0.684892
155,-0.059784,0.058297,2,0.695522
156,-0.002947,0.056837,2,0.653659
157,0.052391,0.055337,2,0.568795
158,0.106259,0.053868,2,0.450528
159,0.158753,0.052494,2,0.307486
160,0.210026,0.051272,2,0.146654
161,0.260278,0.050252,2,-0.026925
162,0.309755,0.049477,2,-0.210167
163,0.358735,0.048981,2,-0.401778
164,0.407529,0.048794,2,-0.601952
165,0.456470,0.048941,2,-0.811979
