step,position,velocity,action,reward
0,-0.426822,0.000000,0,-1.014607
1,-0.428538,-0.001716,0,-1.028351
2,-0.431957,-0.003419,0,-1.040390
3,-0.437054,-0.005098,0,-1.049927
4,-0.443794,-0.006740,0,-1.056235
5,-0.452126,-0.008332,0,-1.058680
6,-0.461990,-0.009864,0,-1.056747
7,-0.473314,-0.011324,0,-1.050067
8,-0.486014,-0.012699,0,-1.038440
9,-0.499994,-0.013981,0,-1.021852
10,-0.515152,-0.015158,0,-1.000491
11,-0.531373,-0.016221,0,-0.974750
12,-0.548536,-0.017163,0,-0.945217
13,-0.566511,-0.017976,0,-0.912662
14,-0.585166,-0.018655,0,-0.878003
15,-0.604362,-0.019196,0,-0.842264
16,-0.623958,-0.019596,0,-0.806533
17,-0.643812,-0.019855,0,-0.771904
18,-0.663785,-0.019972,0,-0.739429
19,-0.683736,-0.019952,0,-0.710064
20,-0.703533,-0.019796,0,-0.684635
21,-0.723044,-0.019511,0,-0.663804
22,-0.742147,-0.019103,0,-0.648053
23,-0.760726,-0.018579,0,-0.637679
24,-0.778673,-0.017947,0,-0.632797
25,-0.795888,-0.017215,0,-0.633360
26,-0.812281,-0.016393,0,-0.639181
27,-0.827769,-0.015488,0,-0.649960
28,-0.842280,-0.014511,0,-0.665310
29,-0.855748,-0.013468,0,-0.684791
30,-0.868117,-0.012369,0,-0.707933
31,-0.879339,-0.011222,0,-0.734257
32,-0.889371,-0.010032,0,-0.763294
33,-0.898178,-0.008807,0,-0.794596
34,-0.905730,-0.007553,0,-0.827747
35,-0.912005,-0.006274,2,-0.917772
36,-0.914982,-0.002977,2,-1.009092
37,-0.914653,0.000329,2,-1.100271
38,-0.911020,0.003634,2,-1.189860
39,-0.904092,0.006928,2,-1.276265
40,-0.893891,0.010201,2,-1.357629
41,-0.880450,0.013441,2,-1.431743
42,-0.863815,0.016635,2,-1.495999
43,-0.844049,0.019766,2,-1.547405
44,-0.821233,0.022816,2,-1.582682
45,-0.795470,0.025763,2,-1.598439
46,-0.766886,0.028584,2,-1.591460
47,-0.735636,0.031250,2,-1.559053
48,-0.701900,0.033736,2,-1.499469
49,-0.665890,0.036010,2,-1.412301
50,-0.627845,0.038045,2,-1.298819
51,-0.588031,0.039814,2,-1.162155
52,-0.546736,0.041294,2,-1.007271
53,-0.504269,0.042468,2,-0.840685
54,-0.460946,0.043323,2,-0.669965
55,-0.417090,0.043856,2,-0.503054
56,-0.373019,0.044071,2,-0.347528
57,-0.329040,0.043979,2,-0.209913
58,-0.285439,0.043601,2,-0.095153
59,-0.242475,0.042963,2,-0.006315
60,-0.200379,0.042096,2,0.055464
61,-0.159344,0.041034,2,0.090803
62,-0.119530,0.039815,2,0.101749
63,-0.081056,0.038474,2,0.091357
64,-0.044009,0.037047,2,0.063266
65,-0.008440,0.035569,2,0.021311
66,0.025630,0.034070,2,-0.030787
67,0.058207,0.032577,2,-0.089637
68,0.089323,0.031115,2,-0.152313
69,0.119027,0.029704,2,-0.216414
70,0.147389,0.028362,2,-0.280065
71,0.174492,0.027103,2,-0.341885
72,0.200429,0.025937,2,-0.400932
73,0.225305,0.024876,2,-0.456635
74,0.249231,0.023926,2,-0.508735
75,0.272323,0.023092,2,-0.557218
76,0.294704,0.022381,2,-0.602272
77,0.316500,0.021796,2,-0.644241
78,0.337842,0.021341,2,-0.683598
79,0.358861,0.021019,2,-0.720922
80,0.379694,0.020833,2,-0.756887
81,0.400481,0.020787,2,-0.792258
82,0.421365,0.020884,2,-0.827894
83,0.442495,0.021130,2,-0.864751
84,0.464022,0.021527,2,-0.903896
85,0.486105,0.022083,2,-0.946518
