step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,-1.692891,-1.731349,1.018839,0.000000,0.000000,0.000000,0.440000,0.460000,1.000000,0.100000,0.700000,0.000000
1,-1.692891,-1.731349,1.018839,0.007000,0.000000,0.000000,0.440000,0.460000,1.000000,0.100000,0.700000,0.007000
2,-1.692855,-1.731289,1.018839,0.014000,0.000000,0.000000,0.440000,0.460000,1.000000,0.100000,0.700000,0.014000
3,-1.692781,-1.731170,1.018839,0.014817,0.007341,0.313982,0.440000,0.460000,1.000000,0.100000,0.700000,0.014817
4,-1.692766,-1.731005,1.021979,0.024408,0.009728,-0.083227,0.440000,0.460000,1.000000,0.100000,0.700000,0.024408
5,-1.692722,-1.730746,1.021147,0.026057,0.008446,0.560179,0.440000,0.460000,1.000000,0.100000,0.700000,0.026057
6,-1.692658,-1.730480,1.026749,0.034258,0.014154,0.149962,0.440000,0.460000,1.000000,0.100000,0.700000,0.034258
7,-1.692601,-1.730114,1.028248,0.037723,0.011974,0.639619,0.440000,0.460000,1.000000,0.100000,0.700000,0.037723
8,-1.692509,-1.729729,1.034645,0.044406,0.018238,0.365751,0.420000,0.460000,1.000000,0.100000,0.700000,0.044406
9,-1.692439,-1.729254,1.038302,0.049130,0.016659,0.689018,0.420000,0.480000,1.000000,0.100000,0.700000,0.049130
10,-1.692333,-1.728746,1.045192,0.055077,0.021536,0.561969,0.420000,0.480000,1.000000,0.100000,0.700000,0.055077
11,-1.692243,-1.728161,1.050812,0.060305,0.021652,0.746683,0.420000,0.480000,1.000000,0.100000,0.700000,0.060305
12,-1.692131,-1.727531,1.058279,0.065957,0.024661,0.742174,0.420000,0.480000,1.000000,0.100000,0.700000,0.065957
13,-1.692023,-1.726835,1.065700,0.071410,0.026137,0.834284,0.400000,0.500000,1.000000,0.100000,0.700000,0.071410
14,-1.691906,-1.726083,1.074043,0.076954,0.028194,0.886792,0.400000,0.500000,1.000000,0.100000,0.700000,0.076954
15,-1.691787,-1.725272,1.082911,0.082479,0.030036,0.951273,0.400000,0.500000,1.000000,0.100000,0.700000,0.082479
16,-1.691666,-1.724403,1.092424,0.088015,0.031890,1.012736,0.400000,0.520000,1.000000,0.100000,0.700000,0.088015
17,-1.691544,-1.723475,1.102551,0.093556,0.033707,1.074267,0.380000,0.520000,1.000000,0.100000,0.700000,0.093556
18,-1.691422,-1.722488,1.113294,0.099102,0.035493,1.135428,0.380000,0.540000,1.000000,0.100000,0.700000,0.099102
19,-1.691303,-1.721442,1.124648,0.104655,0.037245,1.196229,0.380000,0.560000,1.000000,0.100000,0.700000,0.104655
20,-1.691187,-1.720337,1.136611,0.110212,0.038961,1.256645,0.380000,0.560000,1.000000,0.100000,0.700000,0.110212
21,-1.691077,-1.719174,1.149177,0.115775,0.040639,1.316654,0.360000,0.580000,1.000000,0.100000,0.700000,0.115775
22,-1.690974,-1.717951,1.162344,0.121342,0.042277,1.376234,0.360000,0.600000,1.000000,0.100000,0.700000,0.121342
23,-1.690880,-1.716669,1.176106,0.126913,0.043874,1.435361,0.360000,0.620000,1.000000,0.100000,0.700000,0.126913
24,-1.690797,-1.715329,1.190460,0.132489,0.045428,1.494010,0.360000,0.640000,1.000000,0.100000,0.700000,0.132489
25,-1.690727,-1.713930,1.205400,0.138067,0.046936,1.552159,0.360000,0.660000,1.000000,0.100000,0.700000,0.138067
26,-1.690672,-1.712473,1.220921,0.143647,0.048397,1.609782,0.380000,0.680000,1.000000,0.100000,0.700000,0.143647
27,-1.690635,-1.710958,1.237019,0.149229,0.049809,1.666855,0.380000,0.720000,1.000000,0.100000,0.700000,0.149229
28,-1.690616,-1.709385,1.253688,0.154811,0.051170,1.723353,0.380000,0.760000,1.000000,0.100000,0.700000,0.154811
29,-1.690620,-1.707754,1.270921,0.160393,0.052479,1.779251,0.400000,0.800000,1.000000,0.100000,0.700000,0.160393
30,-1.690647,-1.706067,1.288714,0.165974,0.053733,1.834524,0.400000,0.840000,1.000000,0.200000,0.700000,0.165974
31,-1.690701,-1.704323,1.307059,0.178552,0.054931,1.889145,0.420000,0.900000,1.000000,0.300000,0.700000,0.178552
32,-1.690766,-1.702456,1.325950,0.197835,0.056230,1.960587,0.420000,1.000000,1.000000,0.400000,0.700000,0.197835
33,-1.690832,-1.700400,1.345556,0.223706,0.057630,2.054068,0.440000,1.000000,1.000000,0.400000,0.700000,0.223706
34,-1.690894,-1.698091,1.366097,0.249168,0.058979,2.168270,0.460000,1.000000,0.900000,0.400000,0.500000,0.249168
35,-1.690965,-1.695532,1.387780,0.277776,0.056493,2.137848,0.460000,1.000000,0.780000,0.400000,0.300000,0.277776
36,-1.691015,-1.692697,1.409158,0.307887,0.049315,1.929246,0.480000,1.000000,0.700000,0.400000,0.100000,0.307887
37,-1.691006,-1.689579,1.428451,0.337429,0.038980,1.597589,0.500000,1.000000,0.700000,0.400000,0.100000,0.337429
38,-1.690914,-1.686184,1.444426,0.366465,0.030750,1.350135,0.520000,1.000000,0.700000,0.400000,0.100000,0.366465
39,-1.690757,-1.682510,1.457928,0.395135,0.024425,1.174509,0.540000,1.000000,0.700000,0.400000,0.100000,0.395135
40,-1.690554,-1.678556,1.469673,0.423553,0.019578,1.053151,0.540000,1.000000,0.700000,0.400000,0.100000,0.423553
41,-1.690322,-1.674322,1.480204,0.451798,0.015784,0.970535,0.560000,1.000000,0.660000,0.400000,0.100000,0.451798
42,-1.690070,-1.669808,1.489910,0.479925,0.012714,0.915227,0.560000,1.000000,0.640000,0.400000,0.000000,0.479925
43,-1.689809,-1.665015,1.499062,0.508021,0.007088,0.749433,0.580000,1.000000,0.620000,0.400000,0.000000,0.508021
44,-1.689516,-1.659942,1.506556,0.536052,0.002722,0.617758,0.580000,1.000000,0.600000,0.400000,-0.100000,0.536052
45,-1.689199,-1.654591,1.512734,0.563644,-0.003461,0.392575,0.600000,1.000000,0.600000,0.400000,-0.100000,0.563644
46,-1.688837,-1.648966,1.516660,0.591267,-0.008040,0.200730,0.600000,1.000000,0.600000,0.400000,-0.100000,0.591267
47,-1.688437,-1.643067,1.518667,0.618933,-0.011253,0.036781,0.600000,1.000000,0.580000,0.400000,-0.100000,0.618933
48,-1.688002,-1.636892,1.519035,0.646644,-0.013305,-0.104163,0.600000,1.000000,0.580000,0.400000,-0.100000,0.646644
49,-1.687535,-1.630441,1.517993,0.674395,-0.014370,-0.226214,0.600000,1.000000,0.600000,0.400000,-0.100000,0.674395
50,-1.687035,-1.623714,1.515731,0.702179,-0.014586,-0.332723,0.600000,1.000000,0.600000,0.400000,-0.100000,0.702179
51,-1.686503,-1.616711,1.512404,0.729986,-0.014064,-0.426379,0.580000,1.000000,0.600000,0.400000,-0.100000,0.729986
52,-1.685937,-1.609431,1.508140,0.757806,-0.012891,-0.509335,0.580000,1.000000,0.620000,0.400000,0.000000,0.757806
53,-1.685333,-1.601876,1.503047,0.785822,-0.008082,-0.452551,0.580000,1.000000,0.620000,0.400000,0.000000,0.785822
54,-1.684721,-1.594042,1.498521,0.813806,-0.003990,-0.402326,0.560000,1.000000,0.620000,0.400000,0.000000,0.813806
55,-1.684093,-1.585928,1.494498,0.841766,-0.000510,-0.357834,0.560000,1.000000,0.620000,0.400000,0.000000,0.841766
56,-1.683447,-1.577535,1.490920,0.869707,0.002444,-0.318344,0.560000,1.000000,0.620000,0.400000,0.000000,0.869707
57,-1.682777,-1.568864,1.487736,0.897635,0.004946,-0.283216,0.560000,1.000000,0.600000,0.400000,-0.100000,0.897635
58,-1.682082,-1.559914,1.484904,0.925263,0.004070,-0.379665,0.540000,1.000000,0.600000,0.400000,-0.100000,0.925263
59,-1.681328,-1.550692,1.481107,0.952897,0.004203,-0.468156,0.540000,1.000000,0.580000,0.400000,-0.100000,0.952897
60,-1.680517,-1.541198,1.476426,0.980529,0.005260,-0.549400,0.540000,1.000000,0.580000,0.400000,-0.100000,0.980529
61,-1.679645,-1.531431,1.470932,1.008150,0.007162,-0.624052,0.520000,1.000000,0.580000,0.400000,-0.100000,1.008150
62,-1.678711,-1.521393,1.464691,1.035751,0.009844,-0.692709,0.520000,1.000000,0.580000,0.400000,-0.100000,1.035751
63,-1.677712,-1.511083,1.457764,1.063320,0.013246,-0.755909,0.500000,1.000000,0.600000,0.400000,-0.100000,1.063320
64,-1.676645,-1.500503,1.450205,1.090848,0.017317,-0.814133,0.500000,1.000000,0.620000,0.400000,0.000000,1.090848
65,-1.675504,-1.489653,1.442064,1.118605,0.025006,-0.739767,0.480000,1.000000,0.640000,0.400000,0.000000,1.118605
66,-1.674316,-1.478527,1.434666,1.146313,0.031691,-0.671376,0.480000,1.000000,0.680000,0.400000,0.100000,1.146313
67,-1.673074,-1.467127,1.427952,1.173720,0.040481,-0.479803,0.480000,1.000000,0.700000,0.400000,0.100000,1.173720
68,-1.671804,-1.455452,1.423154,1.201173,0.046832,-0.301252,0.460000,1.000000,0.720000,0.400000,0.200000,1.201173
69,-1.670500,-1.443502,1.420142,1.227969,0.053494,-0.025441,0.460000,1.000000,0.740000,0.400000,0.200000,1.227969
70,-1.669186,-1.431281,1.419887,1.254940,0.056691,0.234525,0.460000,1.000000,0.740000,0.400000,0.200000,1.254940
71,-1.667860,-1.418789,1.422233,1.282087,0.056624,0.478373,0.460000,1.000000,0.740000,0.400000,0.200000,1.282087
72,-1.666522,-1.406025,1.427016,1.309388,0.053501,0.706103,0.460000,1.000000,0.740000,0.400000,0.200000,1.309388
73,-1.665176,-1.392990,1.434077,1.336797,0.047524,0.917859,0.460000,1.000000,0.720000,0.400000,0.200000,1.336797
74,-1.663825,-1.379682,1.443256,1.364254,0.038894,1.113859,0.480000,1.000000,0.680000,0.400000,0.100000,1.364254
75,-1.662475,-1.366101,1.454394,1.392381,0.025109,1.179116,0.480000,1.000000,0.660000,0.400000,0.100000,1.392381
76,-1.661107,-1.352242,1.466186,1.420336,0.010782,1.237504,0.480000,1.000000,0.640000,0.400000,0.000000,1.420336
77,-1.659732,-1.338105,1.478561,1.448297,-0.007087,1.158945,0.500000,1.000000,0.600000,0.400000,-0.100000,1.448297
78,-1.658327,-1.323690,1.490150,1.475688,-0.026279,0.958703,0.500000,1.000000,0.580000,0.400000,-0.100000,1.475688
79,-1.656876,-1.309002,1.499737,1.502949,-0.042101,0.765544,0.520000,1.000000,0.580000,0.400000,-0.100000,1.502949
80,-1.655389,-1.294041,1.507393,1.530172,-0.054698,0.580522,0.520000,1.000000,0.560000,0.400000,-0.100000,1.530172
81,-1.653874,-1.278804,1.513198,1.557426,-0.064230,0.404124,0.520000,1.000000,0.560000,0.400000,-0.100000,1.557426
82,-1.652336,-1.263293,1.517239,1.584758,-0.070862,0.236477,0.520000,1.000000,0.560000,0.400000,-0.100000,1.584758
83,-1.650780,-1.247506,1.519604,1.612194,-0.074756,0.077502,0.520000,1.000000,0.560000,0.400000,-0.100000,1.612194
84,-1.649209,-1.231443,1.520379,1.639745,-0.076070,-0.072982,0.520000,1.000000,0.560000,0.400000,-0.100000,1.639745
85,-1.647622,-1.215105,1.519649,1.667411,-0.074957,-0.215188,0.520000,1.000000,0.560000,0.400000,-0.100000,1.667411
86,-1.646021,-1.198491,1.517497,1.695177,-0.071561,-0.349325,0.520000,1.000000,0.560000,0.400000,-0.100000,1.695177
87,-1.644404,-1.181602,1.514004,1.723023,-0.066022,-0.475579,0.500000,1.000000,0.580000,0.400000,-0.100000,1.723023
88,-1.642767,-1.164437,1.509248,1.750919,-0.058474,-0.594107,0.600000,1.000000,0.600000,0.400000,-0.100000,1.750919
89,-1.641106,-1.146996,1.503307,1.778831,-0.049046,-0.705047,0.580000,1.000000,0.620000,0.400000,0.000000,1.778831
90,-1.639417,-1.129282,1.496257,1.806907,-0.034804,-0.677647,0.580000,1.000000,0.640000,0.400000,0.000000,1.806907
91,-1.637724,-1.111289,1.489480,1.834864,-0.021393,-0.649276,0.560000,1.000000,0.660000,0.400000,0.100000,1.834864
92,-1.636021,-1.093018,1.482987,1.862357,-0.005914,-0.496734,0.560000,1.000000,0.680000,0.400000,0.100000,1.862357
93,-1.634329,-1.074472,1.478020,1.889762,0.006417,-0.347371,0.540000,1.000000,0.700000,0.400000,0.100000,1.889762
94,-1.632642,-1.055649,1.474546,1.917131,0.015687,-0.202080,0.540000,1.000000,0.700000,0.200000,0.100000,1.917131
95,-1.630955,-1.036552,1.472525,1.930502,0.021995,-0.061504,0.520000,1.000000,0.700000,0.200000,0.100000,1.930502
96,-1.629280,-1.017318,1.471910,1.943901,0.025439,0.073958,0.520000,1.000000,0.680000,0.200000,0.100000,1.943901
97,-1.627614,-0.997949,1.472650,1.957338,0.026174,0.203892,0.520000,1.000000,0.660000,0.200000,0.100000,1.957338
98,-1.625957,-0.978444,1.474689,1.970812,0.024358,0.327991,0.520000,1.000000,0.660000,0.200000,0.100000,1.970812
99,-1.624308,-0.958804,1.477969,1.984311,0.020151,0.446017,0.520000,1.000000,0.640000,0.200000,0.000000,1.984311
100,-1.622669,-0.939027,1.482429,1.998064,0.010690,0.428480,0.520000,1.000000,0.620000,0.200000,0.000000,1.998064
101,-1.621013,-0.919115,1.486714,2.011769,0.001830,0.410259,0.520000,1.000000,0.600000,0.200000,-0.100000,2.011769
102,-1.619341,-0.899067,1.490816,2.025114,-0.009387,0.265307,0.520000,1.000000,0.600000,0.200000,-0.100000,2.025114
103,-1.617630,-0.878888,1.493469,2.038443,-0.017405,0.124123,0.520000,1.000000,0.580000,0.200000,-0.100000,2.038443
104,-1.615881,-0.858578,1.494711,2.051787,-0.022362,-0.012633,0.520000,1.000000,0.560000,0.200000,-0.100000,2.051787
105,-1.614099,-0.838136,1.494584,2.065163,-0.024402,-0.144453,0.620000,1.000000,0.560000,0.200000,-0.100000,2.065163
106,-1.612283,-0.817563,1.493140,2.078574,-0.023681,-0.270945,0.620000,1.000000,0.580000,0.200000,-0.100000,2.078574
107,-1.610435,-0.796859,1.490430,2.092014,-0.020356,-0.391800,0.600000,1.000000,0.580000,0.200000,-0.100000,2.092014
108,-1.608552,-0.776022,1.486512,2.105464,-0.014588,-0.506771,0.600000,1.000000,0.600000,0.200000,-0.100000,2.105464
109,-1.606634,-0.755055,1.481445,2.118900,-0.006538,-0.615660,0.580000,1.000000,0.620000,0.200000,0.000000,2.118900
110,-1.604679,-0.733956,1.475288,2.132557,0.006642,-0.589559,0.580000,1.000000,0.640000,0.200000,0.000000,2.132557
111,-1.602711,-0.712721,1.469393,2.146130,0.018948,-0.562682,0.560000,1.000000,0.640000,0.200000,0.000000,2.146130
112,-1.600727,-0.691351,1.463766,2.159630,0.030389,-0.535240,0.560000,1.000000,0.620000,0.200000,0.000000,2.159630
113,-1.598722,-0.669846,1.458413,2.173069,0.040975,-0.507426,0.540000,1.000000,0.600000,0.200000,-0.100000,2.173069
114,-1.596692,-0.648206,1.453339,2.186127,0.047792,-0.604725,0.540000,1.000000,0.580000,0.200000,-0.100000,2.186127
115,-1.594605,-0.626440,1.447292,2.199094,0.056607,-0.696788,0.520000,1.000000,0.560000,0.200000,-0.100000,2.199094
116,-1.592458,-0.604547,1.440324,2.211943,0.067278,-0.783478,0.520000,1.000000,0.600000,-0.800000,-0.100000,2.211943
117,-1.590247,-0.582528,1.432489,2.154645,0.079665,-0.864708,0.500000,1.000000,0.620000,0.200000,0.000000,2.154645
