5.15e+00,8.04e+01,3.20e+01,2.10e+01
-4.65e+01,-2.64e+01,2.70e+01,2.10e+01
-6.06e+01,-2.13e+01,3.00e+01,2.10e+01
-2.30e+00,7.55e+01,2.50e+01,2.10e+01
-9.47e-01,7.98e+01,2.40e+01,2.10e+01
3.82e+00,6.39e+01,3.00e+01,2.10e+01
-5.88e+01,-3.10e+01,2.40e+01,2.10e+01
-8.45e+01,-5.31e+01,2.80e+01,2.10e+01
-5.85e+01,-2.12e+01,2.30e+01,2.10e+01
-5.01e+01,-1.42e+01,3.20e+01,2.10e+01
-3.77e+00,6.45e+01,2.80e+01,2.10e+01
-4.61e+01,-1.84e+01,2.60e+01,2.10e+01
3.11e+01,1.34e+02,3.20e+01,2.10e+01
-7.58e+00,7.42e+01,2.80e+01,2.10e+01
8.50e+00,7.48e+01,3.20e+01,2.10e+01
-7.59e+00,3.87e+01,3.10e+01,2.10e+01
4.60e+01,2.19e+02,2.80e+01,2.10e+01
-1.43e+01,4.35e+01,3.10e+01,2.10e+01
-5.76e+00,5.42e+01,2.90e+01,2.10e+01
-4.90e+01,-1.03e+01,2.80e+01,2.10e+01
-9.03e+00,4.77e+01,2.60e+01,2.10e+01
3.84e+00,7.17e+01,2.50e+01,2.10e+01
8.54e-01,5.95e+01,2.70e+01,2.10e+01
-2.91e+01,4.80e+01,2.90e+01,2.10e+01
2.53e+01,1.07e+02,3.00e+01,2.10e+01
-9.07e+00,4.96e+01,3.10e+01,2.10e+01
2.67e+00,4.64e+01,3.30e+01,2.10e+01
-8.86e+01,-4.11e+01,2.60e+01,2.10e+01
2.84e+00,5.64e+01,2.30e+01,2.10e+01
-1.31e+01,6.75e+01,2.80e+01,2.10e+01
-1.52e+01,7.42e+01,2.80e+01,2.10e+01
-3.36e+01,-1.13e+01,2.60e+01,2.10e+01
1.09e+01,4.67e+01,3.40e+01,2.10e+01
-4.11e+00,5.97e+01,2.60e+01,2.10e+01
8.81e+00,9.83e+01,3.20e+01,2.10e+01
-2.63e+01,7.22e+01,3.20e+01,2.10e+01
-6.82e+01,-4.88e+01,3.10e+01,2.10e+01
-4.76e+01,-2.73e+01,2.50e+01,2.10e+01
-7.50e+01,-3.62e+01,2.70e+01,2.10e+01
7.23e-01,9.08e+01,2.90e+01,2.10e+01
-8.06e+00,5.95e+01,2.80e+01,2.10e+01
-7.60e+01,-4.64e+01,3.10e+01,2.10e+01
-7.45e+00,7.16e+01,3.00e+01,2.10e+01
-3.72e+01,-1.94e+01,2.80e+01,2.10e+01
-4.37e+00,3.51e+01,3.10e+01,2.10e+01
8.27e+00,9.16e+01,3.10e+01,2.10e+01
-2.69e+00,3.61e+01,3.00e+01,2.10e+01
-1.54e+01,7.60e+01,3.10e+01,2.10e+01
-1.19e-01,9.54e+01,3.30e+01,2.10e+01
-3.56e+01,3.80e+01,2.50e+01,2.10e+01
-4.75e-01,6.28e+01,3.00e+01,2.10e+01
-9.42e-01,5.87e+01,2.40e+01,2.10e+01
-8.29e+00,9.97e+01,2.60e+01,2.10e+01
-6.51e+01,-2.60e+01,2.70e+01,2.10e+01
-6.67e+01,-2.88e+01,3.20e+01,2.10e+01
-3.63e+01,-1.03e+01,2.70e+01,2.10e+01
-2.44e+00,6.21e+01,2.40e+01,2.10e+01
-2.33e+00,6.19e+01,2.70e+01,2.10e+01
-6.08e+01,-3.06e+01,2.70e+01,2.10e+01
-4.86e+01,-2.87e+01,2.60e+01,2.10e+01
-9.25e+00,8.90e+01,2.90e+01,2.10e+01
-1.80e+01,5.41e+01,3.20e+01,2.10e+01
-9.75e-01,4.24e+01,2.50e+01,2.10e+01
2.67e+00,4.09e+01,3.10e+01,2.10e+01
9.06e+00,8.41e+01,2.90e+01,2.10e+01
-3.61e+01,-1.80e+01,2.20e+01,2.10e+01
-2.79e+00,5.03e+01,2.90e+01,2.10e+01
-4.63e+01,-2.31e+01,3.00e+01,2.10e+01
-1.28e+01,3.68e+01,3.20e+01,2.10e+01
-1.33e+01,4.59e+01,3.00e+01,2.10e+01
-4.14e+01,-2.47e+01,2.50e+01,2.10e+01
-4.69e+01,-2.11e+01,2.50e+01,2.10e+01
-4.57e+00,4.35e+01,3.20e+01,2.10e+01
-6.09e+00,6.32e+01,3.10e+01,2.10e+01
-7.62e+01,-4.31e+01,2.60e+01,2.10e+01
-1.37e+01,4.93e+01,3.00e+01,2.10e+01
-3.14e+01,4.32e+01,2.80e+01,2.10e+01
-5.33e+01,-3.59e+01,2.80e+01,2.10e+01
-7.07e+00,4.81e+01,2.60e+01,2.10e+01
-1.23e+01,6.47e+01,3.30e+01,2.10e+01
2.19e+00,6.08e+01,3.00e+01,2.10e+01
-5.15e+01,-8.57e+00,2.90e+01,2.10e+01
-1.37e+01,5.24e+01,2.50e+01,2.10e+01
1.30e+01,7.94e+01,3.30e+01,2.10e+01
-2.23e+01,4.06e+01,2.70e+01,2.10e+01
-5.90e+01,-3.58e+01,2.70e+01,2.10e+01
-7.40e+01,-3.33e+01,2.80e+01,2.10e+01
-6.62e+01,-2.28e+01,2.90e+01,2.10e+01
6.08e+00,5.41e+01,3.00e+01,2.10e+01
-2.01e+01,5.02e+01,2.60e+01,2.10e+01
-6.65e-01,9.40e+01,2.90e+01,2.10e+01
-5.40e+01,-2.75e+01,2.70e+01,2.10e+01
-6.88e+01,-2.78e+01,2.70e+01,2.10e+01
2.28e+00,5.65e+01,3.00e+01,2.10e+01
-1.48e+01,4.08e+01,2.70e+01,2.10e+01
-5.74e+01,-4.01e+01,3.00e+01,2.10e+01
-2.90e+00,5.24e+01,2.70e+01,2.10e+01
-8.04e+00,3.42e+01,2.90e+01,2.10e+01
-2.34e+01,4.35e+01,2.90e+01,2.10e+01
-3.93e+01,5.52e+01,3.10e+01,2.10e+01
-2.23e+00,5.60e+01,3.00e+01,2.10e+01
-4.55e+01,-2.02e+01,2.60e+01,2.10e+01
6.79e-01,5.46e+01,3.30e+01,2.10e+01
-3.83e+01,-1.77e+01,3.00e+01,2.10e+01
-4.24e+00,3.65e+01,3.00e+01,2.10e+01
-1.24e+01,6.22e+01,2.90e+01,2.10e+01
-6.69e+01,-3.91e+01,2.90e+01,2.10e+01
-1.45e+01,3.83e+01,3.00e+01,2.10e+01
-2.37e+01,6.60e+01,2.90e+01,2.10e+01
-8.34e+00,3.69e+01,2.80e+01,2.10e+01
1.32e+01,6.93e+01,2.90e+01,2.10e+01
7.99e+00,6.90e+01,3.40e+01,2.10e+01
-4.24e+01,-2.36e+01,2.90e+01,2.10e+01
7.73e+00,8.41e+01,3.10e+01,2.10e+01
-1.00e+00,6.76e+01,3.10e+01,2.10e+01
-1.84e+01,4.76e+01,2.50e+01,2.10e+01
-7.43e+01,-3.33e+01,3.00e+01,2.10e+01
9.76e+00,1.12e+02,3.00e+01,2.10e+01
-6.83e+00,4.49e+01,2.90e+01,2.10e+01
1.02e+00,5.03e+01,3.10e+01,2.10e+01
2.15e+00,4.60e+01,2.70e+01,2.10e+01
1.64e+01,8.70e+01,3.10e+01,2.10e+01
-2.76e+01,-9.88e+00,3.00e+01,2.10e+01
-4.41e+01,6.32e+01,3.20e+01,2.10e+01
-8.55e-01,6.59e+01,2.90e+01,2.10e+01
-2.45e+00,7.19e+01,2.80e+01,2.10e+01
-6.10e+00,5.63e+01,3.20e+01,2.10e+01
-1.02e+00,5.69e+01,3.00e+01,2.10e+01
