ratio_literal_point_pct,ratio_literal_ci_lo_pct,ratio_literal_ci_hi_pct,ratio_signed_point_pct,ratio_signed_ci_lo_pct,ratio_signed_ci_hi_pct,diff_point,diff_ci_lo,diff_ci_hi,prob_ratio_signed_ge_90,alpha_result,meets_90pct_target,ci_level,n_resamples,n_episodes
47.480561179652135,40.08399821406059,56.113928474337555,47.480561179652135,40.08399821406059,56.113928474337555,-675.6114471199996,-827.65116095725,-517.1184066045,0.0,1.0,False,0.95,10000,100
