step,cos_th1,sin_th1,cos_th2,sin_th2,dth1,dth2,action,reward
0,0.998833,-0.048298,0.998696,-0.051042,0.065131,-0.015756,1.000000,-1.031550
1,0.999024,-0.044169,0.999827,-0.018600,-0.023502,0.335151,1.000000,-1.011185
2,0.998405,-0.056463,0.996955,0.077976,-0.093788,0.612314,1.000000,-0.892567
3,0.996924,-0.078369,0.976684,0.214682,-0.116517,0.742866,1.000000,-0.729922
4,0.995090,-0.098971,0.934757,0.355288,-0.081642,0.697885,1.000000,-0.634345
5,0.994154,-0.107969,0.884500,0.466540,-0.004338,0.504015,1.000000,-0.676841
6,0.995000,-0.099871,0.847818,0.530288,0.084931,0.223333,1.000000,-0.841408
7,0.997154,-0.075386,0.840015,0.542564,0.155666,-0.075426,-1.000000,-1.242421
8,0.999879,-0.015574,0.893147,0.449764,0.430696,-0.973901,-1.000000,-1.549672
9,0.996016,0.089174,0.980364,0.197196,0.591661,-1.650894,-1.000000,-1.227832
10,0.978623,0.205662,0.986656,-0.162819,0.548136,-1.883153,-1.000000,-0.543224
11,0.957446,0.288611,0.868379,-0.495901,0.278032,-1.596423,-1.000000,-0.121345
12,0.952241,0.305348,0.711198,-0.702992,-0.109081,-0.977312,-1.000000,-0.193923
13,0.968676,0.248328,0.619260,-0.785186,-0.470070,-0.254949,-1.000000,-0.564988
14,0.991432,0.130622,0.632877,-0.774253,-0.702740,0.409011,1.000000,-1.236784
15,0.999162,-0.040933,0.771239,-0.636545,-0.983674,1.507071,1.000000,-1.767213
16,0.969578,-0.244782,0.953572,-0.301165,-1.035546,2.252509,1.000000,-1.519101
17,0.907497,-0.420059,0.986001,0.166742,-0.770573,2.364297,1.000000,-0.864619
18,0.860599,-0.509283,0.828445,0.560071,-0.202185,1.821591,1.000000,-0.491020
19,0.874240,-0.485494,0.642347,0.766414,0.474908,0.935636,1.000000,-0.493101
20,0.938827,-0.344388,0.570401,0.821366,1.045584,-0.023710,-1.000000,-0.853745
21,0.996384,-0.084963,0.686935,0.726719,1.563185,-1.434970,-1.000000,-1.128070
22,0.969339,0.245727,0.913846,0.406060,1.701361,-2.415817,-1.000000,-0.824982
23,0.844958,0.534833,0.995268,-0.097164,1.381709,-2.591043,-1.000000,-0.565991
24,0.716143,0.697953,0.845110,-0.534593,0.650901,-1.983212,-1.000000,-0.918321
25,0.687808,0.725893,0.647143,-0.762369,-0.263990,-1.011863,-1.000000,-1.562861
26,0.784529,0.620092,0.573964,-0.818880,-1.149024,0.099058,1.000000,-2.105116
27,0.940632,0.339428,0.719443,-0.694552,-2.018308,1.790422,1.000000,-1.694842
28,0.994208,-0.107469,0.962949,-0.269684,-2.423641,3.010375,1.000000,0.087156
29,0.839331,-0.543621,0.939832,0.341636,-2.130061,2.987288,1.000000,1.115575
30,0.604494,-0.796610,0.655626,0.755086,-1.281748,2.007282,1.000000,0.285080
31,0.476101,-0.879391,0.415605,0.909545,-0.232448,0.853219,1.000000,-1.389374
32,0.529318,-0.848423,0.366767,0.930313,0.841899,-0.334490,-1.000000,-3.121282
33,0.748956,-0.662620,0.586407,0.810016,2.013996,-2.195147,-1.000000,-3.446865
34,0.974201,-0.225684,0.947991,0.318297,2.864633,-3.885460,-1.000000,-0.560167
35,0.934646,0.355580,0.878419,-0.477891,2.881830,-3.998388,-1.000000,2.258921
36,0.644812,0.764341,0.388718,-0.921357,2.104174,-2.637607,-1.000000,1.914906
37,0.374031,0.927416,0.018485,-0.999829,1.044456,-1.199346,-1.000000,-0.049939
38,0.284942,0.958545,-0.092028,-0.995756,-0.106413,0.078328,1.000000,-2.573421
39,0.428384,0.903597,0.100736,-0.994913,-1.424476,1.884216,1.000000,-4.686256
40,0.753778,0.657130,0.630831,-0.775920,-2.662817,3.972819,1.000000,-3.407351
41,0.995997,0.089383,0.995937,0.090050,-3.453536,5.483641,1.000000,1.782138
42,0.839048,-0.544057,0.448598,0.893734,-3.034754,4.344953,1.000000,3.765665
43,0.460051,-0.887892,-0.219788,0.975548,-2.097653,2.553750,1.000000,2.238671
44,0.168151,-0.985761,-0.547164,0.837025,-0.972459,1.068118,1.000000,-0.206068
45,0.093445,-0.995624,-0.614073,0.789249,0.222455,-0.234092,-1.000000,-3.041240
46,0.267837,-0.963464,-0.425202,0.905099,1.546356,-2.021291,-1.000000,-5.847534
47,0.649791,-0.760113,0.172767,0.984963,2.802128,-4.199258,-1.000000,-5.649358
48,0.982422,-0.186674,0.954137,0.299369,3.854002,-6.558859,-1.000000,1.201434
49,0.839641,0.543142,0.550980,-0.834518,3.516437,-5.785989,-1.000000,5.426786
50,0.386814,0.922158,-0.353287,-0.935515,2.449963,-3.719371,-1.000000,4.207549
51,0.023667,0.999720,-0.809050,-0.587740,1.272286,-2.165271,-1.000000,1.774737
52,-0.109870,0.993946,-0.946589,-0.322442,0.066902,-0.848115,-1.000000,-0.705727
53,-0.003995,0.999992,-0.958420,-0.285362,-1.126208,0.468496,1.000000,-3.684237
54,0.342614,0.939476,-0.846031,-0.533133,-2.388001,2.293969,1.000000,-6.425583
55,0.802839,0.596196,-0.334466,-0.942408,-3.374054,4.466112,1.000000,-6.466300
56,0.994013,-0.109259,0.728051,-0.685523,-4.065189,7.081829,1.000000,-0.576563
57,0.616275,-0.787531,0.746026,0.665917,-3.600832,7.033417,1.000000,4.967509
58,0.096334,-0.995349,-0.330950,0.943648,-2.061344,4.836037,1.000000,5.120637
59,-0.168727,-0.985663,-0.910915,0.412594,-0.630318,3.322369,1.000000,3.977055
60,-0.169974,-0.985449,-0.994298,-0.106640,0.584130,2.007186,1.000000,1.610343
61,0.057180,-0.998364,-0.928313,-0.371800,1.692141,0.757246,-1.000000,-1.747130
62,0.495202,-0.868778,-0.925362,-0.379084,2.902595,-0.602634,-1.000000,-3.423390
63,0.931331,-0.364174,-0.983947,-0.178461,3.798447,-1.376665,-1.000000,-1.099613
64,0.918062,0.396437,-0.993131,0.117004,3.842048,-1.484421,-1.000000,1.553107
65,0.449943,0.893057,-0.930752,0.365651,3.020975,-0.991476,-1.000000,0.697329
66,-0.024720,0.999694,-0.886639,0.462462,1.881555,-0.008862,-1.000000,-2.074981
67,-0.285783,0.958294,-0.935287,0.353890,0.784143,1.218394,1.000000,-5.019715
