rank,mean,std,min,max,n_ok,orig_mean,orig_std,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
0,-113.0909090909091,3.080731908314824,-116.0,-108.0,11,-133.0909090909091,3.080731908314822,0.6810807846374812,0.27510176955841137,0.1155502440017621,0.051123779180755204,0.16924810893587583,0.19301953538119943,0.5159710080984292,0.4116166665269698,0.15546257168666458,8
1,-111.72727272727273,3.8233730942953783,-115.0,-105.0,11,-131.63636363636363,3.748939243912262,0.4377179217419001,0.3014232550028678,0.3318010609850722,0.11138596470330159,0.2627596118956047,0.09422599026913486,0.34380187577863797,0.24215473702648166,0.14887025375875895,8
2,-114.18181818181819,7.9601279112609955,-137.0,-108.0,11,-133.54545454545453,6.361817922003683,0.1271495811284576,0.4148590730084966,0.18315809225189356,0.15024299957070353,0.23272407072853168,0.10448504872492419,0.3565507343649318,0.37426842496653767,0.18124350257759814,5
