step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,0.506438,1.882516,3.121909,0.000000,0.000000,0.000000,0.160000,1.000000,0.840000,0.200000,0.500000,0.000000
1,0.506438,1.882516,3.121909,0.014000,0.000000,0.000000,0.160000,1.000000,0.840000,0.200000,0.500000,0.014000
2,0.506298,1.882518,3.121909,0.023731,0.007814,0.334217,0.160000,1.000000,0.840000,0.200000,0.500000,0.023731
3,0.506059,1.882445,3.125251,0.039645,0.008396,-0.013946,0.160000,1.000000,0.820000,0.200000,0.500000,0.039645
4,0.505661,1.882367,3.125112,0.050222,0.008883,0.535389,0.160000,1.000000,0.820000,0.200000,0.500000,0.050222
5,0.505158,1.882287,3.130466,0.063567,0.014866,0.348570,0.160000,1.000000,0.820000,0.200000,0.500000,0.063567
6,0.504521,1.882145,3.133951,0.075854,0.016099,0.573192,0.160000,1.000000,0.800000,0.100000,0.500000,0.075854
7,0.503761,1.881990,3.139683,0.081609,0.019369,0.616539,0.160000,1.000000,0.800000,0.100000,0.500000,0.081609
8,0.502944,1.881798,3.145849,0.087680,0.021193,0.678643,0.180000,1.000000,0.780000,0.100000,0.500000,0.087680
9,0.502068,1.881582,3.152635,0.093889,0.022777,0.728976,0.180000,1.000000,0.760000,0.100000,0.500000,0.093889
10,0.501132,1.881344,3.159925,0.100139,0.024235,0.777999,0.180000,1.000000,0.740000,0.100000,0.500000,0.100139
11,0.500135,1.881084,3.167705,0.106406,0.025633,0.826181,0.180000,1.000000,0.740000,0.100000,0.500000,0.106406
12,0.499078,1.880800,3.175967,0.112681,0.026990,0.873919,0.180000,1.000000,0.720000,0.100000,0.500000,0.112681
13,0.497962,1.880491,3.184706,0.118961,0.028313,0.921348,0.200000,1.000000,0.700000,0.100000,0.500000,0.118961
14,0.496785,1.880157,3.193919,0.125245,0.029604,0.968518,0.200000,1.000000,0.680000,0.100000,0.500000,0.125245
15,0.495550,1.879796,3.203605,0.131531,0.030862,1.015442,0.200000,1.000000,0.680000,0.100000,0.500000,0.131531
