-3.45e+02,-7.11e+01,2.80e+01,1.80e+01
-2.48e+02,-9.52e+01,3.60e+01,2.00e+01
-2.71e+02,-1.15e+02,3.30e+01,1.90e+01
-3.61e+02,-8.75e+01,2.60e+01,1.60e+01
-2.76e+02,-1.20e+02,3.30e+01,1.80e+01
-2.58e+02,-1.11e+02,3.70e+01,2.10e+01
-3.81e+02,-9.14e+01,2.60e+01,1.60e+01
-3.70e+02,-2.20e+02,2.70e+01,1.70e+01
-2.65e+02,-8.38e+01,3.40e+01,1.90e+01
-2.72e+02,-1.08e+02,3.30e+01,1.80e+01
-3.75e+02,-7.82e+01,2.70e+01,1.60e+01
-2.63e+02,-1.02e+02,3.70e+01,2.10e+01
-3.84e+02,-9.70e+01,2.70e+01,1.70e+01
-2.79e+02,-1.13e+02,3.60e+01,2.00e+01
-2.70e+02,-1.17e+02,3.10e+01,1.80e+01
-3.49e+02,-1.03e+02,3.00e+01,1.90e+01
-2.71e+02,-1.17e+02,3.70e+01,2.10e+01
-4.18e+02,-2.11e+02,3.40e+01,2.00e+01
-3.52e+02,-8.86e+01,2.60e+01,1.60e+01
-4.00e+02,-8.02e+01,2.60e+01,1.60e+01
-3.60e+02,-2.14e+02,3.70e+01,2.10e+01
-3.78e+02,-1.10e+02,2.70e+01,1.70e+01
-4.27e+02,-1.46e+02,2.70e+01,1.70e+01
-3.82e+02,-1.08e+02,2.70e+01,1.70e+01
-4.76e+02,-3.60e+02,2.70e+01,1.70e+01
-3.39e+02,-7.67e+01,2.60e+01,1.60e+01
-3.76e+02,-8.25e+01,2.80e+01,1.70e+01
-2.63e+02,-1.10e+02,3.60e+01,2.00e+01
-2.66e+02,-7.14e+01,3.70e+01,2.10e+01
-3.33e+02,-1.12e+02,3.40e+01,2.00e+01
-5.00e+02,-5.00e+02,2.80e+01,1.80e+01
-3.82e+02,-7.42e+01,2.60e+01,1.60e+01
-2.79e+02,-1.13e+02,3.70e+01,2.10e+01
-3.95e+02,-1.28e+02,2.70e+01,1.70e+01
-3.61e+02,-8.09e+01,2.60e+01,1.60e+01
-4.72e+02,-4.09e+02,3.30e+01,1.90e+01
-3.73e+02,-1.04e+02,2.90e+01,1.80e+01
-3.42e+02,-8.63e+01,2.80e+01,1.80e+01
-4.44e+02,-1.68e+02,2.60e+01,1.60e+01
-2.71e+02,-8.92e+01,3.40e+01,1.80e+01
-2.81e+02,-8.63e+01,3.50e+01,2.00e+01
-3.44e+02,-8.63e+01,2.80e+01,1.80e+01
-4.96e+02,-4.78e+02,2.70e+01,1.70e+01
-3.85e+02,-8.22e+01,2.80e+01,1.80e+01
-3.60e+02,-6.20e+01,2.70e+01,1.70e+01
-2.72e+02,-1.09e+02,3.30e+01,1.80e+01
-2.98e+02,-1.38e+02,3.60e+01,2.00e+01
-3.05e+02,-9.91e+01,3.70e+01,2.10e+01
-2.58e+02,-1.06e+02,3.60e+01,2.00e+01
-3.33e+02,-7.09e+01,2.80e+01,1.80e+01
-3.41e+02,-1.44e+02,3.30e+01,1.90e+01
-5.00e+02,-5.00e+02,3.30e+01,1.90e+01
-3.57e+02,-1.27e+02,2.60e+01,1.60e+01
-2.77e+02,-1.03e+02,3.30e+01,1.80e+01
-4.08e+02,-2.58e+02,3.70e+01,2.10e+01
-2.70e+02,-1.08e+02,3.70e+01,2.10e+01
-3.70e+02,-6.05e+01,2.70e+01,1.70e+01
-3.29e+02,-2.05e+02,3.30e+01,1.80e+01
-2.76e+02,-9.28e+01,3.40e+01,2.00e+01
-4.05e+02,-2.52e+02,2.60e+01,1.60e+01
-4.40e+02,-1.58e+02,2.80e+01,1.80e+01
-3.47e+02,-8.20e+01,2.80e+01,1.80e+01
-3.61e+02,-9.05e+01,2.60e+01,1.60e+01
-3.92e+02,-2.04e+02,2.60e+01,1.60e+01
-3.82e+02,-1.85e+02,2.70e+01,1.70e+01
-2.64e+02,-9.10e+01,3.70e+01,2.10e+01
-3.81e+02,-1.24e+02,2.60e+01,1.60e+01
-3.03e+02,-1.45e+02,3.70e+01,2.10e+01
-5.00e+02,-4.99e+02,2.80e+01,1.80e+01
-4.97e+02,-4.90e+02,2.60e+01,1.60e+01
-2.83e+02,-8.29e+01,3.30e+01,1.90e+01
-2.74e+02,-1.22e+02,3.60e+01,2.00e+01
-3.73e+02,-1.05e+02,2.80e+01,1.80e+01
-2.74e+02,-1.27e+02,3.60e+01,2.00e+01
-3.76e+02,-8.74e+01,2.80e+01,1.80e+01
-2.91e+02,-1.04e+02,3.60e+01,2.00e+01
-3.24e+02,-8.03e+01,2.90e+01,1.80e+01
-2.72e+02,-1.14e+02,3.30e+01,1.80e+01
-3.56e+02,-1.00e+02,2.90e+01,1.80e+01
-4.99e+02,-4.94e+02,2.80e+01,1.80e+01
-3.61e+02,-9.55e+01,3.80e+01,2.20e+01
-3.46e+02,-8.38e+01,2.80e+01,1.80e+01
-4.30e+02,-1.84e+02,3.40e+01,1.90e+01
-3.45e+02,-9.51e+01,2.80e+01,1.80e+01
-3.64e+02,-5.51e+01,2.70e+01,1.70e+01
-2.88e+02,-1.22e+02,3.30e+01,1.80e+01
-3.60e+02,-7.65e+01,2.60e+01,1.60e+01
-2.82e+02,-9.25e+01,3.80e+01,2.10e+01
-3.76e+02,-9.77e+01,2.70e+01,1.60e+01
-3.76e+02,-1.19e+02,2.80e+01,1.80e+01
-3.44e+02,-7.05e+01,2.60e+01,1.60e+01
-3.37e+02,-6.91e+01,2.80e+01,1.80e+01
-2.91e+02,-1.04e+02,3.60e+01,2.00e+01
-4.03e+02,-9.72e+01,2.60e+01,1.60e+01
-3.68e+02,-1.10e+02,2.80e+01,1.80e+01
-3.62e+02,-1.29e+02,2.80e+01,1.80e+01
