trial,peak_fitness,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
1,115.0,0.06170882179880306,0.4046175946923671,0.08075581964781198,0.0532191154689321,0.20501167736268092,0.23286018784695597,0.4421016575415951,0.301556963484139,0.07663599522030305,6
2,115.0,0.1551336738643746,0.12767970302050502,0.17134079534600363,0.08299062107390032,0.462955159790838,0.14953230302578502,0.6099814429109369,0.2787912283096677,0.36722726561404384,12
0,115.0,0.17782144184603588,0.28711523535243716,0.20169181906122335,0.09204664148663522,0.5106925238806511,0.25745516200877716,0.5670508910926437,0.12615247070270796,0.1943544094417724,8
3,115.0,0.4198324135695603,0.4617377266674531,0.23067498593519503,0.04992153840479596,0.15065894317798117,0.07208904037156286,0.2510670767972022,0.2759148163652029,0.2931807672900562,7
4,115.0,0.43972683255706463,0.1884017907612059,0.3649358224161223,0.005396565613271794,0.3445139653156485,0.29785130108658925,0.785843958165416,0.09399778122026245,0.37304849758593267,8
8,115.0,0.6599764441219149,0.329136535560315,0.3750765573244581,0.2175435651321553,0.37696670818716793,0.23522807032030846,0.5613123810283983,0.050606960025246506,0.1820607756377667,15
5,115.0,0.09878699931273971,0.11584001749232183,0.11784274662663545,0.009036828783214438,0.6213875277697425,0.02592807962401989,0.4003866634421034,0.3709693826450349,0.08891800374981619,5
7,115.0,0.5113238731746268,0.06372141484117473,0.26542316213698613,0.060536021970687,0.5562006528989202,0.11907877538650347,0.2319218036422537,0.2593215459222005,0.39322138394895373,7
9,115.0,0.24227948339303176,0.2405472254144998,0.15978649462450545,0.2014272329895727,0.6905137097778564,0.23401934506756394,0.40357467216545023,0.15062390169976198,0.15381834904532576,3
6,115.0,0.43582943804306684,0.2839747493851912,0.28238995432903047,0.008481538894775409,0.16840478849369322,0.15544843804283615,0.6949041063053956,0.4984796429699658,0.21107088790030765,9
11,115.0,0.2839090483022314,0.22553285206062207,0.1876777915858025,0.022561262956122683,0.31542801534441267,0.2053599408956868,0.518899303675744,0.18300019856891156,0.2709305132429645,16
12,115.0,0.3225018570692535,0.47806982100308437,0.08722117815132566,0.11729355949415964,0.538055276911692,0.2008560276769492,0.7974174926388492,0.4173731583617361,0.1287472624774283,2
10,114.0,0.237381995118795,0.359079406438228,0.3095686115237533,0.024882803273171907,0.48472156356998625,0.2966777510526241,0.657688619062148,0.17242555854959718,0.28013966236120086,11
15,115.0,0.06725905660958796,0.39170413187479053,0.05372964366185046,0.043758464165288384,0.11164780139104574,0.20320176304767593,0.48355539515086277,0.22742247072795102,0.10858331285576955,5
13,116.0,0.1698399877603904,0.31152545386943575,0.2214772718727465,0.11369456907182766,0.25372147464203143,0.2673748167942229,0.3054781386679856,0.12006203181935879,0.22547886396791883,12
14,116.0,0.07233928537919634,0.41599127276012193,0.08429141967323554,0.029947590876501267,0.22103859918649238,0.2516232627161389,0.4214641538989251,0.34311304383453567,0.05519620202920366,5
16,116.0,0.1559916426433175,0.403137962233901,0.13612644323252204,0.017606689726878278,0.4224696386191027,0.18446345357530666,0.3527923561379059,0.3259778615784143,0.05757310110738334,10
18,115.0,0.3453625447912171,0.3003942875934841,0.2351333300153239,0.13583382037734956,0.24167816876948764,0.27583969738793374,0.3098315266364533,0.11949907832033965,0.21526617531186257,13
17,115.0,0.19648779710809441,0.3574132476610248,0.20779008923690273,0.08292716945264986,0.2901710239959785,0.2688217479048679,0.48054748014598386,0.4131269916667737,0.1800758742561797,6
19,115.0,0.1107683688477043,0.4430787718687347,0.32312145022038524,0.015836527125317204,0.2632376706997473,0.25144896254616533,0.30169281904235556,0.35626679670478256,0.2505925227563489,14
