round,trial,peak_fitness,elapsed_s,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
3,1,-197.0,4.5,0.34982675080176845,0.1133324067687803,0.2581876311058188,0.007820289141316886,0.3113839246423241,0.242212567444341,0.4939357159659665,0.30971953620938947,0.19716369752022228,6
3,3,-108.0,4.5,0.622846500540603,0.1990264801703427,0.36685937648470074,0.015329864833935322,0.3947481669088312,0.20566769821056957,0.4954590066459902,0.14264497115703273,0.20692719106208762,14
3,4,-197.0,4.5,0.5625635274719293,0.2586348323766363,0.18758186826866596,0.005215357964597786,0.178554688584066,0.15479246397108815,0.3980865257737744,0.0602231250560462,0.18097753348239914,8
3,6,-197.0,4.5,0.3664096589220006,0.47555259688040213,0.05703467837648063,0.016234207338764736,0.553319884340769,0.27720631248323874,0.7370557087624696,0.18318564815916066,0.26181009625773255,3
3,7,-170.0,4.5,0.5436073262868087,0.3371069885476729,0.18607981635325382,0.008723126015398281,0.6211977009415323,0.2518896166992567,0.772884115524116,0.21088264934969037,0.10281346489560148,7
3,2,-197.0,6.0,0.5486277511990654,0.3841483850065437,0.39722738902173454,0.031851790214872285,0.11900895013576736,0.2828192141058523,0.5031235816812056,0.4365570133400806,0.06819478973049967,15
3,8,-154.0,4.5,0.3378591551681451,0.3038565407459823,0.10536358445525787,0.028072508106768087,0.12514238070739067,0.12460472536996951,0.5954516513320827,0.159562527456352,0.08719834201878685,9
3,11,-150.0,4.5,0.5717022271115239,0.15908670435983943,0.306252973893585,0.011684467015125237,0.43881893784759074,0.2206463074074742,0.6704320800915395,0.2990615326596186,0.15196678011726508,13
3,12,-107.0,4.5,0.554511707490506,0.405045046148665,0.17737279474986145,0.027060572264304483,0.23614136558463697,0.23226214132893985,0.7733992580005663,0.37179257096092955,0.06306238485364764,8
3,14,-116.0,4.5,0.6929261541109736,0.19285344113943742,0.39742519096729284,0.01479500446073706,0.69297660865809,0.17721738461909486,0.3423938477845442,0.10779057402672712,0.2678312895672397,16
3,15,-197.0,6.0,0.10946035222261985,0.07490336767132458,0.33517500493912383,0.05296859026091304,0.4713328557559663,0.0768298881479015,0.4379139525185067,0.48909171820923103,0.32153889371784294,11
3,24,-111.0,4.5,0.6242717758836382,0.20814477014615004,0.35464902582292157,0.017269841742979547,0.5061199131388477,0.2535756001176839,0.6241623114330289,0.4456509726804157,0.05638614667077995,14
3,26,-94.0,4.5,0.612020206511358,0.1011688559098447,0.21613669907102254,0.04393177546782908,0.18119739000610446,0.1599090981293939,0.7212295709015822,0.338305033126966,0.3490399964374777,5
3,17,-197.0,7.5,0.19128655138641476,0.05600637711911258,0.3423423832888678,0.011736234149750474,0.3204245331202255,0.10222152261039716,0.5705300262894734,0.08841047520235054,0.3165175545193649,11
