boot_mean_snn,boot_mean_ann,boot_diff,boot_ratio_pct_literal,boot_ratio_pct_signed
923.296647177,1301.88243315,-378.58578597300004,70.92012486434862,70.92012486434862
803.1147573059998,1261.39554764,-458.28079033400013,63.66874838020337,63.668748380203354
732.7362759529999,1264.42464291,-531.6883669570002,57.950173627322684,57.950173627322684
809.622555944,1160.86069663,-351.23814068599984,69.7432998028402,69.7432998028402
836.85207068,1348.89984683,-512.0477761499999,62.03960009682375,62.03960009682375
711.3301634659999,1316.7058767800002,-605.3757133140002,54.023466896461,54.023466896461
884.6214018400001,1251.3440278999997,-366.7226260599996,70.6937007023215,70.69370070232148
666.792353916,1351.1042077000002,-684.3118537840002,49.35165993236659,49.35165993236659
849.3842044330001,1081.21254356,-231.82833912699994,78.55848597874365,78.55848597874365
966.717196674,1354.32252001,-387.6053233360001,71.38013157064404,71.38013157064404
733.5695790919999,1303.61818692,-570.0486078280001,56.271812287704556,56.271812287704556
744.5811895390001,1172.90453748,-428.32334794099995,63.481823605077196,63.481823605077196
802.5937778270002,1293.1456176899999,-490.5518398629997,62.065228141955664,62.06522814195565
709.654256932,1217.2209505399999,-507.5666936079999,58.301186536197356,58.301186536197356
858.2523942540001,1335.4170004700002,-477.16460621600004,64.26849395746333,64.26849395746332
794.7513438370001,1291.1171481499998,-496.36580431299967,61.55532400570883,61.55532400570883
741.8798520560001,1330.14483056,-588.2649785039998,55.77436644576995,55.77436644576994
816.219294436,1240.95384452,-424.73455008400003,65.77354170264995,65.77354170264995
729.1176313609999,1351.9972372299997,-622.8796058689998,53.92892908973922,53.92892908973923
706.3724745640003,1354.0562222600001,-647.6837476959998,52.167145126738,52.16714512673799
809.18151545,1302.68369394,-493.50217849,62.11649990049464,62.11649990049464
786.1220840870001,1322.82572228,-536.703638193,59.427486995947845,59.427486995947845
795.9850341529999,1318.66912962,-522.684095467,60.36275637865114,60.36275637865114
832.4326429400003,1384.3665776599998,-551.9339347199996,60.130940487386255,60.130940487386255
840.833964616,1350.0630916199998,-509.2291270039998,62.28108670144049,62.28108670144048
809.191230373,1347.0342822299997,-537.8430518569996,60.07205911889587,60.07205911889587
800.61903887,1223.8749917999999,-423.2559529299998,65.41673326395035,65.41673326395035
704.3757565159999,1301.3687386099998,-596.9929820939999,54.12576279251553,54.12576279251553
829.6935781540001,1304.9596161099998,-475.26603795599976,63.58001948192565,63.580019481925646
747.5950415230001,1264.4203532,-516.8253116769998,59.125514678009075,59.125514678009075
816.79976104,1272.5905268299998,-455.7907657899998,64.18402021855636,64.18402021855636
810.2193912539997,1357.9709417800002,-547.7515505260005,59.66397117393255,59.66397117393255
673.078708262,1280.77477086,-607.696062598,52.552464615620806,52.552464615620806
817.5831094300001,1365.6341582300001,-548.0510488,59.86838455254154,59.86838455254154
