step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,-0.017663,-1.846344,-1.163301,0.000000,0.000000,0.000000,0.100000,0.100000,0.120000,0.050000,-1.000000,0.000000
1,-0.017663,-1.846344,-1.163301,0.003500,0.000000,0.000000,0.100000,0.100000,0.120000,0.050000,-1.000000,0.003500
2,-0.017650,-1.846376,-1.163301,0.007000,0.000000,0.000000,0.100000,0.100000,0.120000,0.050000,-1.000000,0.007000
3,-0.017622,-1.846440,-1.163301,0.010500,0.000000,0.000000,0.100000,0.100000,0.120000,0.050000,-1.000000,0.010500
4,-0.017580,-1.846537,-1.163301,0.005635,-0.005371,-0.229722,0.100000,0.100000,0.120000,0.050000,-1.000000,0.005635
5,-0.017607,-1.846610,-1.165598,0.009147,-0.005358,-0.229722,0.100000,0.100000,0.120000,0.050000,-1.000000,0.009147
6,-0.017620,-1.846715,-1.167895,0.012660,-0.005337,-0.229722,0.100000,0.100000,0.120000,0.050000,-1.000000,0.012660
7,-0.017620,-1.846852,-1.170193,0.010945,-0.013676,-0.129329,0.100000,0.100000,0.120000,0.050000,-1.000000,0.010945
8,-0.017703,-1.847007,-1.171486,0.014723,-0.005548,-0.508914,0.100000,0.100000,0.120000,0.050000,-1.000000,0.014723
9,-0.017697,-1.847164,-1.176575,0.016793,-0.014326,-0.163713,0.100000,0.100000,0.120000,0.050000,-1.000000,0.016793
10,-0.017765,-1.847374,-1.178212,0.016678,-0.008948,-0.637729,0.100000,0.100000,0.120000,0.050000,-1.000000,0.016678
11,-0.017784,-1.847562,-1.184589,0.020878,-0.016326,-0.235725,0.100000,0.100000,0.120000,0.050000,-1.000000,0.020878
12,-0.017856,-1.847817,-1.186947,0.020544,-0.011429,-0.699033,0.100000,0.100000,0.120000,0.050000,-1.000000,0.020544
13,-0.017885,-1.848050,-1.193937,0.024014,-0.019102,-0.325045,0.100000,0.100000,0.120000,0.050000,-1.000000,0.024014
14,-0.017974,-1.848344,-1.197187,0.024407,-0.014039,-0.753725,0.100000,0.100000,0.120000,0.050000,-1.000000,0.024407
15,-0.018016,-1.848622,-1.204725,0.027327,-0.021759,-0.409290,0.100000,0.100000,0.120000,0.050000,-1.000000,0.027327
16,-0.018121,-1.848955,-1.208818,0.028133,-0.016762,-0.810494,0.100000,0.100000,0.120000,0.050000,-1.000000,0.028133
17,-0.018179,-1.849278,-1.216922,0.030755,-0.024242,-0.494821,0.100000,0.100000,0.120000,0.050000,-1.000000,0.030755
18,-0.018299,-1.849650,-1.221871,0.031811,-0.019513,-0.868115,0.100000,0.100000,0.120000,0.050000,-1.000000,0.031811
19,-0.018374,-1.850016,-1.230552,0.034242,-0.026570,-0.583905,0.080000,0.100000,0.120000,0.050000,-1.000000,0.034242
20,-0.018510,-1.850427,-1.236391,0.035474,-0.022295,-0.924504,0.080000,0.100000,0.120000,0.050000,-1.000000,0.035474
