step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,0.512581,-1.623912,-3.089823,0.000000,0.000000,0.000000,0.480000,1.000000,0.680000,0.600000,0.300000,0.000000
1,0.512581,-1.623912,-3.089823,0.042000,0.000000,0.000000,0.480000,1.000000,0.680000,0.600000,0.300000,0.042000
2,0.512161,-1.623933,-3.089823,0.081895,0.006805,0.291035,0.480000,1.000000,0.680000,0.600000,0.300000,0.081895
3,0.511347,-1.624044,-3.086913,0.122902,0.011000,0.374504,0.480000,1.000000,0.680000,0.600000,0.300000,0.122902
4,0.510126,-1.624221,-3.083168,0.163867,0.014393,0.504733,0.500000,1.000000,0.660000,0.600000,0.300000,0.163867
5,0.508498,-1.624460,-3.078121,0.204857,0.017531,0.631125,0.500000,1.000000,0.660000,0.600000,0.300000,0.204857
6,0.506465,-1.624765,-3.071809,0.245867,0.020335,0.756053,0.520000,1.000000,0.640000,0.600000,0.300000,0.245867
7,0.504026,-1.625139,-3.064249,0.286895,0.022737,0.879668,0.540000,1.000000,0.640000,0.600000,0.300000,0.286895
8,0.501184,-1.625588,-3.055452,0.327941,0.024670,1.001851,0.560000,1.000000,0.620000,0.600000,0.300000,0.327941
9,0.497938,-1.626115,-3.045434,0.369000,0.026068,1.122415,0.580000,1.000000,0.620000,0.600000,0.300000,0.369000
10,0.494290,-1.626729,-3.034209,0.410066,0.026865,1.241145,0.600000,1.000000,0.600000,0.600000,0.300000,0.410066
11,0.490241,-1.627436,-3.021798,0.451131,0.026998,1.357817,0.640000,1.000000,0.580000,0.600000,0.300000,0.451131
12,0.485795,-1.628243,-3.008220,0.492182,0.026405,1.472202,0.680000,1.000000,0.560000,0.600000,0.300000,0.492182
13,0.480952,-1.629159,-2.993498,0.533206,0.025026,1.584067,0.720000,1.000000,0.540000,0.600000,0.300000,0.533206
14,0.475715,-1.630193,-2.977657,0.574184,0.022803,1.693184,0.800000,1.000000,0.540000,0.600000,0.300000,0.574184
15,0.470087,-1.631356,-2.960725,0.615096,0.019681,1.799330,0.880000,1.000000,0.520000,0.500000,0.300000,0.615096
16,0.464072,-1.632656,-2.942732,0.648918,0.015609,1.902292,0.980000,1.000000,0.500000,0.400000,0.300000,0.648918
17,0.457742,-1.634091,-2.923709,0.675630,0.010670,1.999715,1.000000,1.000000,0.480000,0.400000,0.300000,0.675630
18,0.451168,-1.635655,-2.903712,0.702210,0.004991,2.089932,1.000000,1.000000,0.460000,0.400000,0.300000,0.702210
19,0.444356,-1.637358,-2.882813,0.728629,-0.001425,2.173769,1.000000,0.980000,0.440000,0.400000,0.300000,0.728629
20,0.437308,-1.639209,-2.861075,0.754858,-0.008575,2.251878,1.000000,0.900000,0.440000,0.300000,0.100000,0.754858
21,0.430031,-1.641217,-2.838556,0.775539,-0.021337,2.116067,1.000000,0.840000,0.420000,0.200000,0.000000,0.775539
22,0.422565,-1.643327,-2.817396,0.789036,-0.035661,1.869657,1.000000,0.780000,0.400000,0.000000,-0.100000,0.789036
23,0.414972,-1.645503,-2.798699,0.787954,-0.050201,1.529423,1.000000,0.740000,0.400000,-0.100000,-0.200000,0.787954
24,0.407383,-1.647679,-2.783405,0.779087,-0.063484,1.117393,1.000000,0.700000,0.380000,-0.200000,-0.300000,0.779087
25,0.399864,-1.649816,-2.772231,0.762396,-0.074470,0.658157,1.000000,0.680000,0.380000,-0.300000,-0.300000,0.762396
26,0.392485,-1.651874,-2.765649,0.739095,-0.081292,0.225303,1.000000,0.660000,0.360000,-0.300000,-0.300000,0.739095
27,0.385312,-1.653831,-2.763396,0.716268,-0.084386,-0.177357,1.000000,0.660000,0.360000,-0.300000,-0.300000,0.716268
28,0.378344,-1.655692,-2.765170,0.693927,-0.084332,-0.545990,1.000000,0.660000,0.360000,-0.300000,-0.300000,0.693927
29,0.371580,-1.657458,-2.770630,0.672029,-0.081728,-0.877717,1.000000,0.660000,0.360000,-0.300000,-0.300000,0.672029
30,0.365021,-1.659133,-2.779407,0.650497,-0.077166,-1.170401,1.000000,0.660000,0.360000,-0.300000,-0.300000,0.650497
31,0.358665,-1.660716,-2.791111,0.629236,-0.071219,-1.422644,1.000000,0.680000,0.360000,-0.300000,-0.300000,0.629236
32,0.352510,-1.662208,-2.805337,0.608147,-0.064415,-1.633969,1.000000,0.700000,0.380000,-0.300000,-0.300000,0.608147
33,0.346557,-1.663606,-2.821677,0.587138,-0.057218,-1.805063,1.000000,0.740000,0.380000,-0.100000,-0.200000,0.587138
34,0.340803,-1.664910,-2.839728,0.581046,-0.047228,-1.818554,1.000000,0.780000,0.380000,0.000000,-0.100000,0.581046
35,0.335115,-1.666186,-2.857913,0.582090,-0.035279,-1.690803,1.000000,0.820000,0.400000,0.200000,0.000000,0.582090
36,0.329428,-1.667477,-2.874821,0.596658,-0.022488,-1.455290,1.000000,0.860000,0.400000,0.200000,0.000000,0.596658
37,0.323613,-1.668833,-2.889374,0.610955,-0.012041,-1.247582,1.000000,0.920000,0.400000,0.300000,0.100000,0.610955
38,0.317667,-1.670241,-2.901850,0.631577,-0.001083,-0.958015,1.000000,0.960000,0.420000,0.300000,0.200000,0.631577
39,0.311529,-1.671730,-2.911430,0.651305,0.009500,-0.615298,1.000000,0.980000,0.420000,0.400000,0.300000,0.651305
40,0.305210,-1.673308,-2.917583,0.677055,0.018931,-0.242184,1.000000,1.000000,0.420000,0.400000,0.300000,0.677055
41,0.298650,-1.674997,-2.920005,0.702939,0.025791,0.104169,1.000000,1.000000,0.420000,0.400000,0.300000,0.702939
42,0.291850,-1.676793,-2.918963,0.729000,0.030197,0.422777,1.000000,1.000000,0.420000,0.400000,0.300000,0.729000
43,0.284806,-1.678698,-2.914735,0.755244,0.032296,0.713885,1.000000,0.980000,0.400000,0.400000,0.300000,0.755244
44,0.277520,-1.680711,-2.907597,0.781651,0.032246,0.978535,1.000000,0.940000,0.400000,0.300000,0.200000,0.781651
45,0.269991,-1.682837,-2.897811,0.802199,0.028129,1.129410,1.000000,0.900000,0.400000,0.300000,0.100000,0.802199
46,0.262274,-1.685046,-2.886517,0.823387,0.020206,1.142385,1.000000,0.860000,0.380000,0.200000,0.000000,0.823387
47,0.254358,-1.687319,-2.875093,0.837560,0.009549,1.022600,1.000000,0.800000,0.380000,0.000000,-0.100000,0.837560
48,0.246303,-1.689617,-2.864867,0.837176,-0.002229,0.795252,1.000000,0.780000,0.360000,0.000000,-0.100000,0.837176
49,0.238244,-1.691883,-2.856915,0.836733,-0.011375,0.583219,1.000000,0.740000,0.360000,-0.100000,-0.200000,0.836733
50,0.230181,-1.694124,-2.851083,0.828503,-0.020460,0.289883,1.000000,0.720000,0.360000,-0.100000,-0.200000,0.828503
51,0.222185,-1.696301,-2.848184,0.820369,-0.026645,0.015677,1.000000,0.720000,0.340000,-0.100000,-0.200000,0.820369
52,0.214255,-1.698418,-2.848027,0.812369,-0.030280,-0.237154,1.000000,0.700000,0.340000,-0.300000,-0.300000,0.812369
53,0.206391,-1.700479,-2.850398,0.789484,-0.033557,-0.545768,1.000000,0.700000,0.340000,-0.300000,-0.300000,0.789484
54,0.198732,-1.702424,-2.855856,0.766798,-0.034444,-0.829495,1.000000,0.720000,0.340000,-0.100000,-0.200000,0.766798
55,0.191278,-1.704255,-2.864151,0.759312,-0.031331,-0.997213,1.000000,0.720000,0.340000,-0.100000,-0.200000,0.759312
56,0.183889,-1.706034,-2.874123,0.751869,-0.027314,-1.142756,1.000000,0.740000,0.340000,-0.100000,-0.200000,0.751869
57,0.176566,-1.707757,-2.885551,0.744432,-0.022651,-1.267583,1.000000,0.780000,0.360000,0.000000,-0.100000,0.744432
58,0.169307,-1.709424,-2.898227,0.744609,-0.014720,-1.251694,1.000000,0.800000,0.360000,0.000000,-0.100000,0.744609
59,0.162045,-1.711075,-2.910744,0.744648,-0.007583,-1.234284,1.000000,0.840000,0.360000,0.200000,0.000000,0.744648
60,0.154778,-1.712705,-2.923086,0.758694,0.001887,-1.084909,1.000000,0.880000,0.360000,0.300000,0.100000,0.758694
61,0.147376,-1.714368,-2.933936,0.779223,0.012450,-0.832352,1.000000,0.920000,0.360000,0.300000,0.100000,0.779223
62,0.139777,-1.716096,-2.942259,0.799728,0.020597,-0.603879,1.000000,0.960000,0.360000,0.300000,0.200000,0.799728
63,0.131979,-1.717882,-2.948298,0.819488,0.028958,-0.297035,1.000000,0.980000,0.360000,0.400000,0.300000,0.819488
64,0.123992,-1.719740,-2.951268,0.845345,0.036261,0.056939,1.000000,0.980000,0.360000,0.400000,0.300000,0.845345
65,0.115760,-1.721695,-2.950699,0.871400,0.040562,0.387330,1.000000,0.980000,0.360000,0.400000,0.300000,0.871400
66,0.107281,-1.723747,-2.946825,0.897661,0.042025,0.693319,1.000000,0.940000,0.360000,0.300000,0.200000,0.897661
67,0.098555,-1.725897,-2.939892,0.918125,0.038815,0.888776,1.000000,0.900000,0.360000,0.300000,0.100000,0.918125
68,0.089638,-1.728116,-2.931005,0.939306,0.031217,0.945150,1.000000,0.860000,0.340000,0.200000,0.000000,0.939306
69,0.080518,-1.730385,-2.921553,0.953526,0.020432,0.863684,1.000000,0.820000,0.340000,0.200000,0.000000,0.953526
70,0.071257,-1.732666,-2.912916,0.967624,0.011020,0.786886,1.000000,0.780000,0.320000,0.000000,-0.100000,0.967624
71,0.061858,-1.734967,-2.905047,0.967240,0.000032,0.594291,1.000000,0.740000,0.320000,-0.100000,-0.200000,0.967240
72,0.052455,-1.737234,-2.899104,0.959012,-0.010688,0.318455,1.000000,0.720000,0.320000,-0.100000,-0.200000,0.959012
73,0.043119,-1.739433,-2.895920,0.950829,-0.018271,0.055782,1.000000,0.700000,0.320000,-0.300000,-0.300000,0.950829
74,0.033852,-1.741568,-2.895362,0.927710,-0.024647,-0.260229,1.000000,0.700000,0.300000,-0.300000,-0.300000,0.927710
75,0.024795,-1.743590,-2.897964,0.904747,-0.027957,-0.559140,1.000000,0.700000,0.300000,-0.300000,-0.300000,0.904747
76,0.015947,-1.745501,-2.903556,0.881948,-0.028634,-0.837334,1.000000,0.700000,0.300000,-0.300000,-0.300000,0.881948
77,0.007309,-1.747303,-2.911929,0.859292,-0.027122,-1.092071,1.000000,0.720000,0.300000,-0.100000,-0.200000,0.859292
78,-0.001120,-1.748995,-2.922850,0.851763,-0.021855,-1.235677,1.000000,0.760000,0.300000,-0.100000,-0.200000,0.851763
79,-0.009482,-1.750630,-2.935207,0.844205,-0.015866,-1.360408,1.000000,0.780000,0.320000,0.000000,-0.100000,0.844205
80,-0.017778,-1.752204,-2.948811,0.844253,-0.006612,-1.349024,1.000000,0.840000,0.320000,0.200000,0.000000,0.844253
81,-0.026077,-1.753757,-2.962301,0.858282,0.004923,-1.204246,1.000000,0.900000,0.320000,0.300000,0.100000,0.858282
82,-0.034513,-1.755336,-2.974343,0.878768,0.017412,-0.952301,1.000000,0.940000,0.320000,0.300000,0.200000,0.878768
83,-0.043149,-1.756971,-2.983866,0.898413,0.029463,-0.624590,1.000000,0.940000,0.320000,0.300000,0.200000,0.898413
84,-0.051975,-1.758673,-2.990112,0.918135,0.038260,-0.317616,1.000000,0.940000,0.320000,0.300000,0.200000,0.918135
85,-0.060994,-1.760436,-2.993288,0.938002,0.044033,-0.032538,1.000000,0.940000,0.320000,0.300000,0.200000,0.938002
86,-0.070206,-1.762258,-2.993614,0.958039,0.047026,0.230561,1.000000,0.920000,0.320000,0.300000,0.100000,0.958039
87,-0.079612,-1.764136,-2.991308,0.978934,0.044774,0.355965,1.000000,0.920000,0.320000,0.300000,0.100000,0.978934
88,-0.089224,-1.766044,-2.987749,0.999877,0.041485,0.469114,1.000000,0.900000,0.320000,0.300000,0.100000,0.999877
89,-0.099041,-1.767986,-2.983057,1.020848,0.037286,0.571155,1.000000,0.900000,0.300000,0.300000,0.100000,1.020848
90,-0.109063,-1.769966,-2.977346,1.041827,0.032286,0.663108,1.000000,0.900000,0.300000,0.300000,0.100000,1.041827
91,-0.119288,-1.771988,-2.970715,1.062793,0.026583,0.745893,1.000000,0.840000,0.300000,0.200000,0.000000,1.062793
92,-0.129716,-1.774057,-2.963256,1.076895,0.017196,0.689289,1.000000,0.800000,0.280000,0.000000,-0.100000,1.076895
93,-0.140284,-1.776137,-2.956363,1.076524,0.006059,0.514283,1.000000,0.760000,0.280000,-0.100000,-0.200000,1.076524
94,-0.150854,-1.778179,-2.951220,1.068302,-0.004824,0.253889,1.000000,0.740000,0.280000,-0.100000,-0.200000,1.068302
95,-0.161353,-1.780153,-2.948681,1.060105,-0.012476,0.003991,1.000000,0.720000,0.280000,-0.100000,-0.200000,1.060105
96,-0.171781,-1.782063,-2.948641,1.051980,-0.017185,-0.232800,1.000000,0.720000,0.280000,-0.100000,-0.200000,1.051980
97,-0.182139,-1.783912,-2.950969,1.043946,-0.019262,-0.454646,1.000000,0.720000,0.260000,-0.100000,-0.200000,1.043946
98,-0.192426,-1.785700,-2.955516,1.035998,-0.019026,-0.660342,1.000000,0.720000,0.260000,-0.100000,-0.200000,1.035998
99,-0.202642,-1.787430,-2.962119,1.028115,-0.016796,-0.849193,1.000000,0.740000,0.260000,-0.100000,-0.200000,1.028115
