-1.03e+01,4.61e+01,1.60e+01,1.20e+01
-2.35e+01,3.95e+01,1.60e+01,1.20e+01
-7.67e+00,5.64e+01,1.40e+01,1.20e+01
8.00e-01,7.43e+01,1.60e+01,1.20e+01
-3.64e+00,3.96e+01,1.80e+01,1.20e+01
-1.96e+01,4.33e+01,1.60e+01,1.20e+01
9.65e+00,5.86e+01,1.40e+01,1.20e+01
-1.04e+01,4.46e+01,1.60e+01,1.20e+01
3.06e+00,3.49e+01,1.80e+01,1.20e+01
-1.79e+01,4.62e+01,1.40e+01,1.20e+01
1.00e+01,5.60e+01,1.70e+01,1.20e+01
-4.02e+01,4.80e+01,1.70e+01,1.20e+01
-3.42e+01,5.46e+01,1.50e+01,1.20e+01
-3.28e+01,2.94e+01,1.40e+01,1.20e+01
2.48e+01,1.90e+02,1.70e+01,1.20e+01
3.05e+00,5.11e+01,1.60e+01,1.20e+01
-7.65e+00,2.89e+01,1.80e+01,1.20e+01
-4.88e+01,3.47e+01,1.40e+01,1.20e+01
6.05e-01,1.21e+02,1.50e+01,1.20e+01
-3.74e+00,4.81e+01,1.50e+01,1.20e+01
-5.21e+01,1.18e+01,1.70e+01,1.20e+01
-1.41e+01,3.05e+01,1.40e+01,1.20e+01
-3.31e+01,2.44e+01,1.20e+01,1.20e+01
-3.85e+01,1.35e+01,1.60e+01,1.20e+01
-1.41e+01,7.33e+01,1.70e+01,1.20e+01
2.24e+01,1.19e+02,1.70e+01,1.20e+01
-2.59e-03,6.83e+01,1.50e+01,1.20e+01
-2.92e+01,4.00e+01,1.60e+01,1.20e+01
-1.33e+01,4.43e+01,1.50e+01,1.20e+01
-8.47e+00,4.68e+01,1.60e+01,1.20e+01
-1.79e+01,3.09e+01,1.40e+01,1.20e+01
3.36e+00,6.10e+01,1.90e+01,1.20e+01
-3.55e+01,2.40e+01,1.60e+01,1.20e+01
7.14e+00,5.21e+01,1.70e+01,1.20e+01
-5.13e+01,-1.54e+01,1.50e+01,1.20e+01
-2.12e+01,5.89e+01,1.40e+01,1.20e+01
2.44e+01,1.10e+02,1.90e+01,1.20e+01
-1.90e+00,5.74e+01,1.40e+01,1.20e+01
-4.27e+01,-1.39e+01,1.60e+01,1.20e+01
-1.64e+01,3.63e+01,1.50e+01,1.20e+01
-3.09e+00,4.49e+01,1.80e+01,1.20e+01
2.91e+01,1.07e+02,1.80e+01,1.20e+01
-1.29e+01,8.90e+01,1.70e+01,1.20e+01
8.24e+00,5.32e+01,1.40e+01,1.20e+01
-1.72e+01,3.63e+01,1.50e+01,1.20e+01
4.33e+00,6.56e+01,1.50e+01,1.20e+01
-8.13e+00,8.87e+01,1.50e+01,1.20e+01
-2.52e+01,-6.59e+00,1.70e+01,1.20e+01
2.02e+01,7.80e+01,1.60e+01,1.20e+01
-4.19e+01,-2.07e+01,1.40e+01,1.20e+01
-7.25e-01,6.32e+01,1.60e+01,1.20e+01
-2.95e+01,2.96e+01,1.90e+01,1.20e+01
-6.29e+01,4.85e+01,1.80e+01,1.20e+01
4.62e+00,7.86e+01,1.40e+01,1.20e+01
-1.49e+01,5.42e+01,1.30e+01,1.20e+01
-3.56e+01,4.41e+01,1.80e+01,1.20e+01
-1.70e+01,4.74e+01,1.40e+01,1.20e+01
-1.76e+01,3.09e+01,1.30e+01,1.20e+01
-1.68e+01,7.05e+01,1.80e+01,1.20e+01
-3.62e+00,5.08e+01,1.70e+01,1.20e+01
-2.64e+00,8.02e+01,1.60e+01,1.20e+01
-1.36e+01,4.64e+01,1.50e+01,1.20e+01
-3.29e+01,1.37e+01,1.40e+01,1.20e+01
6.66e+00,9.33e+01,1.60e+01,1.20e+01
-2.66e+01,5.26e+01,1.80e+01,1.20e+01
-1.07e+01,3.36e+01,1.50e+01,1.20e+01
-1.70e+01,3.50e+01,1.60e+01,1.20e+01
2.23e+01,7.86e+01,1.70e+01,1.20e+01
8.35e+00,5.82e+01,1.90e+01,1.20e+01
-3.33e+01,1.99e+00,1.40e+01,1.20e+01
-1.55e+01,1.16e+02,1.90e+01,1.20e+01
-5.37e+00,6.09e+01,1.50e+01,1.20e+01
5.70e+00,6.76e+01,1.50e+01,1.20e+01
-1.34e+01,5.60e+01,1.70e+01,1.20e+01
-1.42e+01,1.09e+02,1.50e+01,1.20e+01
4.37e+01,9.40e+01,1.70e+01,1.20e+01
-2.75e+01,5.76e+01,1.70e+01,1.20e+01
-2.87e+01,5.78e+01,1.60e+01,1.20e+01
-3.38e+01,2.49e+01,1.20e+01,1.20e+01
8.33e+00,8.05e+01,1.70e+01,1.20e+01
-2.68e+00,5.81e+01,1.70e+01,1.20e+01
-5.42e+00,9.45e+01,1.30e+01,1.20e+01
-8.60e+00,9.44e+01,1.60e+01,1.20e+01
-1.07e+01,5.75e+01,1.60e+01,1.20e+01
-2.68e+01,5.41e+01,1.40e+01,1.20e+01
-8.87e+00,4.98e+01,1.80e+01,1.20e+01
-6.10e+01,-5.83e+00,1.30e+01,1.20e+01
-1.03e+01,8.02e+01,1.70e+01,1.20e+01
-9.66e+00,3.55e+01,1.80e+01,1.20e+01
-1.88e+01,4.97e+01,1.50e+01,1.20e+01
-5.70e+01,-8.51e+00,1.80e+01,1.20e+01
-2.88e+01,9.06e+00,1.80e+01,1.20e+01
2.54e-01,8.59e+01,1.50e+01,1.20e+01
-1.84e+00,4.73e+01,1.60e+01,1.20e+01
-4.54e+01,-1.13e+01,1.40e+01,1.20e+01
-4.61e+01,4.09e+01,1.80e+01,1.20e+01
-2.85e+01,3.94e+01,1.80e+01,1.20e+01
-5.14e+00,7.17e+01,1.60e+01,1.20e+01
4.87e+00,7.50e+01,1.80e+01,1.20e+01
-6.08e+00,8.00e+01,1.40e+01,1.20e+01
-2.96e+00,3.55e+01,1.80e+01,1.20e+01
4.49e+00,3.94e+01,1.50e+01,1.20e+01
-2.82e+01,4.88e+01,1.70e+01,1.20e+01
-4.34e+00,4.84e+01,1.80e+01,1.20e+01
-3.13e+01,-3.45e+00,1.70e+01,1.20e+01
-2.90e+01,5.96e+01,1.70e+01,1.20e+01
-1.35e+00,4.90e+01,1.70e+01,1.20e+01
2.90e+00,3.92e+01,1.70e+01,1.20e+01
-1.52e+01,5.93e+01,1.50e+01,1.20e+01
7.97e+00,5.54e+01,1.50e+01,1.20e+01
5.37e+00,1.20e+02,1.60e+01,1.20e+01
-2.36e+01,3.52e+01,1.40e+01,1.20e+01
-1.81e+01,4.62e+01,1.80e+01,1.20e+01
-5.98e+00,1.17e+02,1.30e+01,1.20e+01
-1.60e+01,3.71e+01,1.80e+01,1.20e+01
2.39e+01,7.05e+01,1.70e+01,1.20e+01
7.75e+00,5.46e+01,1.70e+01,1.20e+01
1.83e-01,4.02e+01,1.30e+01,1.20e+01
-9.93e+00,5.02e+01,1.40e+01,1.20e+01
-3.95e+01,1.72e+01,1.70e+01,1.20e+01
-1.73e+01,7.12e+01,1.70e+01,1.20e+01
5.07e+00,5.62e+01,1.90e+01,1.20e+01
-3.27e+01,2.42e+01,1.50e+01,1.20e+01
7.85e+00,7.41e+01,1.60e+01,1.20e+01
-1.96e+01,6.60e+01,1.70e+01,1.20e+01
-3.28e+01,6.64e+01,1.60e+01,1.20e+01
-4.74e+01,-1.45e+01,1.70e+01,1.20e+01
-1.57e+00,7.15e+01,1.80e+01,1.20e+01
