rank,mean,std,min,max,n_ok,orig_mean,orig_std,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
0,-154.23636363636362,49.01892028038303,-219.0,-53.6,11,-180.29090909090908,45.38513973858524,0.4336559207085565,0.18379390452326416,0.3987453780018628,0.2490628741607908,0.36937106086382493,0.12353633179799901,0.20331050491322983,0.32228265892541064,0.15072546446770588,7
1,-145.37272727272727,53.86147214677837,-209.0,-54.5,11,-172.48181818181817,49.38313109112905,0.3859703901074247,0.22405782195763513,0.11352901671943975,0.09756710518373286,0.22797370386598653,0.16983253855187308,0.525108323313066,0.44374152058323224,0.25533880739001386,5
2,-138.0909090909091,50.037375121911715,-210.0,-41.0,11,-165.85454545454547,46.55182839881509,0.48007583328201925,0.06832662497648848,0.14904267805206062,0.15234237012298496,0.6079006774025238,0.06690915162860146,0.4439404535589697,0.18640305713774796,0.2595410035568232,4
