round,trial,peak_fitness,elapsed_s,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
2,7,-212.0,31.5,0.3276478883985113,0.31888542663575487,0.18977010775172715,0.029518442166981233,0.5432454694163259,0.14189918868917215,0.28305251031188516,0.33534241678105164,0.3481771459207356,5
2,5,-214.0,34.6,0.07052347911540192,0.3716450527725975,0.19104734615412772,0.08516831275565746,0.15011272017270036,0.20737334199112692,0.2524986500340462,0.3605246526943475,0.2806605490539323,9
2,9,-181.0,31.5,0.5694757196766954,0.055520063867314534,0.25169505114689134,0.006613210310019072,0.2513657399639783,0.20317772488445163,0.7493444835967074,0.3512859569870457,0.34237975259143827,11
2,11,-217.0,31.5,0.542221099662083,0.19385303321186242,0.34434756696621016,0.08531371007113323,0.5302508079305184,0.26007603667283574,0.4707235885840766,0.3136856903725048,0.2930207968370048,6
2,13,-229.0,39.0,0.07943928044902278,0.08214271279580197,0.35230446933795967,0.01244528889835139,0.5913019677379177,0.29172897314138324,0.6187555401172136,0.2607899432363605,0.1688355792734993,2
2,24,-153.0,25.6,0.28818294433133074,0.4518316015137085,0.24202783776916073,0.14992400605442469,0.37719589105731927,0.19283452291277703,0.7959236861807637,0.383196021865995,0.2527643489715118,8
2,8,-300.0,49.5,0.13862573417577045,0.18826368992789705,0.33054194345394977,0.03043271066689723,0.3446353415038417,0.10377948868416255,0.2839463059635863,0.41980965377543417,0.23299045995152629,4
2,29,-144.0,22.5,0.3639396248066728,0.1477436350833906,0.3015440072858055,0.0156759486406939,0.6476202812889601,0.058317234806191276,0.6911871264809656,0.12870907007920004,0.36799912369037524,7
3,5,-185.0,25.5,0.556425795475364,0.1261873257885141,0.1872758872137119,0.19439677725731552,0.5912676884042893,0.07373087799078044,0.7308739683354484,0.3463203394501085,0.31267919657923526,9
3,2,-221.0,27.0,0.38910481920123136,0.3207123729393832,0.08048126753327245,0.005390851530108908,0.15237171956984075,0.16019438656638596,0.5808614583154109,0.4084721089205544,0.2788429658316584,11
3,3,-295.0,27.0,0.3938304496992846,0.12187158959757559,0.23592777579205093,0.008407470575592027,0.5042054603102764,0.20307230345083913,0.4440095824300888,0.11855355436426966,0.24462501183851182,5
3,4,-229.0,28.6,0.478407660314812,0.47496990033822234,0.2729565961758192,0.017712805957267288,0.5037317308713646,0.07120095763475509,0.6282736626843635,0.27154689043474384,0.28435330997096575,9
3,1,-204.0,30.1,0.1271580903986742,0.3162327949697479,0.21720927109144805,0.14942290577900613,0.36508658352312895,0.24316844605723476,0.6638837405883058,0.467979998856138,0.21090506026743988,16
3,7,-231.0,30.0,0.3381089452485546,0.47791151904394247,0.24417730728195153,0.13969392232785088,0.23936660343494504,0.21849522950474948,0.5643573380704789,0.2937567519740471,0.1543670915289062,3
3,6,-136.0,31.5,0.10047931013003764,0.08598429949019731,0.3019408120941815,0.24623962874324418,0.660037434135878,0.17013433869132658,0.2351251186012191,0.3365957695294845,0.2077475416569935,6
3,0,-220.0,33.0,0.11591497042024689,0.06224686549308364,0.239393300630575,0.2213866218794387,0.5653716288299672,0.2606576264726778,0.5957608119364468,0.49698383924992556,0.09393425714449685,7
3,9,-239.0,30.1,0.12857253591442164,0.468021569503705,0.29484415242016915,0.014471606148015785,0.4171818206633956,0.1458579512184256,0.7279337958372958,0.055912335158976686,0.2109574863122196,2
3,16,-41.5,25.5,0.05789231817243345,0.2028677547637649,0.38849891726436186,0.08343713955735818,0.3401601660919153,0.18240146774912439,0.22704533482792105,0.27391391826411843,0.32965372141840626,3
3,28,-220.0,21.0,0.16962058003449423,0.3198301641040292,0.20863503869697245,0.16047381217142867,0.3618535040128845,0.24705112043255628,0.6694893458461173,0.4500922147839831,0.22464696500517164,16
