round,trial,peak_fitness,elapsed_s,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
0,6,54.0,147.2,0.4504772998955975,0.49934863633946297,0.35645091644670435,0.007100741692067212,0.6919702383503085,0.0945872210125592,0.2030429815321986,0.27401408212518197,0.39731112283482467,13
0,0,82.6,235.8,0.6645078500852157,0.4554304365952793,0.2823725874937386,0.12458011515711652,0.10054601002636586,0.14849773196788654,0.776573088278784,0.3161634147226009,0.38102100924884535,11
0,1,92.5,244.7,0.6396858439307493,0.2145053274559851,0.32492203181067547,0.15052431975541358,0.5415552496693613,0.15676732711462651,0.2689427140621726,0.3926242293037385,0.2575736615335708,13
0,3,52.1,366.4,0.45389938447541933,0.15303130249849273,0.36079758992922356,0.219922646052249,0.3148881911101818,0.02649841896210322,0.5207447225566271,0.43973772317352094,0.24312493564291254,15
0,2,56.3,378.4,0.44933387134334796,0.3316547976432586,0.1507861911635201,0.1423138906172954,0.1601292524187901,0.14979802575509873,0.245099516704768,0.1316958998945582,0.10231101832041278,11
0,14,77.1,246.3,0.5859946604748149,0.23943542486417732,0.30308672808901926,0.24436992357064535,0.4048539596104596,0.29838597010011747,0.346085632116085,0.39518513830043733,0.1805530298965679,16
0,13,85.6,280.8,0.4743103818448023,0.18269036933183458,0.21853970490507452,0.06698501434139596,0.2762132180061564,0.16613689891323577,0.6951954498278914,0.4623776673153199,0.10079207134501121,3
0,5,80.4,581.1,0.14455312358797828,0.14327488449740416,0.19997405125082357,0.06044300084325242,0.1962223815461393,0.0832997654726067,0.2215320758689306,0.08333657067489825,0.2512359007746195,9
0,7,64.9,602.2,0.25120153739968615,0.12749481105567886,0.3635217428684469,0.023074729257034653,0.5682194437143737,0.10971789167636478,0.25847636468508994,0.3281267597180232,0.14668943666869885,9
0,17,82.5,277.8,0.5688031645434839,0.050865142289144544,0.3243364404589763,0.15380226729718155,0.3861905164380691,0.18828765062836433,0.3363158436192585,0.481705007319942,0.2809512255294703,5
0,12,109.0,467.1,0.37276042641209745,0.1664664535780684,0.15550495853935348,0.05144745846368141,0.1795200533436845,0.031875383459257216,0.40545112107678716,0.08627099411598683,0.23399931930691065,8
0,8,72.4,594.7,0.11840577000467555,0.4171319735760431,0.3966977227883361,0.012789118779202262,0.2697039779660005,0.09894056136524744,0.4718352398974703,0.17998698739049895,0.30104662974049284,8
0,15,74.7,396.5,0.3092482513837073,0.06418641546653281,0.29216532749074536,0.09232658749390253,0.4879955351261959,0.22360352030556208,0.5893542496369517,0.38244507939266514,0.18985328288968206,2
0,23,44.5,253.8,0.5218794294903975,0.09067225902612043,0.399082212737533,0.034393383874825885,0.25330034328520173,0.2020559969234573,0.7019142202217057,0.4126381093926621,0.15835081608586465,16
0,26,93.3,312.3,0.06676009553478873,0.10031792447388758,0.22691292650065004,0.16648876519485656,0.5352707242369655,0.1667671641736308,0.5553914552301424,0.49927904450093663,0.15328572918717082,10
1,6,42.6,192.3,0.627198845244322,0.2620905189614713,0.1742940640508347,0.01097746795750198,0.321821465700599,0.15526965360765324,0.3040305693638627,0.34973068215641645,0.1911065381113814,5
1,1,76.8,223.8,0.4643370123845201,0.29688521023423164,0.07085031834996591,0.016849391471380756,0.39311188255747165,0.2278968583613195,0.6121259651270734,0.21201801558151828,0.19815907053614434,8
1,5,110.0,232.8,0.5852821727927481,0.26940821384150804,0.05746476569882802,0.13518972849144226,0.681082409819238,0.0241435181592165,0.4755193350539683,0.40793566649692287,0.27569787397551043,4
1,2,122.0,270.3,0.5525935414423868,0.22217813478961151,0.050746423668503765,0.015299153072773103,0.3288658907578248,0.1482617138535252,0.7057940886210181,0.1814088904252837,0.09570026088175222,6
1,3,89.8,328.9,0.687242701945303,0.3016300759409115,0.29678624750378635,0.2181111520360282,0.5803098701484171,0.1322400883494215,0.7908772816434932,0.26018564200045974,0.10737224947557655,8
1,7,62.0,334.9,0.6447087730277022,0.10315536280084267,0.2974246174747566,0.010448735375644946,0.28334373005760133,0.10064763130447384,0.5912258941942505,0.39652332994831146,0.2612104362114508,6
1,4,77.8,355.9,0.07454322753346315,0.1194258938915703,0.07735129275898782,0.0772183650355001,0.333243566693637,0.22063667771782758,0.44555178936960105,0.09348427655107039,0.25721992793299436,9
1,0,77.6,434.0,0.2897817278655562,0.49933146228869507,0.32099813636518354,0.018212767806926947,0.1238739583554859,0.20009323551742686,0.4929916145137811,0.46263573117703916,0.05572651349965494,5
1,8,75.6,270.3,0.2081193137309868,0.31759845028360306,0.12333614790668003,0.006433661190146331,0.6349353583088528,0.23841760339714702,0.405037756858296,0.4528832215787205,0.3469814960862105,13
1,9,49.1,285.3,0.08543736912316026,0.2792280399926738,0.16634869420502607,0.02534416799721539,0.6060534517018883,0.248584629674336,0.2848883004280207,0.2980170884707628,0.34461394048251676,2
1,10,64.9,441.5,0.1978508324942158,0.32550118118429744,0.2959944139565388,0.01785563065301063,0.6345954415581196,0.22480378948527582,0.39165554438080075,0.28942506169182053,0.09849266842216677,9
1,16,76.3,255.3,0.30809080151056767,0.19114749582176066,0.20295446976838655,0.04133310972465212,0.21300864124345079,0.2857421172649213,0.5760879502222646,0.06914395872372674,0.050912461156234025,7
1,14,79.1,354.4,0.4977909255940808,0.17997996027691843,0.2381605155480788,0.039470376847133594,0.14187755819882553,0.0563751515572022,0.7680036432035413,0.12308019734889601,0.14512198949939215,6
1,27,65.2,255.2,0.37777237081342807,0.4232829463645832,0.258634803108881,0.13039303897262258,0.38155420063332884,0.08135427098078443,0.5475984503440418,0.37629198183865237,0.13286882926007215,10
2,3,65.3,253.8,0.40826862451768964,0.07888261610455434,0.2732557343026911,0.00982782535322752,0.40364915590543327,0.05273500335246696,0.7101768244466384,0.2823312847583559,0.34517536328699266,6
2,5,93.6,261.3,0.37388463834778596,0.08031533401042418,0.08541321913246123,0.08407370484582069,0.1441505026820745,0.28798073090388315,0.7887239211433652,0.12423217273745364,0.26640785283245616,5
2,2,99.2,283.8,0.5926546338327923,0.4588386341908488,0.18723857755555173,0.07984480121081186,0.5189474548406217,0.07249254808523313,0.6195682990727077,0.08565394620671489,0.24659175332793432,4
2,0,66.0,322.8,0.23464882083266592,0.3957487189551532,0.22151952082326237,0.11484919220180173,0.26180664292583816,0.08799598910834819,0.7640830704052572,0.37867592720843074,0.31634611264489754,10
2,7,83.3,325.9,0.44948634969872997,0.08764117372454688,0.08867531616282152,0.024030657714914895,0.17371008259491605,0.1285997055168588,0.41187136762720566,0.4158528360388348,0.22317335035407837,6
2,6,95.5,375.5,0.05921286252269556,0.4041220982179744,0.05481844550682811,0.02556528321989985,0.23650993306173335,0.10356939849934275,0.5862376370147642,0.1382121582265267,0.11869969505603355,8
2,8,93.6,381.5,0.31083228135388546,0.45369409340787326,0.12606758921980027,0.015286441583914635,0.3355978121598109,0.058648838772965214,0.3478394604360342,0.3166074189180981,0.210537900137173,10
2,1,78.5,665.3,0.1517604118105815,0.16117085711346374,0.2567278839279047,0.01926216293744587,0.21158332147764763,0.028366789052072315,0.49976846377685824,0.4235648045828106,0.12288186543626459,9
2,11,88.7,396.4,0.14836290255051882,0.34800954991484256,0.24682695624251977,0.07477787138080846,0.2782095135998882,0.15733214599025813,0.5897920790900786,0.45166314489232817,0.29694863820990175,4
2,4,159.0,743.3,0.10137032738784436,0.07561405109202775,0.23324514293786186,0.06535511912768537,0.24515140554263914,0.14249267871189628,0.5977688392610876,0.4561230046908511,0.27323220923133823,8
2,18,126.0,419.0,0.2738268796459375,0.38394780644693083,0.18966921055190172,0.04050104783227814,0.3359537767604144,0.1139083154923785,0.5594490600348545,0.1288486572963731,0.12710683131334133,7
2,22,74.4,393.4,0.1586204418596373,0.2092954267238074,0.20421303507462657,0.09752499964566749,0.5871040362671538,0.1121621782852312,0.7315279101480607,0.08552975056953449,0.08884195489285243,5
2,9,102.0,626.1,0.07171116521461017,0.22245060237211123,0.24748219533504562,0.024471572627479274,0.19983424709472253,0.08726126924159579,0.7747530508230798,0.30358982301160903,0.22718943236676536,9
3,7,24.0,255.2,0.6584943556953459,0.4365468026044548,0.07460953150305195,0.014078314335739278,0.4675591579566193,0.11548101992177796,0.6171149102930289,0.08673533112885079,0.2530691896860285,2
3,3,14.6,301.8,0.06881528786471759,0.16310694565471587,0.0793455874017491,0.02155371251281408,0.5111424013500805,0.058162172754596106,0.6875781767794034,0.40419854560296903,0.17850025249684887,2
3,0,57.7,303.3,0.40546115018650825,0.23079195496839555,0.19035557801743835,0.08666839972215258,0.6804243744323659,0.15176776035195608,0.7131348568041737,0.07483079202752327,0.1294034329187419,8
3,1,16.1,393.4,0.15060745120122243,0.1418014301600325,0.19495063429239484,0.05504103911670041,0.5279787417380243,0.24577870213893394,0.44886749411067206,0.29754503101638224,0.27500258889251905,3
3,6,13.8,405.3,0.20288736705268212,0.4328216416712611,0.12105906714289748,0.01924114950278143,0.4491428484095903,0.13399289044500862,0.45407449701886954,0.1828787643457236,0.27809404480510286,8
3,2,11.1,409.9,0.15926421551059664,0.2262626858669161,0.14261358150166276,0.08127458651354415,0.5447934985280146,0.038498331195340546,0.4541528191436204,0.3377607244521761,0.18738235890709698,2
3,4,25.4,441.4,0.1966361914573968,0.3768124435815048,0.1736200484425417,0.01906545249997203,0.6753977623389419,0.17687084010622897,0.7147376801078219,0.47300590863723513,0.23268451240944477,2
3,17,21.8,354.4,0.3667767623406889,0.3533891481849154,0.11044967729569291,0.13461092808620906,0.23787941344700222,0.21926289347941352,0.5428805652641959,0.48820304847490037,0.1330531684809298,8
3,13,36.1,444.5,0.14918069517735166,0.12762195127058706,0.22821246775221454,0.053999289482533894,0.5882583165678962,0.29046856085182327,0.353459514357101,0.35040554573186405,0.15652120942739525,3
3,15,9.66,456.5,0.42217633926937714,0.48099218609536704,0.25804895793904803,0.24982408218105692,0.10106118304104861,0.20777928573620266,0.7512625350515959,0.24356815696371747,0.12218420449475334,9
3,11,13.5,533.1,0.11917355725747092,0.21870902138233705,0.2426527872328238,0.06957009257919028,0.49208959004681296,0.10960557926965243,0.6446648586164544,0.10309897818813707,0.2643213979166952,2
3,22,17.9,340.8,0.061892549398028684,0.18424405237170677,0.17726984973098156,0.042951983542763354,0.28641971791128523,0.2546185726676832,0.6581009847421148,0.05422793582841092,0.1433412059253269,7
3,10,90.9,687.8,0.26392903840270243,0.24903702681757744,0.272586003558159,0.01579968200716373,0.6129154414557174,0.08538444425336782,0.5677170584776922,0.3880643225045616,0.25645530837144503,3
3,25,39.3,321.3,0.1961777824970169,0.41507349787663145,0.15826858387356849,0.14443548611341533,0.4113983206362151,0.020214532104432803,0.6032308453553316,0.24360458627416945,0.29746642222039466,7
