gen,tieCount,popSize
497,420,480
498,425,480
499,424,480
500,432,480
501,424,480
502,440,480
503,420,480
504,431,480
505,431,480
506,430,480
507,442,480
508,429,480
509,431,480
510,424,480
511,423,480
512,434,480
513,433,480
514,435,480
515,433,480
516,434,480
517,438,480
518,435,480
519,437,480
520,441,480
521,435,480
522,431,480
523,432,480
524,435,480
525,432,480
526,433,480
527,428,480
528,428,480
529,428,480
530,434,480
531,432,480
532,429,480
533,428,480
534,436,480
535,432,480
536,423,480
537,428,480
538,429,480
539,423,480
540,429,480
541,425,480
542,432,480
543,435,480
544,436,480
545,428,480
546,430,480
547,435,480
548,429,480
549,427,480
550,432,480
551,437,480
552,433,480
553,435,480
554,434,480
555,432,480
556,435,480
557,437,480
558,436,480
559,435,480
560,431,480
561,424,480
562,425,480
563,432,480
564,438,480
565,425,480
566,435,480
567,430,480
568,430,480
569,435,480
570,428,480
571,432,480
572,434,480
573,438,480
574,425,480
575,428,480
576,433,480
577,434,480
578,437,480
579,422,480
580,436,480
581,425,480
582,426,480
583,432,480
584,441,480
585,434,480
586,435,480
587,436,480
588,430,480
589,434,480
590,435,480
591,426,480
592,436,480
593,440,480
594,434,480
595,420,480
596,426,480
597,428,480
598,435,480
599,418,480
600,435,480
601,432,480
602,428,480
603,435,480
604,434,480
605,422,480
606,432,480
607,426,480
608,429,480
609,433,480
610,435,480
611,425,480
612,431,480
613,430,480
614,430,480
615,436,480
616,426,480
617,431,480
618,433,480
619,427,480
620,431,480
621,426,480
622,426,480
623,434,480
624,428,480
625,434,480
626,429,480
627,435,480
628,415,480
629,427,480
630,431,480
631,422,480
632,423,480
633,431,480
634,428,480
635,425,480
636,442,480
637,432,480
638,435,480
639,441,480
640,418,480
641,438,480
642,436,480
643,435,480
644,430,480
645,424,480
646,427,480
647,440,480
648,426,480
649,434,480
650,421,480
651,429,480
652,432,480
653,424,480
654,423,480
655,437,480
656,434,480
657,429,480
658,428,480
659,421,480
660,425,480
661,427,480
662,431,480
663,443,480
664,431,480
665,432,480
666,426,480
667,433,480
668,422,480
669,421,480
670,426,480
671,433,480
672,440,480
673,429,480
674,426,480
675,431,480
676,432,480
677,430,480
678,425,480
679,427,480
680,442,480
681,426,480
682,433,480
683,431,480
684,435,480
685,424,480
686,431,480
687,435,480
688,436,480
689,433,480
690,432,480
691,433,480
692,432,480
693,443,480
694,431,480
695,433,480
696,433,480
697,422,480
698,437,480
699,439,480
700,436,480
701,429,480
702,435,480
703,431,480
704,431,480
705,434,480
706,436,480
707,439,480
708,435,480
709,428,480
710,423,480
711,438,480
712,433,480
713,439,480
714,430,480
715,441,480
716,426,480
717,431,480
718,431,480
719,429,480
720,433,480
721,426,480
722,437,480
723,429,480
724,438,480
725,430,480
726,434,480
727,426,480
728,428,480
729,428,480
730,429,480
731,431,480
732,430,480
733,432,480
734,429,480
735,431,480
736,423,480
737,438,480
738,435,480
739,428,480
740,433,480
741,425,480
742,436,480
743,421,480
744,433,480
745,438,480
746,432,480
747,432,480
748,439,480
749,434,480
750,433,480
751,426,480
752,436,480
753,433,480
754,433,480
755,432,480
756,437,480
757,434,480
758,438,480
759,436,480
760,443,480
761,429,480
762,432,480
763,435,480
764,432,480
765,438,480
766,434,480
767,432,480
768,432,480
769,422,480
770,429,480
771,434,480
772,437,480
773,432,480
774,436,480
775,438,480
776,427,480
777,434,480
778,424,480
779,432,480
780,433,480
781,430,480
782,430,480
783,437,480
784,431,480
785,433,480
786,430,480
787,426,480
788,436,480
789,436,480
790,435,480
791,431,480
792,439,480
793,427,480
794,428,480
795,434,480
796,434,480
797,441,480
798,428,480
799,438,480
800,421,480
801,436,480
802,431,480
803,432,480
804,433,480
805,434,480
806,429,480
807,429,480
808,435,480
809,433,480
810,433,480
811,430,480
812,440,480
813,431,480
814,429,480
815,432,480
816,432,480
817,440,480
818,429,480
819,442,480
820,435,480
821,426,480
822,428,480
823,431,480
824,435,480
825,429,480
826,428,480
827,438,480
828,435,480
829,428,480
830,425,480
831,439,480
832,420,480
833,427,480
834,429,480
835,431,480
836,429,480
837,441,480
838,424,480
839,435,480
840,435,480
841,438,480
842,429,480
843,425,480
844,431,480
845,437,480
846,432,480
847,434,480
848,437,480
849,434,480
850,434,480
851,428,480
852,432,480
853,428,480
854,431,480
855,432,480
856,433,480
857,431,480
858,445,480
859,421,480
860,424,480
861,439,480
862,435,480
863,428,480
864,425,480
865,435,480
866,441,480
867,433,480
868,434,480
869,424,480
870,437,480
871,427,480
872,425,480
873,432,480
874,424,480
875,443,480
876,442,480
877,435,480
878,434,480
879,430,480
880,429,480
881,433,480
882,429,480
883,435,480
884,431,480
885,434,480
886,434,480
887,435,480
888,433,480
889,443,480
890,436,480
891,436,480
892,438,480
893,430,480
894,432,480
895,432,480
896,431,480
897,432,480
898,430,480
899,431,480
900,438,480
901,433,480
902,435,480
903,440,480
904,418,480
905,425,480
906,428,480
907,425,480
908,435,480
909,418,480
910,425,480
911,427,480
912,443,480
913,429,480
914,427,480
915,433,480
916,432,480
917,425,480
918,433,480
919,433,480
920,429,480
921,427,480
922,431,480
923,427,480
924,427,480
925,442,480
926,436,480
927,434,480
928,427,480
929,432,480
930,436,480
931,431,480
932,432,480
933,429,480
934,430,480
935,428,480
936,440,480
937,429,480
938,438,480
939,427,480
940,433,480
941,434,480
942,438,480
943,430,480
944,430,480
945,432,480
946,432,480
947,426,480
948,431,480
949,432,480
950,436,480
951,439,480
952,441,480
953,431,480
954,437,480
955,434,480
956,432,480
957,431,480
958,440,480
959,427,480
960,435,480
961,432,480
962,429,480
963,429,480
964,432,480
965,440,480
966,436,480
967,438,480
968,427,480
969,423,480
970,425,480
971,431,480
972,442,480
973,426,480
974,431,480
975,432,480
976,440,480
977,420,480
978,427,480
979,428,480
980,424,480
981,436,480
982,433,480
983,435,480
984,437,480
985,427,480
986,436,480
987,434,480
988,438,480
989,424,480
990,430,480
991,436,480
992,432,480
993,424,480
994,425,480
995,437,480
996,430,480
997,427,480
998,440,480
999,431,480
1000,423,480
1001,427,480
1002,446,480
1003,433,480
1004,431,480
1005,435,480
1006,428,480
1007,430,480
1008,436,480
1009,437,480
1010,431,480
1011,430,480
1012,436,480
1013,434,480
1014,442,480
1015,436,480
1016,431,480
1017,437,480
1018,433,480
1019,427,480
1020,431,480
1021,436,480
1022,427,480
1023,433,480
1024,424,480
1025,417,480
1026,432,480
1027,440,480
1028,434,480
1029,440,480
1030,426,480
1031,429,480
1032,433,480
1033,438,480
1034,436,480
1035,432,480
1036,440,480
1037,420,480
1038,431,480
1039,427,480
1040,434,480
1041,432,480
1042,432,480
1043,430,480
1044,431,480
1045,434,480
1046,433,480
1047,432,480
1048,433,480
1049,421,480
1050,426,480
1051,427,480
1052,428,480
1053,442,480
1054,430,480
1055,432,480
1056,431,480
1057,433,480
1058,430,480
1059,432,480
1060,430,480
1061,434,480
1062,430,480
1063,438,480
1064,431,480
1065,442,480
1066,425,480
1067,422,480
1068,438,480
1069,427,480
1070,435,480
1071,421,480
1072,443,480
1073,433,480
1074,424,480
1075,421,480
1076,432,480
1077,426,480
1078,431,480
1079,425,480
1080,429,480
1081,425,480
1082,430,480
1083,416,480
1084,437,480
1085,426,480
1086,435,480
1087,433,480
1088,429,480
1089,437,480
1090,432,480
1091,427,480
1092,439,480
1093,424,480
1094,442,480
1095,435,480
1096,426,480
1097,429,480
1098,429,480
1099,435,480
1100,431,480
1101,426,480
1102,434,480
1103,429,480
1104,434,480
1105,436,480
1106,433,480
1107,434,480
1108,426,480
1109,434,480
1110,434,480
1111,430,480
1112,429,480
1113,436,480
1114,433,480
1115,432,480
1116,424,480
1117,432,480
1118,434,480
1119,432,480
1120,437,480
1121,430,480
1122,441,480
1123,432,480
1124,435,480
1125,437,480
1126,429,480
1127,436,480
1128,429,480
1129,443,480
1130,432,480
1131,427,480
1132,429,480
1133,440,480
1134,427,480
1135,432,480
1136,428,480
1137,439,480
1138,430,480
1139,440,480
1140,431,480
1141,442,480
1142,423,480
1143,430,480
1144,429,480
1145,429,480
1146,426,480
1147,434,480
1148,424,480
1149,435,480
1150,434,480
1151,437,480
1152,426,480
1153,424,480
1154,437,480
1155,430,480
1156,430,480
1157,446,480
1158,432,480
1159,443,480
1160,441,480
1161,434,480
1162,422,480
1163,427,480
1164,442,480
1165,434,480
1166,427,480
1167,437,480
1168,441,480
1169,435,480
1170,424,480
1171,435,480
1172,440,480
1173,437,480
1174,436,480
1175,429,480
1176,431,480
1177,436,480
1178,431,480
1179,435,480
1180,423,480
1181,430,480
1182,433,480
1183,424,480
1184,427,480
1185,425,480
1186,426,480
1187,432,480
1188,444,480
1189,431,480
1190,437,480
1191,438,480
1192,428,480
1193,434,480
1194,435,480
1195,430,480
1196,426,480
1197,426,480
1198,425,480
1199,436,480
1200,433,480
1201,438,480
1202,430,480
1203,430,480
1204,424,480
1205,431,480
1206,441,480
1207,436,480
1208,435,480
1209,433,480
1210,431,480
1211,432,480
1212,433,480
1213,423,480
1214,430,480
1215,428,480
1216,433,480
1217,431,480
1218,431,480
1219,432,480
1220,431,480
1221,431,480
1222,433,480
1223,433,480
1224,437,480
1225,434,480
1226,424,480
1227,430,480
1228,438,480
1229,440,480
1230,426,480
1231,432,480
1232,435,480
1233,436,480
1234,437,480
1235,432,480
1236,436,480
1237,419,480
1238,432,480
1239,427,480
1240,432,480
1241,433,480
1242,428,480
1243,436,480
1244,421,480
1245,433,480
1246,439,480
1247,440,480
1248,424,480
1249,433,480
1250,442,480
1251,422,480
1252,426,480
1253,433,480
1254,436,480
1255,426,480
1256,427,480
1257,448,480
1258,438,480
1259,440,480
1260,428,480
1261,433,480
1262,432,480
1263,430,480
1264,429,480
1265,433,480
1266,433,480
1267,435,480
1268,428,480
1269,438,480
1270,425,480
1271,440,480
1272,434,480
1273,436,480
1274,445,480
1275,426,480
1276,432,480
1277,435,480
1278,433,480
1279,431,480
1280,441,480
1281,431,480
1282,431,480
1283,439,480
1284,433,480
1285,435,480
1286,439,480
1287,440,480
1288,426,480
1289,428,480
1290,438,480
1291,434,480
1292,443,480
1293,432,480
1294,433,480
1295,431,480
1296,433,480
1297,441,480
1298,442,480
1299,437,480
1300,435,480
1301,440,480
1302,427,480
1303,434,480
1304,436,480
1305,435,480
1306,432,480
1307,436,480
1308,436,480
1309,434,480
1310,428,480
1311,429,480
1312,429,480
1313,442,480
1314,433,480
1315,441,480
1316,434,480
1317,437,480
1318,436,480
1319,436,480
1320,429,480
1321,430,480
1322,432,480
1323,436,480
1324,434,480
1325,437,480
1326,438,480
1327,435,480
1328,436,480
1329,430,480
1330,435,480
1331,427,480
1332,433,480
1333,435,480
1334,436,480
1335,439,480
1336,435,480
1337,422,480
1338,435,480
1339,442,480
1340,436,480
1341,442,480
1342,436,480
1343,426,480
1344,435,480
1345,435,480
1346,436,480
1347,431,480
1348,432,480
1349,445,480
1350,431,480
1351,434,480
1352,438,480
1353,431,480
1354,438,480
1355,431,480
1356,427,480
1357,432,480
1358,439,480
1359,430,480
1360,430,480
1361,427,480
1362,434,480
1363,434,480
1364,429,480
1365,427,480
1366,429,480
1367,424,480
1368,428,480
1369,426,480
1370,435,480
1371,429,480
1372,430,480
1373,427,480
1374,424,480
1375,429,480
1376,433,480
1377,429,480
1378,434,480
1379,439,480
1380,437,480
1381,435,480
1382,432,480
1383,430,480
1384,426,480
1385,433,480
1386,440,480
1387,436,480
1388,431,480
1389,427,480
1390,427,480
1391,440,480
1392,433,480
1393,429,480
1394,439,480
1395,435,480
1396,434,480
1397,433,480
1398,434,480
1399,434,480
1400,438,480
1401,427,480
1402,433,480
1403,435,480
1404,441,480
1405,438,480
1406,431,480
1407,434,480
1408,423,480
1409,433,480
1410,441,480
1411,433,480
1412,428,480
1413,428,480
1414,428,480
1415,435,480
1416,435,480
1417,429,480
1418,437,480
1419,426,480
1420,424,480
1421,429,480
1422,431,480
1423,435,480
1424,431,480
1425,431,480
1426,438,480
1427,432,480
1428,434,480
1429,423,480
1430,431,480
1431,424,480
1432,429,480
1433,430,480
1434,438,480
1435,429,480
1436,427,480
1437,436,480
1438,430,480
1439,428,480
1440,436,480
1441,438,480
1442,433,480
1443,437,480
1444,435,480
1445,432,480
1446,443,480
1447,430,480
1448,436,480
1449,425,480
1450,429,480
1451,427,480
1452,431,480
1453,431,480
1454,429,480
1455,438,480
1456,441,480
1457,438,480
1458,433,480
1459,433,480
1460,435,480
1461,436,480
1462,430,480
1463,431,480
1464,429,480
1465,437,480
1466,430,480
1467,432,480
1468,432,480
1469,422,480
1470,435,480
1471,432,480
1472,426,480
1473,432,480
1474,427,480
1475,432,480
1476,423,480
1477,433,480
1478,434,480
1479,435,480
1480,421,480
1481,423,480
1482,430,480
1483,428,480
1484,426,480
1485,435,480
1486,432,480
1487,435,480
1488,433,480
1489,434,480
1490,427,480
1491,431,480
1492,425,480
1493,431,480
1494,432,480
1495,436,480
1496,434,480
1497,435,480
1498,431,480
1499,432,480
1500,438,480
1501,439,480
1502,438,480
1503,433,480
1504,443,480
1505,427,480
1506,437,480
1507,433,480
1508,427,480
1509,433,480
1510,433,480
1511,432,480
1512,433,480
1513,426,480
1514,443,480
1515,439,480
1516,426,480
1517,423,480
1518,437,480
1519,436,480
1520,429,480
1521,430,480
1522,431,480
1523,434,480
1524,430,480
1525,433,480
1526,422,480
1527,429,480
1528,425,480
1529,432,480
1530,431,480
1531,439,480
1532,433,480
1533,431,480
1534,432,480
1535,436,480
1536,431,480
1537,429,480
1538,433,480
1539,444,480
1540,433,480
1541,433,480
1542,442,480
1543,434,480
1544,429,480
1545,434,480
1546,437,480
1547,443,480
1548,436,480
1549,432,480
1550,441,480
1551,428,480
1552,433,480
1553,435,480
1554,435,480
1555,425,480
1556,436,480
1557,434,480
1558,435,480
1559,430,480
1560,430,480
1561,438,480
1562,436,480
1563,424,480
1564,441,480
1565,436,480
1566,434,480
1567,427,480
1568,433,480
1569,428,480
1570,430,480
1571,435,480
1572,427,480
1573,432,480
1574,437,480
1575,428,480
1576,434,480
1577,424,480
1578,433,480
1579,435,480
1580,436,480
1581,431,480
1582,429,480
1583,431,480
1584,430,480
1585,425,480
1586,439,480
1587,436,480
1588,424,480
1589,439,480
1590,433,480
1591,426,480
1592,429,480
1593,433,480
1594,427,480
1595,439,480
1596,436,480
1597,441,480
1598,430,480
1599,430,480
1600,441,480
1601,431,480
1602,429,480
1603,432,480
1604,427,480
1605,426,480
1606,430,480
1607,426,480
1608,438,480
1609,438,480
1610,433,480
1611,425,480
1612,426,480
1613,438,480
1614,435,480
1615,432,480
1616,436,480
1617,428,480
1618,429,480
1619,437,480
1620,428,480
1621,433,480
1622,440,480
1623,429,480
1624,433,480
1625,439,480
1626,438,480
1627,431,480
1628,437,480
1629,430,480
1630,437,480
1631,429,480
1632,426,480
1633,443,480
1634,438,480
1635,431,480
1636,436,480
1637,429,480
1638,432,480
1639,440,480
1640,429,480
1641,433,480
1642,433,480
1643,430,480
1644,430,480
1645,427,480
1646,433,480
1647,432,480
1648,436,480
1649,433,480
1650,438,480
1651,440,480
1652,438,480
1653,436,480
1654,426,480
1655,431,480
1656,438,480
1657,439,480
1658,430,480
1659,432,480
1660,432,480
1661,439,480
1662,426,480
1663,432,480
1664,438,480
1665,438,480
1666,429,480
1667,438,480
1668,436,480
1669,429,480
1670,426,480
1671,443,480
1672,435,480
1673,430,480
1674,428,480
1675,434,480
1676,433,480
1677,440,480
1678,445,480
1679,434,480
1680,425,480
1681,439,480
1682,435,480
1683,428,480
1684,436,480
1685,432,480
1686,430,480
1687,431,480
1688,430,480
1689,438,480
1690,431,480
1691,438,480
1692,424,480
1693,430,480
1694,432,480
1695,437,480
1696,441,480
1697,442,480
1698,432,480
1699,425,480
1700,425,480
1701,423,480
1702,427,480
1703,431,480
1704,433,480
1705,427,480
1706,427,480
1707,427,480
1708,427,480
1709,441,480
1710,435,480
1711,432,480
1712,427,480
1713,447,480
1714,438,480
1715,432,480
1716,437,480
1717,425,480
1718,436,480
1719,432,480
1720,432,480
1721,437,480
1722,429,480
1723,438,480
1724,430,480
1725,432,480
1726,432,480
1727,427,480
1728,437,480
1729,427,480
1730,429,480
1731,435,480
1732,433,480
1733,440,480
1734,440,480
1735,427,480
1736,435,480
1737,435,480
1738,437,480
1739,433,480
1740,429,480
1741,426,480
1742,436,480
1743,430,480
1744,435,480
1745,426,480
1746,430,480
1747,428,480
1748,435,480
1749,437,480
1750,435,480
1751,428,480
1752,431,480
1753,429,480
1754,427,480
1755,432,480
1756,435,480
1757,430,480
1758,435,480
1759,432,480
1760,436,480
1761,439,480
1762,432,480
1763,440,480
1764,429,480
1765,433,480
1766,434,480
1767,430,480
1768,429,480
1769,434,480
1770,439,480
1771,428,480
1772,434,480
1773,434,480
1774,430,480
1775,436,480
1776,426,480
1777,437,480
1778,438,480
1779,435,480
1780,430,480
1781,437,480
1782,437,480
1783,434,480
1784,424,480
1785,425,480
1786,429,480
1787,429,480
1788,433,480
1789,439,480
1790,433,480
1791,427,480
1792,441,480
1793,424,480
1794,438,480
1795,436,480
1796,431,480
1797,439,480
1798,440,480
1799,428,480
1800,434,480
1801,428,480
1802,435,480
1803,433,480
1804,435,480
1805,434,480
1806,431,480
1807,426,480
1808,429,480
1809,427,480
1810,429,480
1811,423,480
1812,427,480
1813,428,480
1814,422,480
1815,431,480
1816,435,480
1817,439,480
1818,436,480
1819,433,480
1820,436,480
1821,428,480
1822,433,480
1823,423,480
1824,432,480
1825,431,480
1826,424,480
1827,429,480
1828,433,480
1829,431,480
1830,437,480
1831,436,480
1832,427,480
1833,440,480
1834,433,480
1835,427,480
1836,424,480
1837,435,480
1838,431,480
1839,431,480
1840,428,480
1841,427,480
1842,432,480
1843,437,480
1844,430,480
1845,434,480
1846,427,480
1847,436,480
1848,438,480
1849,423,480
1850,435,480
1851,437,480
1852,431,480
1853,436,480
1854,436,480
1855,434,480
1856,439,480
1857,432,480
1858,432,480
1859,426,480
1860,437,480
1861,428,480
1862,433,480
1863,429,480
1864,436,480
1865,429,480
1866,441,480
1867,433,480
1868,422,480
1869,425,480
1870,430,480
1871,430,480
1872,434,480
1873,431,480
1874,436,480
1875,434,480
1876,434,480
1877,425,480
1878,430,480
1879,437,480
1880,428,480
1881,431,480
1882,433,480
1883,436,480
1884,437,480
1885,424,480
1886,435,480
1887,431,480
1888,426,480
1889,427,480
1890,430,480
1891,430,480
1892,438,480
1893,430,480
1894,434,480
1895,429,480
1896,440,480
1897,433,480
1898,424,480
1899,421,480
1900,432,480
1901,438,480
1902,428,480
1903,430,480
1904,433,480
1905,430,480
1906,428,480
1907,433,480
1908,429,480
1909,430,480
1910,436,480
1911,436,480
1912,432,480
1913,431,480
1914,435,480
1915,434,480
1916,432,480
1917,436,480
1918,429,480
1919,424,480
1920,428,480
1921,434,480
1922,429,480
1923,425,480
1924,424,480
1925,433,480
1926,427,480
1927,437,480
1928,435,480
1929,434,480
1930,422,480
1931,439,480
1932,430,480
1933,432,480
1934,430,480
1935,429,480
1936,437,480
1937,433,480
1938,432,480
1939,439,480
1940,433,480
1941,435,480
1942,433,480
1943,435,480
1944,432,480
1945,432,480
1946,423,480
1947,431,480
1948,431,480
1949,429,480
1950,437,480
1951,424,480
1952,424,480
1953,430,480
1954,433,480
1955,432,480
1956,429,480
1957,429,480
1958,434,480
1959,433,480
1960,431,480
1961,445,480
1962,432,480
1963,424,480
1964,433,480
1965,431,480
1966,429,480
1967,437,480
1968,432,480
1969,430,480
1970,435,480
1971,425,480
1972,431,480
1973,440,480
1974,439,480
1975,431,480
1976,430,480
1977,432,480
1978,433,480
1979,436,480
1980,436,480
1981,432,480
1982,425,480
1983,436,480
1984,433,480
1985,432,480
1986,435,480
1987,439,480
1988,432,480
1989,431,480
1990,433,480
1991,428,480
1992,435,480
1993,428,480
1994,434,480
1995,433,480
1996,436,480
1997,429,480
1998,437,480
1999,428,480
2000,432,480
2001,425,480
2002,435,480
2003,439,480
2004,434,480
2005,438,480
2006,438,480
2007,428,480
2008,423,480
2009,434,480
2010,432,480
2011,427,480
2012,430,480
2013,432,480
2014,433,480
2015,435,480
2016,428,480
2017,435,480
2018,430,480
2019,428,480
2020,438,480
2021,437,480
2022,435,480
2023,442,480
2024,427,480
2025,431,480
2026,435,480
2027,433,480
2028,432,480
2029,433,480
2030,437,480
2031,439,480
2032,438,480
2033,429,480
2034,442,480
2035,430,480
2036,428,480
2037,430,480
2038,436,480
2039,427,480
2040,429,480
2041,433,480
2042,437,480
2043,429,480
2044,437,480
2045,438,480
2046,433,480
2047,426,480
