step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,-0.179210,-1.725963,-2.390103,0.000000,0.000000,0.000000,0.460000,0.280000,0.220000,0.076923,-0.692308,0.000000
1,-0.179210,-1.725963,-2.390103,0.005385,0.000000,0.000000,0.460000,0.280000,0.220000,0.076923,-0.692308,0.005385
2,-0.179249,-1.726000,-2.390103,0.010769,0.000000,0.000000,0.460000,0.280000,0.220000,0.076923,-0.692308,0.010769
3,-0.179328,-1.726073,-2.390103,0.010038,-0.007376,-0.315465,0.460000,0.280000,0.220000,0.076923,-0.692308,0.010038
4,-0.179452,-1.726088,-2.393257,0.020257,-0.008218,0.257578,0.480000,0.280000,0.220000,0.076923,-0.692308,0.020257
5,-0.179656,-1.726166,-2.390681,0.019560,-0.007641,-0.441314,0.460000,0.280000,0.220000,0.076923,-0.692308,0.019560
6,-0.179851,-1.726243,-2.395095,0.027149,-0.011988,0.013884,0.480000,0.280000,0.220000,0.076923,-0.692308,0.027149
7,-0.180132,-1.726340,-2.394956,0.028084,-0.009846,-0.581058,0.480000,0.280000,0.220000,0.076923,-0.692308,0.028084
8,-0.180405,-1.726458,-2.400766,0.034845,-0.015001,-0.176762,0.480000,0.280000,0.220000,0.076923,-0.692308,0.034845
9,-0.180763,-1.726583,-2.402534,0.037233,-0.012295,-0.638759,0.480000,0.280000,0.220000,0.076923,-0.692308,0.037233
10,-0.181121,-1.726743,-2.408921,0.042679,-0.018035,-0.349762,0.480000,0.280000,0.220000,0.076923,-0.692308,0.042679
11,-0.181559,-1.726894,-2.412419,0.046064,-0.015875,-0.675056,0.500000,0.280000,0.220000,0.076923,-0.692308,0.046064
12,-0.182008,-1.727082,-2.419170,0.050839,-0.020628,-0.507627,0.500000,0.280000,0.220000,0.076923,-0.692308,0.050839
13,-0.182526,-1.727264,-2.424246,0.054694,-0.019833,-0.713908,0.500000,0.280000,0.220000,0.076923,-0.692308,0.054694
14,-0.183069,-1.727474,-2.431385,0.059153,-0.022987,-0.659070,0.520000,0.280000,0.220000,0.076923,-0.692308,0.059153
15,-0.183667,-1.727685,-2.437976,0.063257,-0.023609,-0.767663,0.520000,0.280000,0.220000,0.076923,-0.692308,0.063257
16,-0.184302,-1.727915,-2.445652,0.067558,-0.025577,-0.787743,0.540000,0.280000,0.220000,0.076923,-0.692308,0.067558
