round,trial,peak_fitness,elapsed_s,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
0,4,115.0,27.0,0.4831729368930145,0.2234074682333168,0.056173861652467516,0.08308242810544404,0.4097132344718417,0.2941999724559969,0.6622216957331464,0.1272473720647656,0.20490046754464075,11
0,18,115.0,27.0,0.30639003293208966,0.4453232272688872,0.10801068589764533,0.034249703054001865,0.503435296624086,0.07616866970457846,0.2963264279687238,0.31841443347416704,0.3603787949985557,7
0,7,113.0,28.5,0.5423437289968847,0.10240492838995645,0.05800790558650917,0.23901108561476234,0.40935027347543285,0.21854571498179678,0.5927108549651482,0.39855438918369085,0.07983011578111575,15
0,1,115.0,31.5,0.13665672152314917,0.48949787965096353,0.2375078655261741,0.042279196762388754,0.5369361161747496,0.2846777943026479,0.6345942634571009,0.3804075441745696,0.33236541560822463,10
0,2,115.0,34.5,0.6973881840054177,0.20828815692040414,0.2372738950306893,0.013616111302972796,0.24954657883267908,0.19475347693418554,0.7771142435368992,0.25887375848591293,0.16816508806562563,15
0,11,115.0,34.6,0.31994545637136745,0.08101054062206453,0.14166214659051027,0.17681194350843457,0.6039893113718972,0.13896332202358286,0.5528554415359648,0.25747271918866627,0.33688211279285485,5
0,0,115.0,36.0,0.34025738061064154,0.22433921120820866,0.1708826807032863,0.07695773975525307,0.39320667149368094,0.07127185864878104,0.7708296015688956,0.12849862679834215,0.3654646154331299,6
0,15,115.0,36.1,0.6591328791807454,0.16220180654363242,0.28678351636851035,0.026927659799173206,0.3459610855968509,0.10200180726572297,0.7533770722066224,0.29412179342363076,0.2624588136987421,6
0,13,115.0,36.1,0.1416696882079801,0.3956954136001452,0.3151175878200836,0.04864835261597767,0.5927007694935567,0.22276061628248292,0.47724910605706095,0.1183443860100238,0.26134727863632295,3
0,16,115.0,37.6,0.21387261903758775,0.28471832415408643,0.1554109745680573,0.014534747353140236,0.3287666534244653,0.2534756528601035,0.29574647646059876,0.1034073087590916,0.30376481718748394,16
0,8,115.0,40.6,0.11314820605762854,0.13443185585359535,0.2826194684058699,0.0060708657506157344,0.22616131624344527,0.2663544744814088,0.49091371840856524,0.2705038916517135,0.3477640554362246,12
0,24,115.0,28.6,0.3292870553747235,0.3017526865168431,0.1261168782002953,0.08750929198419646,0.20757131322119793,0.19364430371397048,0.7736213183142977,0.062110415887567036,0.09955304078878405,14
