rank,mean,std,min,max,n_ok,orig_mean,orig_std,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
0,1161.909090909091,326.2635298483281,740.0,1550.0,11,607.0909090909091,401.7311176758541,0.3316467381960757,0.0546590704890934,0.2331213139132494,0.010686415433666,0.6573697219176592,0.159913875047901,0.6145387859562532,0.3741281694372055,0.2213386048452184,13
