step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,0.267545,1.876807,-2.944113,0.000000,0.000000,0.000000,0.660000,1.000000,0.520000,0.300000,-0.300000,0.000000
1,0.267545,1.876807,-2.944113,0.021000,0.000000,0.000000,0.660000,1.000000,0.520000,0.300000,-0.300000,0.021000
2,0.267339,1.876766,-2.944113,0.039895,-0.006805,-0.291035,0.660000,1.000000,0.520000,0.300000,-0.300000,0.039895
3,0.266935,1.876754,-2.947023,0.061501,-0.007114,-0.096964,0.660000,1.000000,0.520000,0.300000,-0.300000,0.061501
4,0.266317,1.876705,-2.947993,0.081311,-0.008805,-0.365476,0.640000,1.000000,0.520000,0.300000,-0.300000,0.081311
5,0.265503,1.876635,-2.951648,0.101750,-0.011780,-0.381510,0.640000,1.000000,0.520000,0.300000,-0.300000,0.101750
6,0.264481,1.876558,-2.955463,0.122085,-0.013956,-0.466276,0.620000,1.000000,0.520000,0.300000,-0.300000,0.122085
7,0.263256,1.876470,-2.960126,0.142444,-0.016065,-0.544149,0.600000,1.000000,0.520000,0.300000,-0.300000,0.142444
8,0.261826,1.876371,-2.965567,0.162813,-0.018061,-0.621128,0.580000,1.000000,0.540000,0.300000,-0.300000,0.162813
9,0.260191,1.876263,-2.971778,0.183190,-0.019930,-0.697559,0.560000,1.000000,0.540000,0.300000,-0.300000,0.183190
10,0.258352,1.876150,-2.978754,0.203575,-0.021659,-0.773463,0.540000,1.000000,0.540000,0.300000,-0.300000,0.203575
11,0.256308,1.876034,-2.986489,0.223966,-0.023232,-0.848804,0.520000,1.000000,0.540000,0.300000,-0.300000,0.223966
12,0.254059,1.875917,-2.994977,0.244362,-0.024635,-0.923531,0.500000,1.000000,0.560000,0.300000,-0.200000,0.244362
13,0.251606,1.875804,-3.004212,0.265630,-0.022969,-0.874248,0.480000,1.000000,0.560000,0.300000,-0.200000,0.265630
14,0.248943,1.875668,-3.012954,0.286701,-0.022011,-0.863519,0.460000,1.000000,0.580000,0.300000,-0.200000,0.286701
15,0.246071,1.875518,-3.021590,0.307655,-0.021436,-0.874255,0.440000,1.000000,0.580000,0.300000,-0.200000,0.307655
16,0.242991,1.875363,-3.030332,0.328535,-0.021047,-0.897502,0.440000,1.000000,0.600000,0.300000,-0.200000,0.328535
17,0.239703,1.875207,-3.039307,0.349363,-0.020719,-0.928321,0.420000,1.000000,0.600000,0.300000,-0.200000,0.349363
18,0.236206,1.875057,-3.048590,0.370154,-0.020372,-0.963844,0.400000,1.000000,0.620000,0.300000,-0.100000,0.370154
19,0.232502,1.874916,-3.058229,0.391431,-0.016938,-0.873480,0.400000,1.000000,0.640000,0.300000,-0.100000,0.391431
20,0.228587,1.874759,-3.066964,0.412589,-0.014318,-0.813215,0.380000,1.000000,0.640000,0.300000,-0.100000,0.412589
21,0.224462,1.874594,-3.075096,0.433665,-0.012254,-0.774067,0.360000,1.000000,0.660000,0.300000,0.000000,0.433665
22,0.220127,1.874428,-3.082837,0.454744,-0.007520,-0.619872,0.360000,1.000000,0.660000,0.300000,0.000000,0.454744
23,0.215583,1.874236,-3.089035,0.475773,-0.003953,-0.499294,0.360000,1.000000,0.680000,0.300000,0.000000,0.475773
24,0.210830,1.874025,-3.094028,0.496773,-0.001279,-0.404551,0.340000,1.000000,0.680000,0.300000,0.000000,0.496773
25,0.205867,1.873802,-3.098074,0.517757,0.000712,-0.329572,0.340000,1.000000,0.680000,0.300000,0.000000,0.517757
26,0.200695,1.873570,-3.101369,0.538732,0.002184,-0.269765,0.340000,1.000000,0.700000,0.300000,0.000000,0.538732
27,0.195312,1.873331,-3.104067,0.559701,0.003260,-0.221692,0.340000,1.000000,0.700000,0.300000,0.000000,0.559701
28,0.189721,1.873089,-3.106284,0.580667,0.004031,-0.182771,0.340000,1.000000,0.700000,0.300000,0.000000,0.580667
29,0.183919,1.872843,-3.108112,0.601631,0.004568,-0.151054,0.340000,1.000000,0.700000,0.300000,0.000000,0.601631
30,0.177908,1.872596,-3.109622,0.622593,0.004924,-0.125054,0.340000,1.000000,0.700000,0.300000,0.000000,0.622593
31,0.171686,1.872348,-3.110873,0.643554,0.005141,-0.103630,0.340000,1.000000,0.700000,0.300000,0.000000,0.643554
32,0.165255,1.872099,-3.111909,0.664513,0.005250,-0.085893,0.340000,1.000000,0.700000,0.300000,0.000000,0.664513
33,0.158615,1.871849,-3.112768,0.685471,0.005276,-0.071149,0.340000,1.000000,0.700000,0.300000,0.000000,0.685471
34,0.151764,1.871599,-3.113479,0.706427,0.005238,-0.058849,0.340000,1.000000,0.700000,0.300000,0.000000,0.706427
35,0.144704,1.871348,-3.114068,0.727382,0.005151,-0.048556,0.340000,1.000000,0.700000,0.300000,0.000000,0.727382
36,0.137435,1.871096,-3.114554,0.748334,0.005027,-0.039921,0.340000,1.000000,0.700000,0.300000,0.000000,0.748334
37,0.129956,1.870844,-3.114953,0.769284,0.004875,-0.032660,0.340000,1.000000,0.700000,0.300000,0.000000,0.769284
38,0.122267,1.870590,-3.115279,0.790232,0.004703,-0.026545,0.340000,1.000000,0.700000,0.300000,0.000000,0.790232
39,0.114368,1.870335,-3.115545,0.811178,0.004517,-0.021388,0.340000,1.000000,0.700000,0.300000,0.000000,0.811178
40,0.106261,1.870079,-3.115759,0.832120,0.004321,-0.017035,0.340000,1.000000,0.700000,0.300000,0.000000,0.832120
41,0.097943,1.869821,-3.115929,0.853061,0.004119,-0.013360,0.340000,1.000000,0.700000,0.300000,0.000000,0.853061
42,0.089416,1.869561,-3.116063,0.873998,0.003914,-0.010258,0.340000,1.000000,0.700000,0.300000,0.000000,0.873998
43,0.080680,1.869298,-3.116165,0.894932,0.003709,-0.007642,0.340000,1.000000,0.700000,0.300000,0.000000,0.894932
44,0.071735,1.869034,-3.116242,0.915864,0.003505,-0.005437,0.340000,1.000000,0.700000,0.300000,0.000000,0.915864
45,0.062580,1.868767,-3.116296,0.936792,0.003303,-0.003583,0.340000,1.000000,0.700000,0.300000,0.000000,0.936792
46,0.053216,1.868497,-3.116332,0.957717,0.003106,-0.002029,0.340000,1.000000,0.700000,0.300000,0.000000,0.957717
47,0.043643,1.868224,-3.116352,0.978638,0.002913,-0.000730,0.340000,1.000000,0.700000,0.300000,0.000000,0.978638
48,0.033860,1.867948,-3.116359,0.999557,0.002726,0.000351,0.340000,1.000000,0.700000,0.300000,0.000000,0.999557
49,0.023868,1.867668,-3.116356,1.020471,0.002545,0.001244,0.340000,1.000000,0.700000,0.300000,0.000000,1.020471
