step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,-1.286752,-1.485967,0.228316,0.000000,0.000000,0.000000,1.000000,0.140000,0.060000,0.750000,-0.250000,0.000000
1,-1.286752,-1.485967,0.228316,0.052500,0.000000,0.000000,1.000000,0.140000,0.060000,0.750000,-0.250000,0.052500
2,-1.286240,-1.485848,0.228316,0.103426,-0.006162,-0.263552,1.000000,0.140000,0.060000,0.750000,-0.250000,0.103426
3,-1.285219,-1.485674,0.225680,0.155085,-0.010079,-0.366324,1.000000,0.140000,0.060000,0.750000,-0.250000,0.155085
4,-1.283685,-1.485425,0.222017,0.206764,-0.013308,-0.488186,1.000000,0.140000,0.060000,0.750000,-0.250000,0.206764
5,-1.281639,-1.485099,0.217135,0.258465,-0.016132,-0.609772,1.000000,0.140000,0.060000,0.750000,-0.300000,0.258465
6,-1.279080,-1.484700,0.211038,0.309648,-0.019638,-0.778883,1.000000,0.140000,0.060000,0.750000,-0.300000,0.309648
7,-1.276011,-1.484243,0.203249,0.360921,-0.022330,-0.935996,1.000000,0.140000,0.060000,0.750000,-0.300000,0.360921
8,-1.272431,-1.483734,0.193889,0.412252,-0.024179,-1.085639,1.000000,0.160000,0.060000,0.750000,-0.300000,0.412252
9,-1.268339,-1.483177,0.183032,0.463619,-0.025129,-1.229746,1.000000,0.160000,0.060000,0.750000,-0.300000,0.463619
10,-1.263735,-1.482580,0.170735,0.515003,-0.025108,-1.369170,1.000000,0.160000,0.060000,0.750000,-0.300000,0.515003
11,-1.258617,-1.481952,0.157043,0.566383,-0.024038,-1.504257,1.000000,0.180000,0.060000,0.750000,-0.300000,0.566383
12,-1.252985,-1.481304,0.142001,0.617734,-0.021839,-1.635091,1.000000,0.180000,0.060000,0.750000,-0.350000,0.617734
13,-1.246839,-1.480646,0.125650,0.668447,-0.019269,-1.797485,1.000000,0.200000,0.060000,0.750000,-0.350000,0.668447
14,-1.240183,-1.479999,0.107675,0.719112,-0.015125,-1.951243,1.000000,0.240000,0.060000,0.750000,-0.350000,0.719112
