step,position,velocity,action,reward
0,-0.417888,0.000000,0,-1.016513
1,-0.419668,-0.001780,0,-1.032099
2,-0.423214,-0.003547,0,-1.045853
3,-0.428502,-0.005288,0,-1.056916
4,-0.435494,-0.006992,0,-1.064499
5,-0.444139,-0.008645,0,-1.067912
6,-0.454374,-0.010235,0,-1.066589
7,-0.466125,-0.011751,0,-1.060119
8,-0.479304,-0.013179,0,-1.048269
9,-0.493815,-0.014511,0,-1.031010
10,-0.509549,-0.015734,0,-1.008532
11,-0.526388,-0.016839,0,-0.981247
12,-0.544206,-0.017818,0,-0.949784
13,-0.562870,-0.018664,0,-0.914974
14,-0.582240,-0.019370,0,-0.877810
15,-0.602172,-0.019932,0,-0.839409
16,-0.622521,-0.020349,0,-0.800955
17,-0.643138,-0.020617,0,-0.763642
18,-0.663878,-0.020740,0,-0.728614
19,-0.684597,-0.020719,0,-0.696916
20,-0.705154,-0.020558,0,-0.669440
21,-0.725417,-0.020262,0,-0.646901
22,-0.745256,-0.019839,0,-0.629811
23,-0.764553,-0.019297,0,-0.618478
24,-0.783196,-0.018643,0,-0.613011
25,-0.801083,-0.017887,0,-0.613343
26,-0.818121,-0.017038,0,-0.619253
27,-0.834226,-0.016105,0,-0.630398
28,-0.849325,-0.015099,0,-0.646350
29,-0.863351,-0.014026,0,-0.666621
30,-0.876248,-0.012897,0,-0.690700
31,-0.887967,-0.011719,0,-0.718068
32,-0.898465,-0.010499,0,-0.748224
33,-0.907709,-0.009243,0,-0.780696
34,-0.915668,-0.007959,0,-0.815047
35,-0.922319,-0.006651,0,-0.850884
36,-0.927643,-0.005324,0,-0.887849
37,-0.931627,-0.003984,0,-0.925624
38,-0.934259,-0.002632,0,-0.963916
39,-0.935534,-0.001274,0,-1.002453
40,-0.935447,0.000087,0,-1.040973
41,-0.934000,0.001447,0,-1.079214
42,-0.931195,0.002805,0,-1.116903
43,-0.927040,0.004155,0,-1.153743
44,-0.921546,0.005494,0,-1.189411
45,-0.914728,0.006819,0,-1.223547
46,-0.906604,0.008124,2,-1.309697
47,-0.895199,0.011405,2,-1.390193
48,-0.880550,0.014649,2,-1.462691
49,-0.862707,0.017843,2,-1.524426
50,-0.841737,0.020970,2,-1.572247
51,-0.817727,0.024010,2,-1.602733
52,-0.790787,0.026941,2,-1.612414
53,-0.761050,0.029737,2,-1.598085
54,-0.728679,0.032371,2,-1.557192
55,-0.693866,0.034814,2,-1.488270
56,-0.656830,0.037036,2,-1.391345
57,-0.617821,0.039009,2,-1.268247
58,-0.577115,0.040706,2,-1.122745
59,-0.535010,0.042106,2,-0.960444
60,-0.491819,0.043191,2,-0.788424
61,-0.447865,0.043953,2,-0.614655
62,-0.403475,0.044390,2,-0.447265
63,-0.358967,0.044508,2,-0.293774
64,-0.314644,0.044323,2,-0.160425
65,-0.270787,0.043857,2,-0.051703
66,-0.227650,0.043137,2,0.029890
67,-0.185452,0.042198,2,0.083808
68,-0.144376,0.041075,2,0.111221
69,-0.104571,0.039806,2,0.114630
70,-0.066143,0.038428,2,0.097430
71,-0.029166,0.036977,2,0.063470
72,0.006321,0.035487,0,-0.042906
73,0.038308,0.031987,0,-0.155760
74,0.066812,0.028504,0,-0.269755
75,0.091865,0.025054,0,-0.381246
76,0.113513,0.021648,0,-0.488055
77,0.131804,0.018291,0,-0.589187
78,0.146789,0.014984,0,-0.684568
79,0.158512,0.011723,0,-0.774799
80,0.167012,0.008500,0,-0.860960
81,0.172319,0.005308,0,-0.944442
82,0.174454,0.002134,0,-1.026817
83,0.173423,-0.001031,0,-1.109729
84,0.169222,-0.004200,0,-1.194787
85,0.161837,-0.007385,0,-1.283459
86,0.151241,-0.010596,0,-1.376949
87,0.137398,-0.013843,0,-1.476047
88,0.120264,-0.017134,0,-1.580938
89,0.099791,-0.020473,0,-1.690979
90,0.075929,-0.023862,0,-1.804435
91,0.048632,-0.027297,0,-1.918201
92,0.017862,-0.030771,0,-2.027553
93,-0.016405,-0.034267,0,-2.125973
94,-0.054169,-0.037764,0,-2.205161
95,-0.095400,-0.041231,0,-2.255318
96,-0.140029,-0.044629,0,-2.265812
97,-0.187941,-0.047912,0,-2.226279
98,-0.238966,-0.051025,0,-2.128137
99,-0.292876,-0.053910,0,-1.966341
100,-0.349381,-0.056505,0,-1.741054
101,-0.408134,-0.058753,0,-1.458830
102,-0.468736,-0.060602,0,-1.132844
103,-0.530747,-0.062011,0,-0.781945
104,-0.593705,-0.062958,0,-0.428526
105,-0.657141,-0.063436,0,-0.095620
106,-0.720602,-0.063461,0,0.196149
107,-0.783670,-0.063068,0,0.431081
108,-0.845979,-0.062309,0,0.599847
109,-0.907230,-0.061251,0,0.699713
110,-0.967198,-0.059968,1,0.703737
111,-1.024738,-0.057540,1,0.649304
112,-1.079784,-0.055046,1,0.550599
113,-1.132342,-0.052558,1,0.421348
114,-1.182480,-0.050139,1,-0.522783
115,-1.200000,0.000000,0,-1.033441
116,-1.198758,0.001242,0,-1.067176
117,-1.196270,0.002488,0,-1.101491
118,-1.192528,0.003742,0,-1.136661
119,-1.187520,0.005008,0,-1.172940
120,-1.181230,0.006290,0,-1.210549
121,-1.173640,0.007591,2,-1.306041
122,-1.162727,0.010913,2,-1.405465
123,-1.148463,0.014264,2,-1.509199
124,-1.130813,0.017650,2,-1.616908
125,-1.109742,0.021071,2,-1.727307
126,-1.085214,0.024528,2,-1.837913
127,-1.057203,0.028011,2,-1.944812
128,-1.025693,0.031510,2,-2.042487
129,-0.990688,0.035005,2,-2.123782
130,-0.952219,0.038469,2,-2.180093
131,-0.910350,0.041868,2,-2.201869
132,-0.865190,0.045161,2,-2.179493
133,-0.816893,0.048297,2,-2.104538
134,-0.765669,0.051224,2,-1.971285
135,-0.711785,0.053884,2,-1.778272
136,-0.655564,0.056221,2,-1.529526
137,-0.597378,0.058186,2,-1.235079
138,-0.537644,0.059734,2,-0.910499
139,-0.476804,0.060840,2,-0.575351
140,-0.415314,0.061490,2,-0.250815
141,-0.353622,0.061692,2,0.043056
142,-0.292151,0.061472,2,0.289823
143,-0.231279,0.060872,2,0.478387
144,-0.171329,0.059950,2,0.603653
145,-0.112556,0.058773,2,0.666156
146,-0.055142,0.057414,2,0.670913
147,0.000807,0.055948,2,0.625867
148,0.055255,0.054448,2,0.540296
