boot_mean_snn,boot_mean_ann,boot_diff,boot_ratio_pct_literal,boot_ratio_pct_signed
78.578346377,1301.88243315,-1223.304086773,6.035748265446207,6.035748265446195
77.125640328,1261.39554764,-1184.269907312,6.114310493032716,6.114310493032704
79.740768655,1264.42464291,-1184.683874255,6.306486440463644,6.306486440463644
69.175510036,1160.86069663,-1091.6851865939998,5.958984591072623,5.958984591072635
81.138243542,1348.89984683,-1267.7616032879998,6.015142171798745,6.0151421717987485
62.30478318,1316.7058767800002,-1254.4010936000002,4.731867934877465,4.7318679348774655
84.55811975,1251.3440278999997,-1166.7859081499996,6.757383890016648,6.757383890016655
62.892606228,1351.1042077000002,-1288.2116014720002,4.654904179083476,4.654904179083474
76.05214793500001,1081.21254356,-1005.1603956250001,7.033968333792237,7.03396833379224
71.87275469400001,1354.32252001,-1282.4497653160001,5.306915718529831,5.306915718529826
65.594295606,1303.61818692,-1238.023891314,5.031710685241105,5.031710685241109
61.954100943,1172.90453748,-1110.950436537,5.282109409868014,5.282109409868008
73.222125267,1293.1456176899999,-1219.923492423,5.662326366445856,5.662326366445846
61.340312038,1217.2209505399999,-1155.8806385019998,5.039373665955009,5.039373665955016
84.222548694,1335.4170004700002,-1251.1944517760003,6.3068351432067935,6.30683514320679
67.502327677,1291.1171481499998,-1223.6148204729998,5.228210915928265,5.228210915928266
74.86146350800001,1330.14483056,-1255.283367052,5.628068597348368,5.628068597348368
74.931020098,1240.95384452,-1166.022824422,6.038179455979949,6.038179455979953
61.913671001000004,1351.9972372299997,-1290.0835662289996,4.579422893485347,4.5794228934853525
75.44403408400001,1354.0562222600001,-1278.612188176,5.571706170226776,5.571706170226786
64.90209933999999,1302.68369394,-1237.7815946,4.982184059102018,4.982184059102012
73.80197643700001,1322.82572228,-1249.0237458430001,5.5791156154565975,5.579115615456587
71.147317295,1318.66912962,-1247.521812325,5.395388099780759,5.395388099780762
81.07129041,1384.3665776599998,-1303.2952872499998,5.8562010755153535,5.856201075515354
62.30081012800001,1350.0630916199998,-1287.7622814919998,4.614659160353947,4.6146591603539395
70.45726855499998,1347.0342822299997,-1276.5770136749998,5.2305475431819595,5.2305475431819515
68.05211022000002,1223.8749917999999,-1155.8228815799998,5.560380813069248,5.560380813069243
72.23685213799999,1301.3687386099998,-1229.131886472,5.550836591876076,5.550836591876074
70.50477589399999,1304.9596161099998,-1234.4548402159999,5.402832012853406,5.402832012853409
81.75128489500001,1264.4203532,-1182.6690683049999,6.465514786131332,6.465514786131332
72.71989004,1272.5905268299998,-1199.87063679,5.714319610813381,5.714319610813368
69.848731244,1357.9709417800002,-1288.1222105360002,5.143610153575432,5.143610153575429
61.610771558,1280.77477086,-1219.163999302,4.810429824178244,4.810429824178231
64.467985152,1365.6341582300001,-1301.1661730780002,4.720736132988723,4.720736132988723
66.97984033700001,1326.90264226,-1259.922801923,5.047833820190378,5.047833820190384
74.07676054899999,1327.4961979,-1253.419437351,5.5801862684189905,5.580186268418997
83.89630546800001,1234.74047432,-1150.844168852,6.794650958064984,6.7946509580649845
63.29272230200001,1437.9104599099999,-1374.617737608,4.401715132245547,4.401715132245543
67.963339586,1397.78357808,-1329.820238494,4.86222192418047,4.862221924180476
63.732251059000006,1344.48882885,-1280.756577791,4.740258876937861,4.740258876937853
60.11316323100001,1349.92157096,-1289.808407729,4.453085610614429,4.453085610614426
68.828325042,1306.87958952,-1238.0512644780001,5.2666156541077935,5.266615654107786
72.565236527,1307.63731184,-1235.072075313,5.549339703751046,5.549339703751044
65.225285996,1319.3494865999999,-1254.124200604,4.943745888292826,4.943745888292817
70.62255767999999,1275.8253549699998,-1205.2027972899998,5.535440834820267,5.535440834820271
68.589406346,1219.9565851999998,-1151.3671788539998,5.622282561371268,5.622282561371272
80.406814477,1440.3700383799996,-1359.9632239029997,5.582372052631312,5.582372052631301
71.189760482,1377.9144166800002,-1306.724656198,5.166486366658921,5.166486366658929
72.908964524,1231.4998457699999,-1158.5908812459998,5.920338908237004,5.92033890823701
77.71171360700001,1228.4966162599999,-1150.7849026529998,6.325757236807321,6.325757236807328
73.131480888,1237.83603602,-1164.704555132,5.908010330927092,5.908010330927082
84.112812127,1318.7142667399999,-1234.6014546129998,6.378395551519716,6.378395551519722
72.521783447,1193.7468364299998,-1121.2250529829998,6.075139320484609,6.075139320484602
