step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,1.596052,-1.588780,-1.016540,0.000000,0.000000,0.000000,0.100000,0.120000,0.120000,0.100000,-1.000000,0.000000
1,1.596052,-1.588780,-1.016540,0.007000,0.000000,0.000000,0.100000,0.120000,0.120000,0.100000,-1.000000,0.007000
2,1.596089,-1.588839,-1.016540,0.014000,0.000000,0.000000,0.100000,0.120000,0.120000,0.100000,-1.000000,0.014000
3,1.596163,-1.588958,-1.016540,0.012635,-0.005371,-0.229722,0.100000,0.120000,0.120000,0.100000,-1.000000,0.012635
4,1.596184,-1.589094,-1.018837,0.014456,-0.013642,-0.130547,0.100000,0.120000,0.120000,0.100000,-1.000000,0.014456
5,1.596143,-1.589288,-1.020143,0.018464,-0.007716,-0.594771,0.100000,0.120000,0.120000,0.100000,-1.000000,0.018464
6,1.596174,-1.589486,-1.026090,0.023814,-0.016534,-0.259800,0.100000,0.120000,0.120000,0.100000,-1.000000,0.023814
7,1.596156,-1.589775,-1.028688,0.026136,-0.012580,-0.726427,0.100000,0.120000,0.120000,0.100000,-1.000000,0.026136
8,1.596183,-1.590064,-1.035953,0.030956,-0.021285,-0.426882,0.100000,0.120000,0.120000,0.100000,-1.000000,0.030956
9,1.596158,-1.590439,-1.040222,0.033981,-0.017852,-0.826197,0.100000,0.120000,0.120000,0.100000,-1.000000,0.033981
10,1.596176,-1.590823,-1.048484,0.038344,-0.025797,-0.589363,0.100000,0.120000,0.120000,0.100000,-1.000000,0.038344
11,1.596144,-1.591284,-1.054377,0.041704,-0.023224,-0.926226,0.100000,0.120000,0.120000,0.100000,-1.000000,0.041704
12,1.596148,-1.591761,-1.063639,0.045867,-0.029787,-0.767228,0.100000,0.100000,0.120000,0.100000,-1.000000,0.045867
13,1.596110,-1.592306,-1.071312,0.049446,-0.028652,-1.019612,0.100000,0.100000,0.120000,0.100000,-1.000000,0.049446
14,1.596095,-1.592878,-1.081508,0.053473,-0.033471,-0.952181,0.100000,0.100000,0.120000,0.100000,-1.000000,0.053473
15,1.596051,-1.593507,-1.091030,0.057212,-0.033962,-1.113680,0.100000,0.100000,0.120000,0.100000,-1.000000,0.057212
16,1.596014,-1.594171,-1.102166,0.061152,-0.037174,-1.128214,0.100000,0.100000,0.120000,0.100000,-1.000000,0.061152
17,1.595959,-1.594885,-1.113449,0.064996,-0.038811,-1.224822,0.100000,0.100000,0.120000,0.100000,-1.000000,0.064996
18,1.595897,-1.595639,-1.125697,0.068903,-0.041150,-1.281770,0.100000,0.100000,0.120000,0.100000,-1.000000,0.068903
19,1.595823,-1.596438,-1.138515,0.072800,-0.043167,-1.353740,0.100000,0.100000,0.120000,0.100000,-1.000000,0.072800
20,1.595736,-1.597280,-1.152052,0.076713,-0.045245,-1.420158,0.100000,0.100000,0.120000,0.100000,-1.000000,0.076713
21,1.595634,-1.598165,-1.166253,0.080636,-0.047265,-1.487219,0.100000,0.100000,0.120000,0.100000,-1.000000,0.080636
22,1.595517,-1.599092,-1.181126,0.084568,-0.049253,-1.553404,0.100000,0.100000,0.120000,0.100000,-1.000000,0.084568
23,1.595383,-1.600062,-1.196660,0.088510,-0.051204,-1.618947,0.120000,0.100000,0.120000,0.100000,-1.000000,0.088510
24,1.595230,-1.601073,-1.212849,0.092462,-0.053116,-1.683782,0.120000,0.100000,0.120000,0.100000,-1.000000,0.092462
25,1.595056,-1.602125,-1.229687,0.096422,-0.054987,-1.747878,0.120000,0.100000,0.120000,0.100000,-1.000000,0.096422
26,1.594860,-1.603218,-1.247166,0.100391,-0.056815,-1.811200,0.120000,0.100000,0.100000,0.100000,-1.000000,0.100391
