1.28e+02,-7.15e+01,-6.56e+01,-6.56e+01,-1.45e+01,1.20e+01,1.20e+01,-6.56e+01
2.56e+02,-7.13e+01,-3.78e+01,-3.78e+01,9.26e+01,1.20e+01,1.20e+01,-3.78e+01
3.84e+02,-6.31e+01,-2.76e+01,-2.76e+01,1.10e+02,1.20e+01,1.40e+01,-2.76e+01
5.12e+02,-4.10e+01,-1.93e+01,-1.93e+01,1.89e+02,1.20e+01,1.30e+01,-1.93e+01
6.40e+02,-3.43e+01,-1.48e+01,-1.48e+01,1.88e+02,1.20e+01,1.30e+01,-1.48e+01
7.68e+02,-3.24e+01,-9.86e+00,-9.86e+00,1.79e+02,1.20e+01,1.30e+01,-9.86e+00
8.96e+02,-2.08e+01,-9.57e-01,-9.57e-01,2.45e+02,1.20e+01,1.30e+01,-9.57e-01
1.02e+03,-1.89e+01,1.55e+01,1.55e+01,3.53e+02,1.20e+01,1.40e+01,1.55e+01
1.15e+03,-1.18e+01,1.55e+01,1.55e+01,3.53e+02,1.20e+01,1.40e+01,1.55e+01
1.28e+03,-1.21e+01,2.09e+01,2.09e+01,3.65e+02,1.20e+01,1.30e+01,2.09e+01
1.41e+03,-1.18e+01,2.09e+01,2.09e+01,3.65e+02,1.20e+01,1.20e+01,2.09e+01
1.54e+03,-1.18e+01,2.09e+01,2.09e+01,3.65e+02,1.30e+01,1.30e+01,2.09e+01
1.66e+03,-1.18e+01,2.37e+01,2.37e+01,3.93e+02,1.30e+01,1.30e+01,2.37e+01
1.79e+03,-3.90e+00,2.37e+01,2.37e+01,3.89e+02,1.40e+01,1.65e+01,2.37e+01
1.92e+03,3.54e+00,2.48e+01,2.48e+01,3.91e+02,1.40e+01,1.80e+01,2.48e+01
2.05e+03,3.81e+00,2.48e+01,2.48e+01,3.91e+02,1.35e+01,1.60e+01,2.48e+01
2.18e+03,-7.55e+00,2.48e+01,2.48e+01,3.91e+02,1.30e+01,1.60e+01,2.48e+01
2.30e+03,-1.61e+00,2.48e+01,2.48e+01,3.91e+02,1.30e+01,1.60e+01,2.48e+01
2.43e+03,1.11e+01,2.48e+01,2.48e+01,3.91e+02,1.40e+01,1.80e+01,2.48e+01
2.56e+03,8.77e+00,2.64e+01,2.64e+01,4.04e+02,1.40e+01,1.80e+01,2.64e+01
2.69e+03,-2.87e-01,2.64e+01,2.64e+01,4.04e+02,1.40e+01,1.80e+01,2.64e+01
2.82e+03,-3.08e-01,2.64e+01,2.64e+01,4.04e+02,1.40e+01,1.70e+01,2.64e+01
2.94e+03,4.88e+00,2.64e+01,2.64e+01,4.04e+02,1.40e+01,1.70e+01,2.64e+01
3.07e+03,1.34e+01,2.64e+01,2.64e+01,4.04e+02,1.40e+01,1.80e+01,2.64e+01
3.20e+03,8.60e+00,2.64e+01,2.64e+01,4.04e+02,1.40e+01,1.90e+01,2.64e+01
3.33e+03,1.40e+01,2.64e+01,2.64e+01,4.04e+02,1.40e+01,1.80e+01,2.64e+01
3.46e+03,6.90e+00,2.64e+01,2.64e+01,4.04e+02,1.40e+01,1.80e+01,2.64e+01
3.58e+03,8.42e+00,2.64e+01,2.64e+01,4.04e+02,1.40e+01,1.80e+01,2.64e+01
3.71e+03,8.87e+00,2.64e+01,2.64e+01,4.04e+02,1.40e+01,1.90e+01,2.64e+01
3.84e+03,7.49e+00,2.64e+01,2.64e+01,4.04e+02,1.40e+01,1.90e+01,2.64e+01
3.97e+03,1.36e+01,2.64e+01,2.64e+01,4.04e+02,1.40e+01,2.00e+01,2.64e+01
4.10e+03,8.97e+00,2.65e+01,2.65e+01,4.04e+02,1.50e+01,2.10e+01,2.65e+01
4.22e+03,8.85e+00,2.65e+01,2.65e+01,4.04e+02,1.40e+01,1.90e+01,2.65e+01
4.35e+03,1.00e+01,2.65e+01,2.65e+01,4.04e+02,1.40e+01,1.90e+01,2.65e+01
4.48e+03,8.06e+00,2.72e+01,2.72e+01,4.09e+02,1.40e+01,1.90e+01,2.72e+01
4.61e+03,1.50e+01,2.75e+01,2.75e+01,4.05e+02,1.50e+01,2.20e+01,2.75e+01
4.74e+03,1.49e+01,2.82e+01,2.82e+01,4.15e+02,1.50e+01,2.30e+01,2.82e+01
4.86e+03,4.00e+00,2.82e+01,2.82e+01,4.15e+02,1.50e+01,2.00e+01,2.82e+01
4.99e+03,8.93e+00,2.91e+01,2.91e+01,4.08e+02,1.50e+01,2.10e+01,2.91e+01
