step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,0.404310,-1.716863,-2.373248,0.000000,0.000000,0.000000,0.460000,0.280000,0.220000,0.250000,-0.850000,0.000000
1,0.404310,-1.716863,-2.373248,0.017500,0.000000,0.000000,0.460000,0.280000,0.220000,0.250000,-0.850000,0.017500
2,0.404184,-1.716985,-2.373248,0.027618,-0.006485,-0.277377,0.460000,0.280000,0.220000,0.250000,-0.850000,0.027618
3,0.403941,-1.717130,-2.376022,0.039201,-0.014725,-0.349289,0.480000,0.280000,0.220000,0.250000,-0.800000,0.039201
4,0.403556,-1.717296,-2.379515,0.052379,-0.016168,-0.660796,0.480000,0.280000,0.220000,0.250000,-0.800000,0.052379
5,0.403066,-1.717540,-2.386123,0.066000,-0.023101,-0.660462,0.480000,0.280000,0.220000,0.250000,-0.800000,0.066000
6,0.402427,-1.717825,-2.392727,0.079336,-0.026181,-0.872629,0.480000,0.280000,0.220000,0.250000,-0.800000,0.079336
7,0.401667,-1.718173,-2.401454,0.092831,-0.030721,-0.993977,0.500000,0.280000,0.220000,0.250000,-0.800000,0.092831
8,0.400775,-1.718572,-2.411393,0.106331,-0.034743,-1.135567,0.500000,0.280000,0.220000,0.250000,-0.800000,0.106331
9,0.399751,-1.719023,-2.422749,0.119873,-0.038637,-1.273710,0.520000,0.300000,0.220000,0.250000,-0.800000,0.119873
10,0.398594,-1.719521,-2.435486,0.133458,-0.042354,-1.409803,0.540000,0.300000,0.220000,0.250000,-0.750000,0.133458
11,0.397304,-1.720065,-2.449584,0.147967,-0.045385,-1.522765,0.560000,0.300000,0.220000,0.250000,-0.750000,0.147967
12,0.395875,-1.720660,-2.464812,0.162380,-0.048303,-1.641754,0.580000,0.300000,0.220000,0.250000,-0.750000,0.162380
13,0.394307,-1.721300,-2.481229,0.176750,-0.051072,-1.762003,0.600000,0.300000,0.220000,0.250000,-0.750000,0.176750
14,0.392597,-1.721981,-2.498849,0.191105,-0.053652,-1.881653,0.640000,0.320000,0.220000,0.250000,-0.700000,0.191105
15,0.390746,-1.722697,-2.517666,0.206327,-0.055448,-1.975840,0.680000,0.320000,0.220000,0.250000,-0.700000,0.206327
16,0.388748,-1.723452,-2.537424,0.221427,-0.057110,-2.075587,0.720000,0.320000,0.240000,0.250000,-0.700000,0.221427
17,0.386601,-1.724240,-2.558180,0.236449,-0.058586,-2.177319,0.780000,0.340000,0.240000,0.250000,-0.650000,0.236449
18,0.384305,-1.725054,-2.579953,0.252270,-0.059196,-2.251816,0.860000,0.340000,0.240000,0.250000,-0.650000,0.252270
19,0.381854,-1.725896,-2.602472,0.267924,-0.059691,-2.333071,0.960000,0.360000,0.240000,0.250000,-0.600000,0.267924
20,0.379249,-1.726760,-2.625802,0.284298,-0.059259,-2.385613,1.000000,0.380000,0.240000,0.200000,-0.550000,0.284298
21,0.376483,-1.727646,-2.649658,0.297780,-0.057884,-2.409458,1.000000,0.380000,0.240000,0.200000,-0.550000,0.297780
22,0.373585,-1.728543,-2.673753,0.310990,-0.056659,-2.444743,1.000000,0.400000,0.260000,0.200000,-0.500000,0.310990
23,0.370554,-1.729439,-2.698200,0.324791,-0.054476,-2.444600,1.000000,0.420000,0.260000,0.200000,-0.500000,0.324791
24,0.367386,-1.730341,-2.722646,0.338275,-0.052543,-2.460126,1.000000,0.440000,0.260000,0.200000,-0.450000,0.338275
25,0.364082,-1.731237,-2.747248,0.352270,-0.049645,-2.439879,1.000000,0.460000,0.260000,0.200000,-0.450000,0.352270
26,0.360639,-1.732132,-2.771646,0.365926,-0.047093,-2.438114,1.000000,0.500000,0.280000,0.200000,-0.400000,0.365926
27,0.357057,-1.733016,-2.796028,0.380024,-0.043578,-2.399736,1.000000,0.520000,0.280000,0.200000,-0.400000,0.380024
28,0.353334,-1.733893,-2.820025,0.393780,-0.040501,-2.381907,1.000000,0.560000,0.280000,0.200000,-0.350000,0.393780
29,0.349470,-1.734753,-2.843844,0.407914,-0.036468,-2.326391,1.000000,0.600000,0.300000,0.200000,-0.350000,0.407914
30,0.345464,-1.735601,-2.867108,0.421718,-0.032966,-2.293052,1.000000,0.640000,0.300000,0.200000,-0.550000,0.421718
31,0.341315,-1.736427,-2.890038,0.432610,-0.032807,-2.404162,1.000000,0.700000,0.320000,0.250000,-0.550000,0.432610
32,0.337043,-1.737186,-2.914080,0.447041,-0.032079,-2.506383,1.000000,0.760000,0.320000,0.350000,-0.600000,0.447041
33,0.332616,-1.737882,-2.939144,0.467845,-0.030986,-2.613458,1.000000,0.860000,0.340000,0.500000,-0.550000,0.467845
