step,x,y,mu,vx,vy,omega,lidar_l,lidar_c,lidar_r,throttle,steering,reward
0,-0.004973,1.822888,-2.386211,0.000000,0.000000,0.000000,0.560000,0.320000,0.300000,0.050000,-0.750000,0.000000
1,-0.004973,1.822888,-2.386211,0.003500,0.000000,0.000000,0.560000,0.320000,0.300000,0.050000,-0.750000,0.003500
2,-0.004999,1.822864,-2.386211,0.007000,0.000000,0.000000,0.560000,0.320000,0.300000,0.050000,-0.750000,0.007000
3,-0.005050,1.822816,-2.386211,0.010500,0.000000,0.000000,0.560000,0.320000,0.300000,0.050000,-0.750000,0.010500
4,-0.005126,1.822744,-2.386211,0.007393,-0.007092,-0.303312,0.560000,0.320000,0.300000,0.050000,-0.750000,0.007393
5,-0.005229,1.822745,-2.389244,0.010915,-0.007069,-0.303312,0.560000,0.320000,0.300000,0.050000,-0.750000,0.010915
6,-0.005357,1.822722,-2.392277,0.018379,-0.009161,0.187144,0.560000,0.340000,0.300000,0.050000,-0.700000,0.018379
7,-0.005554,1.822664,-2.390405,0.016127,-0.008064,-0.490496,0.560000,0.320000,0.300000,0.050000,-0.750000,0.016127
8,-0.005727,1.822613,-2.395310,0.023284,-0.011732,0.046857,0.580000,0.340000,0.300000,0.050000,-0.700000,0.023284
9,-0.005977,1.822541,-2.394842,0.022365,-0.009231,-0.554504,0.580000,0.340000,0.300000,0.050000,-0.700000,0.022365
10,-0.006204,1.822457,-2.400387,0.028639,-0.013192,-0.060124,0.580000,0.340000,0.300000,0.050000,-0.700000,0.028639
11,-0.006504,1.822360,-2.400988,0.028406,-0.010361,-0.603070,0.580000,0.340000,0.300000,0.050000,-0.700000,0.028406
12,-0.006784,1.822245,-2.407019,0.033446,-0.015371,-0.190546,0.580000,0.340000,0.300000,0.050000,-0.700000,0.033446
13,-0.007135,1.822135,-2.408924,0.034342,-0.012053,-0.634860,0.600000,0.340000,0.300000,0.050000,-0.700000,0.034342
14,-0.007471,1.821995,-2.415273,0.038429,-0.017472,-0.305032,0.600000,0.340000,0.300000,0.050000,-0.700000,0.038429
15,-0.007874,1.821870,-2.418323,0.040064,-0.014337,-0.660093,0.600000,0.340000,0.300000,0.050000,-0.700000,0.040064
16,-0.008270,1.821713,-2.424924,0.043581,-0.019337,-0.412310,0.620000,0.340000,0.300000,0.050000,-0.700000,0.043581
17,-0.008725,1.821572,-2.429047,0.045651,-0.016929,-0.684696,0.620000,0.340000,0.300000,0.050000,-0.700000,0.045651
18,-0.009181,1.821402,-2.435894,0.048833,-0.020970,-0.519894,0.640000,0.340000,0.300000,0.050000,-0.650000,0.048833
19,-0.009689,1.821245,-2.441093,0.052177,-0.018502,-0.659518,0.640000,0.340000,0.300000,0.050000,-0.650000,0.052177
20,-0.010207,1.821050,-2.447688,0.055326,-0.020862,-0.584724,0.660000,0.340000,0.300000,0.050000,-0.650000,0.055326
21,-0.010766,1.820857,-2.453535,0.058011,-0.020807,-0.684342,0.660000,0.360000,0.300000,0.050000,-0.650000,0.058011
22,-0.011346,1.820649,-2.460379,0.060930,-0.022403,-0.674365,0.680000,0.360000,0.300000,0.050000,-0.650000,0.060930
23,-0.011961,1.820439,-2.467123,0.063706,-0.023058,-0.727603,0.680000,0.360000,0.320000,0.050000,-0.650000,0.063706
24,-0.012602,1.820221,-2.474399,0.066556,-0.024182,-0.748734,0.700000,0.360000,0.320000,0.050000,-0.650000,0.066556
25,-0.013275,1.820000,-2.481886,0.069374,-0.025089,-0.784081,0.720000,0.360000,0.320000,0.050000,-0.600000,0.069374
26,-0.013977,1.819773,-2.489727,0.073133,-0.024841,-0.761295,0.740000,0.360000,0.320000,0.050000,-0.600000,0.073133
27,-0.014709,1.819526,-2.497340,0.076305,-0.025171,-0.787168,0.760000,0.360000,0.320000,0.050000,-0.600000,0.076305
28,-0.015470,1.819269,-2.505211,0.079332,-0.025912,-0.811522,0.780000,0.380000,0.320000,0.050000,-0.600000,0.079332
29,-0.016262,1.819006,-2.513327,0.082300,-0.026727,-0.839676,0.800000,0.380000,0.320000,0.050000,-0.600000,0.082300
30,-0.017085,1.818739,-2.521723,0.085249,-0.027576,-0.868232,1.000000,0.380000,0.320000,0.050000,-0.500000,0.085249
31,-0.017939,1.818468,-2.530406,0.089785,-0.025809,-0.784869,1.000000,0.380000,0.320000,0.050000,-0.500000,0.089785
32,-0.018822,1.818164,-2.538254,0.093425,-0.025252,-0.787970,1.000000,0.380000,0.320000,0.050000,-0.500000,0.093425
