rank,mean,std,min,max,n_ok,orig_mean,orig_std,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
0,-95.51818181818182,14.77828259181818,-138.0,-85.2,11,-114.54545454545455,12.58064892097094,0.42191060015821064,0.13260026529815888,0.18596188140157172,0.019555936355598925,0.29595602406192884,0.2936404989146083,0.20204434646342667,0.13907029708624752,0.10847843968958736,16
1,-114.05454545454545,17.889849839300698,-138.0,-88.9,11,-130.1818181818182,14.634330745327455,0.6595348676452895,0.16903842260179436,0.3469996637335725,0.006374733795464121,0.3153431596158819,0.05769705039690873,0.3792102851901197,0.31277186373943594,0.20479926832078504,14
2,-112.5909090909091,19.77298432434793,-138.0,-84.8,11,-129.0,16.540858502508268,0.3905403364022018,0.14844756764599507,0.11963741607947023,0.04824399843346371,0.5452591773896027,0.14546323658512286,0.3767431008012994,0.12358416691568602,0.1964581923596952,15
