rank,mean,std,min,max,n_ok,orig_mean,orig_std,alg_probMoo,prob_addConn,prob_addNode,prob_enable,prob_mutAct,prob_toggleExcitatory,prob_initEnable,select_cullRatio,select_eliteRatio,select_tournSize
0,243.63636363636363,117.90018891186962,105.0,396.0,11,243.63636363636363,117.90018891186962,0.6999171499152809,0.37247599060763587,0.05746198434439083,0.026583671010086747,0.39169505644806973,0.2856337028998329,0.7674216734413998,0.48076766555048633,0.14823695137836246,11
1,141.0,41.614901177342716,114.0,245.0,11,141.0,41.614901177342716,0.19573027810165677,0.49762686467412043,0.1913423753490993,0.20679411711218545,0.3686709062692834,0.09073576407296918,0.7736870242727287,0.0553185110568194,0.05623105534831929,8
2,150.63636363636363,75.91873645849584,101.0,344.0,11,150.63636363636363,75.91873645849584,0.17575538519049635,0.29104624706671506,0.05215231162667214,0.15840800436144864,0.2723601780024275,0.08116142352091506,0.7237479607962324,0.4332483704960256,0.10102690532571576,16
