ratio_literal_point_pct,ratio_literal_ci_lo_pct,ratio_literal_ci_hi_pct,ratio_signed_point_pct,ratio_signed_ci_lo_pct,ratio_signed_ci_hi_pct,diff_point,diff_ci_lo,diff_ci_hi,prob_ratio_signed_ge_90,alpha_result,meets_90pct_target,ci_level,n_resamples,n_episodes
88.60890891254657,77.06983483693925,102.13125882402682,88.60890891254657,77.06983483693925,102.13125882402682,-146.53141242499987,-315.175081324,25.80592180187513,0.4111,0.5889,False,0.95,10000,100
