step,position,velocity,action,reward
0,-0.577472,0.000000,2,-1.006682
1,-0.576070,0.001402,2,-1.012794
2,-0.573276,0.002794,2,-1.017782
3,-0.569111,0.004165,2,-1.021129
4,-0.563605,0.005506,2,-1.022372
5,-0.556800,0.006805,2,-1.021119
6,-0.548746,0.008054,2,-1.017062
7,-0.539504,0.009242,2,-1.009999
8,-0.529143,0.010361,2,-0.999839
9,-0.517740,0.011403,2,-0.986614
10,-0.505381,0.012359,2,-0.970483
11,-0.492159,0.013222,2,-0.951730
12,-0.478172,0.013987,2,-0.930757
13,-0.463525,0.014647,2,-0.908070
14,-0.448325,0.015199,2,-0.884261
15,-0.432686,0.015639,2,-0.859982
16,-0.416720,0.015966,2,-0.835920
17,-0.400542,0.016178,2,-0.812764
18,-0.384266,0.016276,2,-0.791179
19,-0.368005,0.016261,2,-0.771780
20,-0.351869,0.016136,2,-0.755105
21,-0.335965,0.015904,2,-0.741598
22,-0.320395,0.015570,2,-0.731603
23,-0.305256,0.015139,2,-0.725351
24,-0.290640,0.014616,2,-0.722966
25,-0.276632,0.014007,2,-0.724469
26,-0.263312,0.013320,2,-0.729787
27,-0.250752,0.012560,2,-0.738770
28,-0.239017,0.011735,2,-0.751203
29,-0.228166,0.010851,2,-0.766821
30,-0.218252,0.009914,2,-0.785324
31,-0.209322,0.008931,2,-0.806391
32,-0.201414,0.007908,0,-0.879656
33,-0.196564,0.004850,0,-0.955724
34,-0.194791,0.001773,0,-1.032799
35,-0.196103,-0.001313,0,-1.109129
36,-0.200496,-0.004392,0,-1.182930
37,-0.207949,-0.007453,0,-1.252310
38,-0.218432,-0.010483,0,-1.315214
39,-0.231896,-0.013465,0,-1.369399
40,-0.248280,-0.016384,0,-1.412450
41,-0.267502,-0.019222,0,-1.441855
42,-0.289461,-0.021959,0,-1.455129
43,-0.314035,-0.024574,0,-1.450005
44,-0.341079,-0.027044,0,-1.424670
45,-0.370425,-0.029346,0,-1.378026
46,-0.401880,-0.031455,0,-1.309947
47,-0.435227,-0.033347,0,-1.221477
48,-0.470230,-0.035002,0,-1.114944
49,-0.506631,-0.036401,0,-0.993936
50,-0.544159,-0.037528,0,-0.863126
51,-0.582533,-0.038374,0,-0.727953
52,-0.621468,-0.038934,0,-0.594198
53,-0.660679,-0.039211,0,-0.467496
54,-0.699890,-0.039212,1,-0.370900
55,-0.737840,-0.037950,1,-0.298040
56,-0.774292,-0.036452,1,-0.249590
57,-0.809036,-0.034744,1,-0.224807
58,-0.841891,-0.032855,1,-0.221841
59,-0.872706,-0.030815,1,-0.238078
60,-0.901355,-0.028649,2,-0.298576
61,-0.926740,-0.025385,2,-0.374048
62,-0.948786,-0.022046,2,-0.460302
63,-0.967441,-0.018655,2,-0.553923
64,-0.982667,-0.015226,2,-0.652296
65,-0.994439,-0.011772,2,-0.753539
66,-1.002743,-0.008304,2,-0.856374
67,-1.007569,-0.004826,2,-0.959969
68,-1.008912,-0.001344,2,-1.063753
69,-1.006772,0.002140,2,-1.167230
70,-1.001150,0.005622,2,-1.269788
71,-0.992053,0.009098,2,-1.370507
72,-0.979489,0.012564,2,-1.467984
73,-0.963477,0.016012,2,-1.560180
74,-0.944043,0.019434,2,-1.644299
75,-0.921228,0.022815,2,-1.716743
76,-0.895089,0.026139,2,-1.773158
77,-0.865706,0.029383,2,-1.808607
78,-0.833185,0.032521,2,-1.817912
79,-0.797661,0.035524,2,-1.796145
80,-0.759306,0.038355,2,-1.739276
81,-0.718327,0.040979,2,-1.644895
82,-0.674969,0.043358,2,-1.512903
83,-0.629514,0.045455,2,-1.346031
84,-0.582278,0.047236,2,-1.150043
85,-0.533605,0.048674,2,-0.933512
86,-0.483856,0.049749,2,-0.707147
87,-0.433405,0.050451,2,-0.482743
88,-0.382622,0.050783,2,-0.271926
89,-0.331865,0.050757,2,-0.084926
90,-0.281468,0.050397,2,0.070407
91,-0.231731,0.049737,2,0.189185
92,-0.182915,0.048817,2,0.269607
93,-0.135231,0.047684,2,0.312672
94,-0.088844,0.046387,2,0.321599
95,-0.043869,0.044975,2,0.301101
96,-0.000373,0.043497,2,0.256654
97,0.041624,0.041997,2,0.193860
98,0.082140,0.040516,2,0.117960
99,0.121232,0.039092,2,0.033508
100,0.158987,0.037755,2,-0.055794
101,0.195521,0.036534,0,-0.193439
102,0.228973,0.033452,0,-0.319628
103,0.259492,0.030519,0,-0.432491
104,0.287231,0.027739,0,-0.531453
105,0.312342,0.025111,0,-0.616825
106,0.334972,0.022631,0,-0.689472
107,0.355263,0.020290,0,-0.750569
108,0.373343,0.018081,0,-0.801432
109,0.389335,0.015992,0,-0.843404
110,0.403347,0.014012,0,-0.877780
111,0.415476,0.012129,0,-0.905778
112,0.425808,0.010332,0,-0.928510
113,0.434417,0.008609,0,-0.946991
114,0.441366,0.006949,0,-0.962138
115,0.446704,0.005338,0,-0.974787
116,0.450470,0.003766,0,-0.985708
117,0.452693,0.002222,0,-0.995622
118,0.453387,0.000695,0,-1.005225
119,0.452559,-0.000828,0,-1.015200
120,0.450202,-0.002357,0,-1.026243
121,0.446299,-0.003903,0,-1.039079
122,0.440821,-0.005478,0,-1.054484
123,0.433729,-0.007092,0,-1.073300
124,0.424971,-0.008758,0,-1.096452
125,0.414485,-0.010487,0,-1.124963
126,0.402194,-0.012291,0,-1.159957
127,0.388013,-0.014181,0,-1.202655
128,0.371842,-0.016170,0,-1.254363
129,0.353573,-0.018270,0,-1.316422
130,0.333082,-0.020490,0,-1.390141
131,0.310240,-0.022843,0,-1.476677
132,0.284904,-0.025336,0,-1.576856
133,0.256927,-0.027977,0,-1.690927
134,0.226157,-0.030770,0,-1.818219
135,0.192441,-0.033717,0,-1.956724
136,0.155629,-0.036811,0,-2.102602
137,0.115586,-0.040044,0,-2.249665
138,0.072191,-0.043395,0,-2.388940
139,0.025354,-0.046837,0,-2.508446
140,-0.024975,-0.050329,0,-2.593415
141,-0.078797,-0.053822,0,-2.627158
142,-0.136050,-0.057253,0,-2.592764
143,-0.196598,-0.060547,0,-2.475653
144,-0.260223,-0.063625,0,-2.266716
145,-0.326624,-0.066401,0,-1.965442
146,-0.395418,-0.068794,0,-1.578359
147,-0.465418,-0.070000,0,-1.145653
148,-0.535418,-0.070000,0,-0.706548
149,-0.605418,-0.070000,0,-0.280336
150,-0.675418,-0.070000,0,0.112409
151,-0.745318,-0.069900,1,0.421687
152,-0.813676,-0.068357,1,0.641481
153,-0.880122,-0.066446,1,0.769046
154,-0.944376,-0.064254,1,0.810552
155,-1.006247,-0.061872,1,0.778346
156,-1.065638,-0.059391,1,0.687922
157,-1.122532,-0.056894,1,0.555279
158,-1.176990,-0.054458,1,-0.370919
159,-1.200000,0.000000,2,-1.087424
160,-1.196758,0.003242,2,-1.176361
161,-1.190264,0.006494,2,-1.268201
162,-1.180496,0.009768,2,-1.364076
163,-1.167426,0.013070,2,-1.464701
164,-1.151016,0.016410,2,-1.570183
165,-1.131227,0.019789,2,-1.679801
166,-1.108016,0.023210,2,-1.791749
167,-1.081348,0.026669,2,-1.902882
168,-1.051192,0.030156,2,-2.008489
169,-1.017536,0.033656,2,-2.102152
170,-0.980391,0.037146,2,-2.175795
171,-0.939795,0.040596,2,-2.219999
172,-0.895828,0.043967,2,-2.224677
173,-0.848615,0.047214,2,-2.180165
174,-0.798332,0.050283,2,-2.078671
175,-0.745214,0.053118,2,-1.915921
176,-0.689554,0.055660,2,-1.692690
177,-0.631700,0.057854,2,-1.415820
178,-0.572049,0.059651,2,-1.098346
179,-0.511036,0.061013,2,-0.758502
180,-0.449117,0.061919,2,-0.417662
181,-0.386753,0.062365,2,-0.097604
182,-0.324386,0.062367,2,0.182324
183,-0.262426,0.061960,2,0.407501
184,-0.201230,0.061196,2,0.569335
