6.40e+01,-1.98e+02,-1.97e+02,-1.97e+02,-1.94e+02,8.00e+00,1.10e+01,-2.00e+02
1.28e+02,-1.98e+02,-1.97e+02,-1.97e+02,-1.94e+02,8.00e+00,8.00e+00,-2.00e+02
1.92e+02,-1.98e+02,-1.96e+02,-1.96e+02,-1.94e+02,8.00e+00,9.00e+00,-2.00e+02
2.56e+02,-1.97e+02,-1.95e+02,-1.95e+02,-1.94e+02,9.00e+00,9.00e+00,-2.00e+02
3.20e+02,-1.97e+02,-1.95e+02,-1.95e+02,-1.86e+02,9.00e+00,9.00e+00,-2.00e+02
3.84e+02,-1.96e+02,-1.95e+02,-1.95e+02,-1.86e+02,9.00e+00,1.00e+01,-2.00e+02
4.48e+02,-1.96e+02,-1.95e+02,-1.95e+02,-1.86e+02,8.00e+00,9.00e+00,-2.00e+02
5.12e+02,-1.96e+02,-1.94e+02,-1.94e+02,-1.81e+02,9.00e+00,1.00e+01,-2.00e+02
5.76e+02,-1.95e+02,-1.94e+02,-1.94e+02,-1.81e+02,8.00e+00,9.00e+00,-2.00e+02
6.40e+02,-1.95e+02,-1.69e+02,-1.69e+02,-9.66e+01,8.00e+00,9.00e+00,-1.78e+02
7.04e+02,-1.95e+02,-1.69e+02,-1.69e+02,-9.66e+01,8.00e+00,9.00e+00,-1.78e+02
7.68e+02,-1.81e+02,-1.44e+02,-1.44e+02,-8.91e+01,8.50e+00,1.00e+01,-1.59e+02
8.32e+02,-1.74e+02,-1.21e+02,-1.21e+02,-7.00e+01,9.00e+00,1.00e+01,-1.39e+02
8.96e+02,-1.66e+02,-1.29e+02,-1.21e+02,-7.00e+01,9.00e+00,1.10e+01,-1.39e+02
9.60e+02,-1.50e+02,-1.28e+02,-1.21e+02,-7.00e+01,1.00e+01,1.10e+01,-1.39e+02
1.02e+03,-1.66e+02,-1.23e+02,-1.21e+02,-7.00e+01,9.00e+00,1.10e+01,-1.39e+02
1.09e+03,-1.50e+02,-1.21e+02,-1.21e+02,-7.00e+01,9.00e+00,1.10e+01,-1.39e+02
1.15e+03,-1.49e+02,-1.27e+02,-1.21e+02,-7.00e+01,1.00e+01,1.20e+01,-1.39e+02
1.22e+03,-1.49e+02,-1.23e+02,-1.21e+02,-7.00e+01,1.00e+01,1.20e+01,-1.39e+02
1.28e+03,-1.46e+02,-1.25e+02,-1.21e+02,-7.00e+01,1.00e+01,1.20e+01,-1.39e+02
1.34e+03,-1.46e+02,-1.21e+02,-1.21e+02,-7.00e+01,1.00e+01,1.20e+01,-1.39e+02
1.41e+03,-1.47e+02,-1.24e+02,-1.21e+02,-7.00e+01,1.10e+01,1.30e+01,-1.39e+02
1.47e+03,-1.46e+02,-1.29e+02,-1.21e+02,-7.00e+01,1.10e+01,1.30e+01,-1.39e+02
1.54e+03,-1.50e+02,-1.28e+02,-1.21e+02,-7.00e+01,1.10e+01,1.40e+01,-1.39e+02
1.60e+03,-1.53e+02,-1.28e+02,-1.21e+02,-7.00e+01,1.10e+01,1.20e+01,-1.39e+02
1.66e+03,-1.45e+02,-1.30e+02,-1.21e+02,-7.00e+01,1.00e+01,1.20e+01,-1.39e+02
1.73e+03,-1.46e+02,-1.22e+02,-1.21e+02,-7.00e+01,1.10e+01,1.30e+01,-1.39e+02
1.79e+03,-1.45e+02,-1.20e+02,-1.20e+02,-8.27e+01,1.20e+01,1.40e+01,-1.40e+02
1.86e+03,-1.47e+02,-1.20e+02,-1.20e+02,-8.23e+01,1.10e+01,1.30e+01,-1.38e+02
1.92e+03,-1.44e+02,-1.16e+02,-1.16e+02,-9.66e+01,1.20e+01,1.40e+01,-1.36e+02
1.98e+03,-1.35e+02,-1.08e+02,-1.08e+02,-7.04e+01,1.10e+01,1.30e+01,-1.28e+02
2.05e+03,-1.42e+02,-1.08e+02,-1.08e+02,-7.04e+01,1.10e+01,1.30e+01,-1.28e+02
2.11e+03,-1.43e+02,-1.02e+02,-1.02e+02,-7.94e+01,1.10e+01,1.40e+01,-1.22e+02
2.18e+03,-1.37e+02,-1.13e+02,-1.02e+02,-7.94e+01,1.10e+01,1.40e+01,-1.22e+02
2.24e+03,-1.28e+02,-1.10e+02,-1.02e+02,-7.94e+01,1.10e+01,1.40e+01,-1.22e+02
2.30e+03,-1.24e+02,-1.06e+02,-1.02e+02,-7.94e+01,1.10e+01,1.45e+01,-1.22e+02
2.37e+03,-1.29e+02,-1.10e+02,-1.02e+02,-7.94e+01,1.10e+01,1.40e+01,-1.22e+02
2.43e+03,-1.25e+02,-1.10e+02,-1.02e+02,-7.94e+01,1.10e+01,1.50e+01,-1.22e+02
2.50e+03,-1.26e+02,-8.95e+01,-8.95e+01,-6.85e+01,1.10e+01,1.40e+01,-1.09e+02
2.56e+03,-1.19e+02,-7.95e+01,-7.95e+01,-7.29e+01,1.10e+01,1.40e+01,-9.92e+01
2.62e+03,-9.94e+01,-8.16e+01,-7.95e+01,-7.29e+01,1.20e+01,1.40e+01,-9.92e+01
2.69e+03,-1.04e+02,-8.10e+01,-7.95e+01,-7.29e+01,1.20e+01,1.40e+01,-9.92e+01
2.75e+03,-1.02e+02,-8.34e+01,-7.95e+01,-7.29e+01,1.30e+01,1.50e+01,-9.92e+01
