step,position,velocity,action,reward
0,-0.459656,0.000000,0,-1.008349
1,-0.461133,-0.001477,0,-1.016062
2,-0.464075,-0.002942,0,-1.022521
3,-0.468462,-0.004386,0,-1.027148
4,-0.474260,-0.005798,0,-1.029420
5,-0.481426,-0.007167,0,-1.028894
6,-0.489909,-0.008482,0,-1.025219
7,-0.499643,-0.009734,0,-1.018160
8,-0.510557,-0.010914,0,-1.007605
9,-0.522569,-0.012012,0,-0.993580
10,-0.535588,-0.013020,0,-0.976252
11,-0.549518,-0.013930,0,-0.955932
12,-0.564253,-0.014735,0,-0.933064
13,-0.579685,-0.015431,0,-0.908211
14,-0.595697,-0.016013,0,-0.882035
15,-0.612173,-0.016476,0,-0.855267
16,-0.628993,-0.016820,0,-0.828677
17,-0.646035,-0.017042,0,-0.803040
18,-0.663180,-0.017144,0,-0.779102
19,-0.680307,-0.017128,0,-0.757548
20,-0.697303,-0.016995,0,-0.738978
21,-0.714054,-0.016751,0,-0.723885
22,-0.730452,-0.016399,0,-0.712641
23,-0.746398,-0.015945,0,-0.705496
24,-0.761793,-0.015396,0,-0.702574
25,-0.776551,-0.014758,0,-0.703884
26,-0.790588,-0.014037,0,-0.709334
27,-0.803830,-0.013242,0,-0.718744
28,-0.816210,-0.012379,0,-0.731866
29,-0.827666,-0.011456,0,-0.748398
30,-0.838145,-0.010479,0,-0.768007
31,-0.847600,-0.009455,0,-0.790337
32,-0.855989,-0.008390,0,-0.815027
33,-0.863279,-0.007290,0,-0.841717
34,-0.869440,-0.006161,0,-0.870054
35,-0.874448,-0.005008,0,-0.899700
36,-0.878284,-0.003836,0,-0.930328
37,-0.880934,-0.002650,0,-0.961624
38,-0.882389,-0.001455,0,-0.993282
39,-0.882644,-0.000254,0,-1.025003
40,-0.881696,0.000947,0,-1.056488
41,-0.879551,0.002145,0,-1.087437
42,-0.876215,0.003336,0,-1.117537
43,-0.871701,0.004514,0,-1.146469
44,-0.866026,0.005675,0,-1.173899
45,-0.859211,0.006815,0,-1.199479
46,-0.851283,0.007928,2,-1.271762
47,-0.840274,0.011008,2,-1.337406
48,-0.826232,0.014042,2,-1.394099
49,-0.809220,0.017013,2,-1.439319
50,-0.789318,0.019902,2,-1.470406
51,-0.766627,0.022691,2,-1.484700
52,-0.741271,0.025356,2,-1.479745
53,-0.713396,0.027875,2,-1.453547
54,-0.683173,0.030223,2,-1.404862
55,-0.650799,0.032374,2,-1.333485
56,-0.616494,0.034305,2,-1.240471
57,-0.580501,0.035993,2,-1.128270
58,-0.543083,0.037418,2,-1.000701
59,-0.504519,0.038564,2,-0.862767
60,-0.465098,0.039421,2,-0.720308
61,-0.425114,0.039984,2,-0.579523
62,-0.384857,0.040256,2,-0.446451
63,-0.344612,0.040246,2,-0.326455
64,-0.304645,0.039967,2,-0.223810
65,-0.265205,0.039440,2,-0.141436
66,-0.226514,0.038691,2,-0.080800
67,-0.188768,0.037746,2,-0.041986
68,-0.152132,0.036636,2,-0.023883
69,-0.116740,0.035392,2,-0.024469
70,-0.082696,0.034044,2,-0.041114
71,-0.050076,0.032620,2,-0.070882
72,-0.018927,0.031149,2,-0.110783
73,0.010726,0.029653,2,-0.157971
74,0.038879,0.028154,2,-0.209881
75,0.065550,0.026671,2,-0.264307
76,0.090769,0.025219,2,-0.319430
77,0.114581,0.023811,2,-0.373815
78,0.137038,0.022457,2,-0.426381
79,0.158204,0.021166,2,-0.476357
80,0.178146,0.019942,2,-0.523236
81,0.196936,0.018791,2,-0.566722
82,0.214651,0.017714,2,-0.606688
83,0.231366,0.016715,2,-0.643133
84,0.247159,0.015794,2,-0.676150
85,0.262109,0.014950,2,-0.705894
86,0.276293,0.014184,2,-0.732567
87,0.289788,0.013494,2,-0.756393
88,0.302669,0.012881,2,-0.777611
89,0.315012,0.012343,2,-0.796466
90,0.326890,0.011879,2,-0.813200
91,0.338378,0.011487,2,-0.828055
92,0.349546,0.011169,2,-0.841264
93,0.360468,0.010922,2,-0.853057
94,0.371215,0.010747,2,-0.863663
95,0.381858,0.010643,2,-0.873310
96,0.392470,0.010612,2,-0.882227
97,0.403123,0.010653,2,-0.890656
98,0.413893,0.010769,2,-0.898850
99,0.424854,0.010961,2,-0.907085
100,0.436086,0.011232,2,-0.915664
101,0.447669,0.011583,2,-0.924928
102,0.459687,0.012018,2,-0.935264
103,0.472229,0.012542,2,-0.947120
104,0.485387,0.013158,2,-0.961012
105,0.499259,0.013872,2,-0.977543
